I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
0, -68, -68, 34, 34, -68, -136, -97, -58, -78, -48, -185, 
0, -68, -68, 34, 34, -68, -136, -97, -58, -78, -48, -185, 
0, -68, -68, 34, 34, -68, -136, -97, -58, -78, -48, -185, 
0, -68, -68, 34, 34, -68, -136, -97, -58, -78, -48, -185, 
0, -58, -58, 29, 29, -58, -126, -97, -58, -87, -48, -185, 
0, -58, -58, 29, 29, -58, -126, -97, -58, -87, -48, -185, 
0, -58, -58, 29, 29, -58, -126, -97, -58, -87, -48, -185, 
0, -58, -58, 29, 29, -58, -126, -97, -58, -87, -48, -185, 
-9, -48, -39, 29, 14, -43, -122, -87, -48, -78, -48, -185, 
-9, -48, -39, 29, 14, -43, -117, -87, -48, -78, -48, -185, 
-9, -48, -39, 29, 14, -43, -112, -87, -48, -78, -48, -185, 
-9, -48, -39, 29, 14, -43, -107, -87, -48, -78, -48, -185, 
-9, -58, -48, 34, 19, -53, -107, -87, -48, -78, -48, -185, 
-9, -58, -48, 34, 19, -53, -107, -87, -48, -78, -48, -185, 
-9, -58, -48, 34, 19, -53, -107, -87, -48, -78, -48, -185, 
-9, -58, -48, 34, 19, -53, -107, -87, -48, -78, -48, -185, 
-9, -68, -58, 39, 24, -63, -102, -78, -39, -78, -48, -185, 
-9, -68, -58, 39, 24, -63, -97, -78, -39, -78, -48, -185, 
-9, -68, -58, 39, 24, -63, -92, -78, -39, -78, -48, -185, 
-9, -68, -58, 39, 24, -63, -87, -78, -39, -78, -48, -185, 
-14, -58, -43, 36, 14, -51, -82, -78, -39, -68, -48, -185, 
-19, -58, -39, 39, 9, -48, -78, -78, -39, -68, -48, -185, 
-24, -58, -34, 41, 4, -46, -73, -78, -39, -68, -48, -185, 
-29, -58, -29, 43, 0, -43, -68, -78, -39, -68, -48, -185, 
-39, -53, -14, 46, -12, -34, -68, -78, -39, -68, -48, -175, 
-39, -48, -9, 43, -14, -29, -68, -78, -39, -68, -48, -175, 
-39, -43, -4, 41, -17, -24, -68, -78, -39, -68, -48, -175, 
-39, -39, 0, 39, -19, -19, -68, -78, -39, -68, -48, -175, 
-34, -24, 9, 29, -21, -7, -68, -78, -39, -58, -48, -175, 
-29, -19, 9, 24, -19, -4, -68, -78, -39, -58, -48, -175, 
-24, -14, 9, 19, -17, -2, -68, -78, -39, -58, -48, -175, 
-19, -9, 9, 14, -14, 0, -68, -78, -39, -58, -48, -175, 
-19, 0, 19, 9, -19, 9, -82, -82, -48, -68, -48, -175, 
-19, 0, 19, 9, -19, 9, -87, -87, -48, -68, -48, -175, 
-19, 0, 19, 9, -19, 9, -92, -92, -48, -68, -48, -175, 
-19, 0, 19, 9, -19, 9, -97, -97, -48, -68, -48, -175, 
-29, -4, 24, 17, -26, 9, -107, -107, -58, -78, -48, -185, 
-29, -9, 19, 19, -24, 4, -107, -107, -58, -78, -48, -185, 
-29, -14, 14, 21, -21, 0, -107, -107, -58, -78, -48, -185, 
-29, -19, 9, 24, -19, -4, -107, -107, -58, -78, -48, -185, 
-19, -19, 0, 19, -9, -9, -97, -107, -58, -78, -48, -175, 
-19, -19, 0, 19, -9, -9, -97, -107, -58, -78, -48, -175, 
-19, -19, 0, 19, -9, -9, -97, -107, -58, -78, -48, -175, 
-19, -19, 0, 19, -9, -9, -97, -107, -58, -78, -48, -175, 
-19, -19, 0, 19, -9, -9, -102, -117, -68, -87, -58, -175, 
-19, -19, 0, 19, -9, -9, -107, -117, -68, -87, -58, -175, 
-19, -19, 0, 19, -9, -9, -112, -117, -68, -87, -58, -175, 
-19, -19, 0, 19, -9, -9, -117, -117, -68, -87, -58, -175, 
-19, -24, -4, 21, -7, -14, -122, -122, -78, -97, -68, -175, 
-19, -29, -9, 24, -4, -19, -126, -126, -78, -97, -68, -175, 
-19, -34, -14, 26, -2, -24, -131, -131, -78, -97, -68, -175, 
