I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
136, -497, -634, 180, 385, -566, 507, 1151, 1317, 1034, 380, -107, 
136, -497, -634, 180, 385, -566, 507, 1151, 1317, 1034, 380, -107, 
136, -497, -634, 180, 385, -566, 507, 1151, 1317, 1034, 380, -107, 
136, -497, -634, 180, 385, -566, 507, 1151, 1317, 1034, 380, -107, 
136, -483, -619, 173, 378, -551, 488, 1107, 1268, 1010, 385, -92, 
136, -468, -605, 165, 370, -536, 468, 1063, 1229, 995, 390, -78, 
136, -453, -590, 158, 363, -522, 448, 1019, 1190, 980, 395, -63, 
136, -439, -575, 151, 356, -507, 429, 976, 1151, 966, 400, -48, 
126, -419, -546, 146, 336, -483, 409, 927, 1098, 927, 390, -39, 
117, -400, -517, 141, 317, -458, 390, 878, 1044, 897, 390, -29, 
107, -380, -488, 136, 297, -434, 370, 829, 990, 868, 390, -19, 
97, -361, -458, 131, 278, -409, 351, 780, 936, 839, 390, -9, 
82, -336, -419, 126, 251, -378, 331, 722, 878, 795, 370, -4, 
78, -312, -390, 117, 234, -351, 312, 673, 819, 751, 361, 0, 
73, -287, -361, 107, 217, -324, 292, 624, 761, 707, 351, 4, 
68, -263, -331, 97, 200, -297, 273, 575, 702, 663, 341, 9, 
58, -244, -302, 92, 180, -273, 253, 522, 639, 614, 312, 19, 
58, -224, -283, 82, 170, -253, 234, 478, 585, 566, 292, 19, 
58, -204, -263, 73, 161, -234, 214, 434, 531, 517, 273, 19, 
58, -185, -244, 63, 151, -214, 195, 390, 478, 468, 253, 19, 
43, -161, -204, 58, 124, -183, 170, 346, 424, 424, 229, 19, 
39, -146, -185, 53, 112, -165, 156, 312, 380, 380, 204, 19, 
34, -131, -165, 48, 100, -148, 141, 278, 336, 336, 180, 19, 
29, -117, -146, 43, 87, -131, 126, 244, 292, 292, 156, 19, 
24, -97, -122, 36, 73, -109, 112, 209, 248, 258, 131, 4, 
19, -87, -107, 34, 63, -97, 97, 185, 214, 224, 107, 0, 
14, -78, -92, 31, 53, -85, 82, 161, 180, 190, 82, -4, 
9, -68, -78, 29, 43, -73, 68, 136, 146, 156, 58, -9, 
4, -53, -58, 24, 31, -56, 53, 117, 122, 122, 39, -14, 
0, -48, -48, 24, 24, -48, 48, 97, 97, 97, 19, -19, 
-4, -43, -39, 24, 17, -41, 43, 78, 73, 73, 0, -24, 
-9, -39, -29, 24, 9, -34, 39, 58, 48, 48, -19, -29, 
-19, -48, -29, 34, 4, -39, 34, 39, 34, 24, -34, -39, 
-19, -48, -29, 34, 4, -39, 29, 29, 19, 9, -48, -48, 
-19, -48, -29, 34, 4, -39, 24, 19, 4, -4, -63, -58, 
-19, -48, -29, 34, 4, -39, 19, 9, -9, -19, -78, -68, 
-29, -58, -29, 43, 0, -43, 9, -4, -19, -39, -87, -73, 
-29, -58, -29, 43, 0, -43, 9, -9, -29, -48, -97, -78, 
-29, -58, -29, 43, 0, -43, 9, -14, -39, -58, -107, -82, 
-29, -58, -29, 43, 0, -43, 9, -19, -48, -68, -117, -87, 
-39, -68, -29, 53, -4, -48, 19, -19, -63, -82, -131, -97, 
-39, -68, -29, 53, -4, -48, 19, -19, -68, -87, -136, -97, 
-39, -68, -29, 53, -4, -48, 19, -19, -73, -92, -141, -97, 
-39, -68, -29, 53, -4, -48, 19, -19, -78, -97, -146, -97, 
-29, -78, -48, 53, 9, -63, 9, -29, -82, -102, -151, -107, 
-29, -78, -48, 53, 9, -63, 9, -29, -87, -107, -156, -107, 
-29, -78, -48, 53, 9, -63, 9, -29, -92, -112, -161, -107, 
-29, -78, -48, 53, 9, -63, 9, -29, -97, -117, -165, -107, 
-39, -87, -48, 63, 4, -68, 19, -19, -97, -126, -165, -117, 
-39, -87, -48, 63, 4, -68, 19, -19, -97, -126, -165, -117, 
-39, -87, -48, 63, 4, -68, 19, -19, -97, -126, -165, -117, 
-39, -87, -48, 63, 4, -68, 19, -19, -97, -126, -165, -117, 
-39, -78, -39, 58, 0, -58, 19, -29, -107, -136, -165, -117, 
-39, -78, -39, 58, 0, -58, 19, -29, -107, -136, -165, -117, 
-39, -78, -39, 58, 0, -58, 19, -29, -107, -136, -165, -117, 
-39, -78, -39, 58, 0, -58, 19, -29, -107, -136, -165, -117, 
-48, -87, -39, 68, -4, -63, 19, -19, -107, -126, -165, -117, 
-48, -87, -39, 68, -4, -63, 19, -19, -107, -126, -165, -117, 
-48, -87, -39, 68, -4, -63, 19, -19, -107, -126, -165, -117, 
-48, -87, -39, 68, -4, -63, 19, -19, -107, -126, -165, -117, 
-43, -78, -34, 61, -4, -56, 9, -29, -107, -126, -156, -126, 
-39, -78, -39, 58, 0, -58, 9, -29, -107, -126, -156, -126, 
-34, -78, -43, 56, 4, -61, 9, -29, -107, -126, -156, -126, 
-29, -78, -48, 53, 9, -63, 9, -29, -107, -126, -156, -126, 
-39, -87, -48, 63, 4, -68, 19, -24, -97, -117, -146, -122, 
-39, -87, -48, 63, 4, -68, 19, -19, -97, -117, -146, -117, 
-39, -87, -48, 63, 4, -68, 19, -14, -97, -117, -146, -112, 
-39, -87, -48, 63, 4, -68, 19, -9, -97, -117, -146, -107, 
-39, -87, -48, 63, 4, -68, 19, -14, -107, -117, -156, -107, 
-39, -87, -48, 63, 4, -68, 19, -19, -107, -117, -156, -107, 
-39, -87, -48, 63, 4, -68, 19, -24, -107, -117, -156, -107, 
-39, -87, -48, 63, 4, -68, 19, -29, -107, -117, -156, -107, 
-39, -97, -58, 68, 9, -78, 29, -19, -102, -107, -151, -107, 
-39, -97, -58, 68, 9, -78, 29, -19, -97, -107, -146, -107, 
-39, -97, -58, 68, 9, -78, 29, -19, -92, -107, -141, -107, 
-39, -97, -58, 68, 9, -78, 29, -19, -87, -107, -136, -107, 
-29, -82, -53, 56, 12, -68, 24, -24, -92, -117, -141, -107, 
-29, -78, -48, 53, 9, -63, 19, -29, -97, -117, -146, -107, 
-29, -73, -43, 51, 7, -58, 14, -34, -102, -117, -151, -107, 
-29, -68, -39, 48, 4, -53, 9, -39, -107, -117, -156, -107, 
-39, -73, -34, 56, -2, -53, 14, -34, -102, -112, -146, -107, 
-39, -78, -39, 58, 0, -58, 19, -29, -97, -107, -146, -107, 
-39, -82, -43, 61, 2, -63, 24, -24, -92, -102, -146, -107, 
-39, -87, -48, 63, 4, -68, 29, -19, -87, -97, -146, -107, 
-29, -78, -48, 53, 9, -63, 24, -29, -97, -107, -146, -107, 
-29, -78, -48, 53, 9, -63, 19, -29, -97, -107, -146, -107, 
-29, -78, -48, 53, 9, -63, 14, -29, -97, -107, -146, -107, 
-29, -78, -48, 53, 9, -63, 9, -29, -97, -107, -146, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -107, -136, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -107, -136, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -107, -136, -107, 
-29, -87, -58, 58, 14, -73, 9, -29, -97, -107, -136, -107, 
-29, -87, -58, 58, 14, -73, 19, -29, -107, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 19, -29, -107, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 19, -29, -107, -97, -146, -107, 
-29, -87, -58, 58, 14, -73, 19, -29, -107, -97, -146, -107, 
-39, -87, -48, 63, 4, -68, 9, -29, -107, -107, -146, -107, 
-39, -87, -48, 63, 4, -68, 9, -29, -107, -107, -146, -107, 
-39, -87, -48, 63, 4, -68, 9, -29, -107, -107, -146, -107, 
-39, -87, -48, 63, 4, -68, 9, -29, -107, -107, -146, -107, 
-39, -78, -39, 58, 0, -58, 0, -34, -117, -117, -146, -117, 
-39, -78, -39, 58, 0, -58, 0, -39, -117, -117, -146, -117, 
-39, -78, -39, 58, 0, -58, 0, -43, -117, -117, -146, -117, 
-39, -78, -39, 58, 0, -58, 0, -48, -117, -117, -146, -117, 
-29, -78, -48, 53, 9, -63, 9, -48, -117, -117, -156, -117, 
-29, -78, -48, 53, 9, -63, 9, -48, -117, -117, -156, -117, 
-29, -78, -48, 53, 9, -63, 9, -48, -117, -117, -156, -117, 
-29, -78, -48, 53, 9, -63, 9, -48, -117, -117, -156, -117, 
-29, -87, -58, 58, 14, -73, 0, -58, -122, -126, -156, -117, 
-29, -87, -58, 58, 14, -73, 0, -58, -126, -126, -156, -117, 
-29, -87, -58, 58, 14, -73, 0, -58, -131, -126, -156, -117, 
-29, -87, -58, 58, 14, -73, 0, -58, -136, -126, -156, -117, 
-29, -78, -48, 53, 9, -63, 0, -68, -136, -136, -165, -107, 
-29, -78, -48, 53, 9, -63, 0, -68, -136, -136, -165, -107, 
-29, -78, -48, 53, 9, -63, 0, -68, -136, -136, -165, -107, 
-29, -78, -48, 53, 9, -63, 0, -68, -136, -136, -165, -107, 
-39, -68, -29, 53, -4, -48, 0, -68, -146, -146, -165, -107, 
-39, -68, -29, 53, -4, -48, 0, -68, -146, -146, -165, -107, 
-39, -68, -29, 53, -4, -48, 0, -68, -146, -146, -165, -107, 
-39, -68, -29, 53, -4, -48, 0, -68, -146, -146, -165, -107, 
-24, -68, -43, 46, 9, -56, -4, -78, -151, -156, -175, -117, 
-19, -68, -48, 43, 14, -58, -9, -78, -156, -156, -175, -117, 
-14, -68, -53, 41, 19, -61, -14, -78, -161, -156, -175, -117, 
-9, -68, -58, 39, 24, -63, -19, -78, -165, -156, -175, -117, 
-19, -78, -58, 48, 19, -68, -9, -78, -156, -156, -175, -117, 
-29, -78, -48, 53, 9, -63, -9, -78, -156, -156, -175, -117, 
-39, -78, -39, 58, 0, -58, -9, -78, -156, -156, -175, -117, 
-48, -78, -29, 63, -9, -53, -9, -78, -156, -156, -175, -117, 
-39, -78, -39, 58, 0, -58, -9, -78, -165, -156, -175, -126, 
-39, -78, -39, 58, 0, -58, -9, -78, -165, -156, -175, -126, 
-39, -78, -39, 58, 0, -58, -9, -78, -165, -156, -175, -126, 
-39, -78, -39, 58, 0, -58, -9, -78, -165, -156, -175, -126, 
-48, -87, -39, 68, -4, -63, -9, -78, -165, -156, -175, -117, 
-48, -87, -39, 68, -4, -63, -9, -78, -165, -156, -175, -117, 
-48, -87, -39, 68, -4, -63, -9, -78, -165, -156, -175, -117, 
-48, -87, -39, 68, -4, -63, -9, -78, -165, -156, -175, -117, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -165, -185, -117, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -165, -185, -117, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -165, -185, -117, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -165, -185, -117, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -195, -126, 
-48, -87, -39, 68, -4, -63, 0, -87, -165, -165, -185, -117, 
-48, -87, -39, 68, -4, -63, 0, -87, -165, -165, -185, -117, 
-48, -87, -39, 68, -4, -63, 0, -87, -165, -165, -185, -117, 
-48, -87, -39, 68, -4, -63, 0, -87, -165, -165, -185, -117, 
-39, -82, -43, 61, 2, -63, -9, -97, -170, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -195, -126, 
-39, -73, -34, 56, -2, -53, -9, -97, -180, -175, -195, -126, 
-39, -68, -29, 53, -4, -48, -9, -97, -185, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -87, -175, -175, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -204, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -204, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -204, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -175, -175, -204, -126, 
-39, -78, -39, 58, 0, -58, -9, -97, -165, -175, -204, -136, 
-39, -78, -39, 58, 0, -58, -9, -97, -165, -175, -204, -136, 
-39, -78, -39, 58, 0, -58, -9, -97, -165, -175, -204, -136, 
-39, -78, -39, 58, 0, -58, -9, -97, -165, -175, -204, -136, 
-39, -68, -29, 53, -4, -48, -19, -97, -165, -185, -204, -126, 
-39, -68, -29, 53, -4, -48, -19, -97, -165, -185, -204, -126, 
-39, -68, -29, 53, -4, -48, -19, -97, -165, -185, -204, -126, 
-39, -68, -29, 53, -4, -48, -19, -97, -165, -185, -204, -126, 
-39, -68, -29, 53, -4, -48, -9, -107, -165, -185, -204, -136, 
-39, -68, -29, 53, -4, -48, -9, -107, -165, -185, -204, -136, 
-39, -68, -29, 53, -4, -48, -9, -107, -165, -185, -204, -136, 
-39, -68, -29, 53, -4, -48, -9, -107, -165, -185, -204, -136, 
-48, -78, -29, 63, -9, -53, -19, -117, -175, -195, -204, -136, 
-48, -78, -29, 63, -9, -53, -19, -117, -175, -195, -204, -136, 
-48, -78, -29, 63, -9, -53, -19, -117, -175, -195, -204, -136, 
-48, -78, -29, 63, -9, -53, -19, -117, -175, -195, -204, -136, 
-39, -78, -39, 58, 0, -58, -9, -107, -170, -185, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -107, -165, -185, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -107, -161, -185, -195, -126, 
-39, -78, -39, 58, 0, -58, -9, -107, -156, -185, -195, -126, 
-39, -68, -29, 53, -4, -48, -9, -97, -156, -175, -204, -126, 
-39, -68, -29, 53, -4, -48, -9, -97, -156, -175, -204, -126, 
-39, -68, -29, 53, -4, -48, -9, -97, -156, -175, -204, -126, 
-39, -68, -29, 53, -4, -48, -9, -97, -156, -175, -204, -126, 
-29, -53, -24, 41, -2, -39, -4, -92, -151, -165, -200, -117, 
-29, -48, -19, 39, -4, -34, 0, -87, -146, -165, -195, -117, 
-29, -43, -14, 36, -7, -29, 4, -82, -141, -165, -190, -117, 
-29, -39, -9, 34, -9, -24, 9, -78, -136, -165, -185, -117, 
-19, -29, -9, 24, -4, -19, 19, -73, -131, -161, -175, -107, 
-19, -19, 0, 19, -9, -9, 19, -68, -126, -156, -175, -107, 
-19, -9, 9, 14, -14, 0, 19, -63, -122, -151, -175, -107, 
-19, 0, 19, 9, -19, 9, 19, -58, -117, -146, -175, -107, 
-4, 9, 14, -2, -9, 12, 34, -39, -107, -131, -170, -102, 
0, 9, 9, -4, -4, 9, 39, -29, -97, -126, -165, -97, 
4, 9, 4, -7, 0, 7, 43, -19, -87, -122, -161, -92, 
19, 4, -14, -12, 17, -4, 48, -4, -78, -117, -156, -87, 
14, 0, -14, -7, 14, -7, 48, 0, -68, -112, -151, -78, 
19, -4, -24, -7, 21, -14, 48, 14, -58, -102, -141, -78, 
19, -4, -24, -7, 21, -14, 53, 24, -53, -97, -136, -78, 
19, -9, -29, -4, 24, -19, 53, 29, -43, -87, -126, -73, 
29, -14, -43, -7, 36, -29, 39, 39, -39, -78, -126, -73, 
43, -14, -58, -14, 51, -36, 34, 43, -34, -68, -122, -73, 
48, -14, -63, -17, 56, -39, 34, 53, -19, -68, -112, -68, 
53, -19, -73, -17, 63, -46, 39, 58, -9, -68, -112, -63, 
39, -34, -73, -2, 56, -53, 19, 48, -14, -73, -112, -63, 
43, -53, -97, 4, 70, -75, 9, 39, -19, -68, -112, -63, 
39, -63, -102, 12, 70, -82, 0, 29, -24, -68, -112, -63, 
34, -73, -107, 19, 70, -90, -19, 14, -34, -78, -117, -68, 
24, -58, -82, 17, 53, -70, -24, -4, -48, -97, -131, -78, 
29, -53, -82, 12, 56, -68, -29, -24, -63, -102, -131, -73, 
29, -53, -82, 12, 56, -68, -34, -43, -78, -102, -136, -73, 
29, -48, -78, 9, 53, -63, -39, -58, -87, -102, -141, -73, 
34, -43, -78, 4, 56, -61, -53, -68, -102, -112, -141, -73, 
34, -34, -68, 0, 51, -51, -53, -73, -92, -107, -141, -68, 
29, -34, -63, 2, 46, -48, -53, -82, -97, -112, -136, -68, 
34, -29, -63, -2, 48, -46, -58, -92, -107, -122, -136, -68, 
39, -39, -78, 0, 58, -58, -58, -107, -117, -131, -151, -82, 
39, -43, -82, 2, 61, -63, -58, -112, -126, -141, -156, -82, 
39, -53, -92, 7, 65, -73, -58, -112, -131, -141, -161, -87, 
29, -53, -82, 12, 56, -68, -58, -112, -136, -146, -161, -87, 
14, -58, -73, 21, 43, -65, -63, -122, -141, -161, -175, -92, 
19, -63, -82, 21, 51, -73, -68, -122, -146, -165, -180, -97, 
39, -63, -102, 12, 70, -82, -68, -126, -151, -170, -175, -102, 
29, -63, -92, 17, 61, -78, -68, -126, -156, -170, -175, -107, 
14, -48, -63, 17, 39, -56, -58, -122, -165, -180, -185, -107, 
24, -48, -73, 12, 48, -61, -58, -136, -170, -185, -185, -107, 
19, -48, -68, 14, 43, -58, -58, -136, -170, -185, -190, -107, 
-4, -48, -43, 26, 19, -46, -53, -136, -170, -185, -190, -107, 
-24, -58, -34, 41, 4, -46, -39, -122, -165, -180, -200, -112, 
-29, -58, -29, 43, 0, -43, -29, -112, -156, -175, -200, -117, 
-39, -63, -24, 51, -7, -43, -24, -107, -151, -170, -200, -122, 
-48, -63, -14, 56, -17, -39, -14, -107, -151, -175, -209, -131, 
-48, -68, -19, 58, -14, -43, -14, -122, -165, -185, -224, -136, 
-53, -73, -19, 63, -17, -46, -14, -122, -165, -190, -224, -136, 
-58, -78, -19, 68, -19, -48, -4, -122, -161, -190, -219, -141, 
-58, -82, -24, 70, -17, -53, -4, -122, -161, -195, -219, -146, 
-63, -82, -19, 73, -21, -51, -4, -112, -170, -195, -219, -146, 
-48, -82, -34, 65, -7, -58, -4, -112, -170, -204, -229, -146, 
-48, -73, -24, 61, -12, -48, -4, -112, -170, -195, -219, -146, 
-63, -73, -9, 68, -26, -41, -4, -107, -170, -195, -219, -151, 
-53, -82, -29, 68, -12, -56, -9, -107, -170, -185, -229, -151, 
-63, -82, -19, 73, -21, -51, -9, -107, -170, -185, -229, -151, 
-63, -87, -24, 75, -19, -56, -14, -107, -175, -195, -229, -151, 
-58, -87, -29, 73, -14, -58, -14, -107, -180, -200, -234, -156, 
-58, -82, -24, 70, -17, -53, -4, -112, -175, -190, -224, -146, 
-58, -82, -24, 70, -17, -53, 0, -112, -165, -190, -229, -146, 
-58, -87, -29, 73, -14, -58, 0, -107, -161, -190, -234, -151, 
-58, -92, -34, 75, -12, -63, 0, -107, -161, -185, -234, -151, 
-53, -82, -29, 68, -12, -56, -9, -117, -170, -195, -239, -156, 
-58, -78, -19, 68, -19, -48, -9, -117, -165, -200, -239, -151, 
-58, -78, -19, 68, -19, -48, -9, -117, -165, -200, -239, -151, 
-53, -78, -24, 65, -14, -51, -14, -122, -170, -200, -239, -151, 
-58, -78, -19, 68, -19, -48, -4, -117, -170, -190, -229, -151, 
-63, -73, -9, 68, -26, -41, -4, -112, -165, -190, -234, -151, 
-78, -73, 4, 75, -41, -34, 0, -107, -161, -190, -234, -151, 
-82, -73, 9, 78, -46, -31, 0, -97, -151, -190, -229, -156, 
-78, -82, -4, 80, -36, -43, 0, -107, -156, -190, -239, -156, 
