I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-29, -370, -341, 200, 156, -356, -136, 204, 117, -165, -244, -244, 
-29, -370, -341, 200, 156, -356, -136, 204, 117, -165, -244, -244, 
-29, -370, -341, 200, 156, -356, -136, 204, 117, -165, -244, -244, 
-29, -370, -341, 200, 156, -356, -136, 204, 117, -165, -244, -244, 
-29, -351, -322, 190, 146, -336, -151, 190, 107, -156, -229, -224, 
-29, -341, -312, 185, 141, -326, -165, 175, 107, -146, -214, -204, 
-29, -331, -302, 180, 136, -317, -180, 161, 107, -136, -200, -185, 
-29, -322, -292, 175, 131, -307, -195, 146, 107, -126, -185, -165, 
-39, -302, -263, 170, 112, -283, -214, 131, 102, -112, -165, -156, 
-39, -283, -244, 161, 102, -263, -224, 117, 97, -107, -156, -146, 
-39, -263, -224, 151, 92, -244, -234, 102, 92, -102, -146, -136, 
-39, -244, -204, 141, 82, -224, -244, 87, 87, -97, -136, -126, 
-48, -229, -180, 139, 65, -204, -263, 78, 82, -87, -126, -112, 
-48, -214, -165, 131, 58, -190, -273, 68, 78, -87, -117, -107, 
-48, -200, -151, 124, 51, -175, -283, 58, 73, -87, -107, -102, 
-48, -185, -136, 117, 43, -161, -292, 48, 68, -87, -97, -97, 
-58, -170, -112, 114, 26, -141, -297, 34, 58, -78, -92, -92, 
-58, -156, -97, 107, 19, -126, -302, 29, 58, -78, -87, -87, 
-58, -141, -82, 100, 12, -112, -307, 24, 58, -78, -82, -82, 
-58, -126, -68, 92, 4, -97, -312, 19, 58, -78, -78, -78, 
-58, -117, -58, 87, 0, -87, -322, 14, 48, -78, -78, -68, 
-58, -117, -58, 87, 0, -87, -322, 9, 48, -78, -78, -68, 
-58, -117, -58, 87, 0, -87, -322, 4, 48, -78, -78, -68, 
-58, -117, -58, 87, 0, -87, -322, 0, 48, -78, -78, -68, 
-68, -112, -43, 90, -12, -78, -331, -9, 43, -87, -78, -78, 
-68, -107, -39, 87, -14, -73, -331, -9, 39, -87, -78, -78, 
-68, -102, -34, 85, -17, -68, -331, -9, 34, -87, -78, -78, 
-68, -97, -29, 82, -19, -63, -331, -9, 29, -87, -78, -78, 
-58, -97, -39, 78, -9, -68, -341, -9, 39, -78, -73, -73, 
-58, -97, -39, 78, -9, -68, -341, -9, 39, -78, -68, -68, 
-58, -97, -39, 78, -9, -68, -341, -9, 39, -78, -63, -63, 
-58, -97, -39, 78, -9, -68, -341, -9, 39, -78, -58, -58, 
-58, -92, -34, 75, -12, -63, -331, -9, 48, -68, -48, -48, 
-58, -87, -29, 73, -14, -58, -331, -9, 48, -68, -48, -48, 
-58, -82, -24, 70, -17, -53, -331, -9, 48, -68, -48, -48, 
-58, -78, -19, 68, -19, -48, -331, -9, 48, -68, -48, -48, 
-58, -73, -14, 65, -21, -43, -341, -9, 48, -68, -48, -48, 
-58, -68, -9, 63, -24, -39, -341, -9, 48, -68, -48, -48, 
-58, -63, -4, 61, -26, -34, -341, -9, 48, -68, -48, -48, 
-58, -58, 0, 58, -29, -29, -341, -9, 48, -68, -48, -48, 
-58, -63, -4, 61, -26, -34, -331, 0, 58, -58, -48, -48, 
-58, -68, -9, 63, -24, -39, -331, 0, 58, -58, -48, -48, 
-58, -73, -14, 65, -21, -43, -331, 0, 58, -58, -48, -48, 
-58, -78, -19, 68, -19, -48, -331, 0, 58, -58, -48, -48, 
-58, -68, -9, 63, -24, -39, -341, 0, 58, -58, -48, -48, 
-58, -68, -9, 63, -24, -39, -341, 0, 58, -58, -48, -48, 
-58, -68, -9, 63, -24, -39, -341, 0, 58, -58, -48, -48, 
-58, -68, -9, 63, -24, -39, -341, 0, 58, -58, -48, -48, 
-58, -58, 0, 58, -29, -29, -341, 9, 58, -58, -39, -58, 
-58, -58, 0, 58, -29, -29, -341, 9, 58, -58, -39, -58, 
-58, -58, 0, 58, -29, -29, -341, 9, 58, -58, -39, -58, 
-58, -58, 0, 58, -29, -29, -341, 9, 58, -58, -39, -58, 
-48, -48, 0, 48, -24, -24, -351, 9, 68, -58, -48, -48, 
-48, -48, 0, 48, -24, -24, -351, 9, 68, -58, -48, -48, 
-48, -48, 0, 48, -24, -24, -351, 9, 68, -58, -48, -48, 
-48, -48, 0, 48, -24, -24, -351, 9, 68, -58, -48, -48, 
-48, -58, -9, 53, -19, -34, -341, 9, 78, -58, -48, -48, 
-48, -58, -9, 53, -19, -34, -341, 9, 78, -58, -48, -48, 
-48, -58, -9, 53, -19, -34, -341, 9, 78, -58, -48, -48, 
-48, -58, -9, 53, -19, -34, -341, 9, 78, -58, -48, -48, 
-48, -58, -9, 53, -19, -34, -351, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -351, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -351, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -351, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -361, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -361, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -361, 9, 78, -58, -48, -39, 
-48, -58, -9, 53, -19, -34, -361, 9, 78, -58, -48, -39, 
-48, -68, -19, 58, -14, -43, -361, 9, 78, -58, -58, -48, 
-48, -68, -19, 58, -14, -43, -361, 9, 78, -58, -58, -48, 
-48, -68, -19, 58, -14, -43, -361, 9, 78, -58, -58, -48, 
-48, -68, -19, 58, -14, -43, -361, 9, 78, -58, -58, -48, 
-48, -58, -9, 53, -19, -34, -370, 0, 78, -58, -58, -48, 
-48, -58, -9, 53, -19, -34, -370, 0, 78, -58, -58, -48, 
-48, -58, -9, 53, -19, -34, -370, 0, 78, -58, -58, -48, 
-48, -58, -9, 53, -19, -34, -370, 0, 78, -58, -58, -48, 
-48, -58, -9, 53, -19, -34, -370, 9, 78, -48, -48, -48, 
-48, -58, -9, 53, -19, -34, -370, 9, 78, -48, -48, -48, 
-48, -58, -9, 53, -19, -34, -370, 9, 78, -48, -48, -48, 
-48, -58, -9, 53, -19, -34, -370, 9, 78, -48, -48, -48, 
-48, -48, 0, 48, -24, -24, -380, 0, 78, -58, -58, -48, 
-48, -48, 0, 48, -24, -24, -380, 0, 78, -58, -58, -48, 
-48, -48, 0, 48, -24, -24, -380, 0, 78, -58, -58, -48, 
-48, -48, 0, 48, -24, -24, -380, 0, 78, -58, -58, -48, 
-48, -48, 0, 48, -24, -24, -380, -9, 87, -58, -48, -48, 
-48, -48, 0, 48, -24, -24, -380, -9, 87, -58, -48, -48, 
-48, -48, 0, 48, -24, -24, -380, -9, 87, -58, -48, -48, 
-48, -48, 0, 48, -24, -24, -380, -9, 87, -58, -48, -48, 
-48, -39, 9, 43, -29, -14, -380, 0, 78, -58, -48, -48, 
-48, -39, 9, 43, -29, -14, -380, 0, 78, -58, -48, -48, 
-48, -39, 9, 43, -29, -14, -380, 0, 78, -58, -48, -48, 
-48, -39, 9, 43, -29, -14, -380, 0, 78, -58, -48, -48, 
-48, -29, 19, 39, -34, -4, -380, -9, 78, -68, -58, -48, 
-48, -29, 19, 39, -34, -4, -380, -9, 78, -68, -58, -48, 
-48, -29, 19, 39, -34, -4, -380, -9, 78, -68, -58, -48, 
-48, -29, 19, 39, -34, -4, -380, -9, 78, -68, -58, -48, 
-48, -39, 9, 43, -29, -14, -380, 0, 87, -58, -48, -39, 
-48, -39, 9, 43, -29, -14, -380, 0, 87, -58, -48, -39, 
-48, -39, 9, 43, -29, -14, -380, 0, 87, -58, -48, -39, 
-48, -39, 9, 43, -29, -14, -380, 0, 87, -58, -48, -39, 
-48, -48, 0, 48, -24, -24, -380, 0, 87, -58, -48, -39, 
-48, -48, 0, 48, -24, -24, -380, 0, 87, -58, -48, -39, 
-48, -48, 0, 48, -24, -24, -380, 0, 87, -58, -48, -39, 
-48, -48, 0, 48, -24, -24, -380, 0, 87, -58, -48, -39, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -58, -58, -48, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -58, -58, -48, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -58, -58, -48, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -58, -58, -48, 
-39, -39, 0, 39, -19, -19, -380, -9, 87, -58, -58, -39, 
-39, -39, 0, 39, -19, -19, -380, -9, 87, -58, -58, -39, 
-39, -39, 0, 39, -19, -19, -380, -9, 87, -58, -58, -39, 
-39, -39, 0, 39, -19, -19, -380, -9, 87, -58, -58, -39, 
-39, -39, 0, 39, -19, -19, -380, 0, 92, -58, -48, -29, 
-39, -39, 0, 39, -19, -19, -380, 0, 97, -58, -48, -29, 
-39, -39, 0, 39, -19, -19, -380, 0, 102, -58, -48, -29, 
-39, -39, 0, 39, -19, -19, -380, 0, 107, -58, -48, -29, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -48, -48, -29, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -48, -48, -29, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -48, -48, -29, 
-48, -39, 9, 43, -29, -14, -380, -9, 97, -48, -48, -29, 
-48, -39, 9, 43, -29, -14, -385, -9, 97, -48, -58, -34, 
-48, -39, 9, 43, -29, -14, -390, -9, 97, -48, -58, -39, 
-48, -39, 9, 43, -29, -14, -395, -9, 97, -48, -58, -43, 
-48, -39, 9, 43, -29, -14, -400, -9, 97, -48, -58, -48, 
-48, -29, 19, 39, -34, -4, -409, -9, 107, -58, -58, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 107, -58, -58, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 107, -58, -58, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 107, -58, -58, -39, 
-39, -19, 19, 29, -29, 0, -409, -9, 107, -53, -48, -29, 
-39, -19, 19, 29, -29, 0, -409, -9, 107, -48, -48, -29, 
-39, -19, 19, 29, -29, 0, -409, -9, 107, -43, -48, -29, 
-39, -19, 19, 29, -29, 0, -409, -9, 107, -39, -48, -29, 
-39, -19, 19, 29, -29, 0, -419, -19, 107, -48, -39, -39, 
-39, -19, 19, 29, -29, 0, -419, -19, 107, -48, -39, -39, 
-39, -19, 19, 29, -29, 0, -419, -19, 107, -48, -39, -39, 
-39, -19, 19, 29, -29, 0, -419, -19, 107, -48, -39, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 117, -48, -48, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 117, -48, -48, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 117, -48, -48, -39, 
-48, -29, 19, 39, -34, -4, -409, -9, 117, -48, -48, -39, 
