I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
39, 29, -9, -34, 24, 9, -9, 29, 0, 68, -185, -97, 
39, 29, -9, -34, 24, 9, -9, 29, 0, 68, -185, -97, 
39, 29, -9, -34, 24, 9, -9, 29, 0, 68, -185, -97, 
39, 29, -9, -34, 24, 9, -9, 29, 0, 68, -185, -97, 
29, 29, 0, -29, 14, 14, -9, 29, 9, 78, -175, -97, 
29, 29, 0, -29, 14, 14, -9, 29, 9, 78, -175, -97, 
29, 29, 0, -29, 14, 14, -9, 29, 9, 78, -175, -97, 
29, 29, 0, -29, 14, 14, -9, 29, 9, 78, -175, -97, 
29, 29, 0, -29, 14, 14, -9, 19, 0, 78, -185, -97, 
29, 29, 0, -29, 14, 14, -9, 19, 0, 78, -185, -97, 
29, 29, 0, -29, 14, 14, -9, 19, 0, 78, -185, -97, 
29, 29, 0, -29, 14, 14, -9, 19, 0, 78, -185, -97, 
29, 43, 14, -36, 7, 29, -19, 19, 0, 78, -195, -107, 
29, 48, 19, -39, 4, 34, -19, 19, 0, 78, -195, -107, 
29, 53, 24, -41, 2, 39, -19, 19, 0, 78, -195, -107, 
29, 58, 29, -43, 0, 43, -19, 19, 0, 78, -195, -107, 
39, 97, 58, -68, -9, 78, -19, 29, 19, 87, -185, -97, 
39, 117, 78, -78, -19, 97, -9, 39, 29, 97, -165, -87, 
39, 126, 87, -82, -24, 107, 0, 48, 39, 117, -156, -87, 
39, 136, 97, -87, -29, 117, 9, 58, 48, 146, -136, -78, 
48, 136, 87, -92, -19, 112, 19, 78, 68, 165, -117, -58, 
39, 126, 87, -82, -24, 107, 29, 97, 87, 175, -107, -48, 
48, 126, 78, -87, -14, 102, 29, 107, 97, 185, -97, -29, 
48, 126, 78, -87, -14, 102, 39, 117, 126, 195, -78, -19, 
58, 117, 58, -87, 0, 87, 39, 136, 136, 214, -58, -9, 
58, 107, 48, -82, 4, 78, 58, 156, 146, 224, -48, 0, 
58, 97, 39, -78, 9, 68, 68, 175, 165, 234, -39, 0, 
78, 87, 9, -82, 34, 48, 78, 195, 185, 253, -39, 0, 
87, 68, -19, -78, 53, 24, 87, 224, 204, 273, -29, 9, 
97, 58, -39, -78, 68, 9, 107, 244, 244, 302, -9, 19, 
107, 48, -58, -78, 82, -4, 117, 263, 273, 322, 9, 48, 
107, 29, -78, -68, 92, -24, 126, 283, 283, 331, 29, 58, 
107, 9, -97, -58, 102, -43, 146, 312, 302, 341, 48, 78, 
126, 0, -126, -63, 126, -63, 165, 341, 322, 361, 58, 97, 
146, -9, -156, -68, 151, -82, 165, 351, 341, 380, 78, 117, 
165, -29, -195, -68, 180, -112, 175, 370, 361, 400, 97, 126, 
175, -39, -214, -68, 195, -126, 175, 390, 380, 419, 117, 136, 
175, -58, -234, -58, 204, -146, 195, 409, 400, 429, 126, 146, 
175, -68, -244, -53, 209, -156, 214, 429, 429, 448, 146, 156, 
195, -58, -253, -68, 224, -156, 214, 439, 448, 468, 165, 185, 
214, -48, -263, -82, 239, -156, 214, 468, 468, 497, 195, 214, 
224, -48, -273, -87, 248, -161, 214, 488, 488, 527, 224, 244, 
234, -29, -263, -102, 248, -146, 204, 488, 497, 546, 253, 273, 
244, -19, -263, -112, 253, -141, 204, 497, 517, 575, 283, 302, 
263, -9, -273, -126, 268, -141, 204, 527, 546, 614, 322, 341, 
283, 0, -283, -141, 283, -141, 224, 575, 605, 683, 380, 380, 
312, 0, -312, -156, 312, -156, 244, 624, 673, 741, 439, 419, 
331, 9, -322, -170, 326, -156, 253, 673, 722, 790, 478, 458, 
341, 9, -331, -175, 336, -161, 263, 712, 771, 829, 517, 488, 
341, 9, -331, -175, 336, -161, 283, 751, 810, 878, 556, 527, 
341, 9, -331, -175, 336, -161, 302, 800, 858, 927, 605, 566, 
341, 9, -331, -175, 336, -161, 331, 858, 927, 995, 653, 595, 
341, 0, -341, -170, 341, -170, 351, 917, 985, 1054, 702, 624, 
351, 0, -351, -175, 351, -175, 370, 976, 1044, 1112, 761, 663, 
370, 19, -351, -195, 361, -165, 390, 1015, 1102, 1171, 819, 712, 
380, 29, -351, -204, 366, -161, 390, 1044, 1141, 1210, 849, 741, 
380, 19, -361, -200, 370, -170, 400, 1073, 1161, 1239, 868, 751, 
390, 19, -370, -204, 380, -175, 419, 1102, 1210, 1268, 907, 780, 
409, 29, -380, -219, 395, -175, 419, 1132, 1249, 1307, 956, 819, 
429, 39, -390, -234, 409, -175, 419, 1171, 1278, 1366, 1015, 868, 
439, 58, -380, -248, 409, -161, 419, 1190, 1317, 1424, 1083, 946, 
458, 58, -400, -258, 429, -170, 419, 1229, 1356, 1483, 1141, 995, 
458, 68, -390, -263, 424, -161, 448, 1268, 1415, 1522, 1180, 1005, 
