I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
92, 107, 14, -100, 39, 61, -34, -29, 39, 170, 151, 141, 
97, 117, 19, -107, 39, 68, -48, -19, 24, 170, 141, 141, 
78, 112, 34, -95, 21, 73, -53, -29, 9, 161, 126, 126, 
63, 78, 14, -70, 24, 46, -68, -68, -24, 117, 102, 102, 
48, 48, 0, -48, 24, 24, -73, -97, -39, 97, 87, 82, 
39, 39, 0, -39, 19, 19, -73, -97, -48, 82, 82, 78, 
24, 24, 0, -24, 12, 12, -73, -102, -58, 73, 68, 68, 
9, 14, 4, -12, 2, 9, -73, -112, -63, 63, 63, 58, 
0, 4, 4, -2, -2, 4, -73, -112, -73, 58, 58, 53, 
-9, -4, 4, 7, -7, 0, -73, -112, -73, 58, 58, 48, 
-19, -19, 0, 19, -9, -9, -68, -112, -73, 53, 48, 39, 
-19, -29, -9, 24, -4, -19, -63, -112, -73, 43, 48, 43, 
-29, -34, -4, 31, -12, -19, -58, -117, -73, 43, 48, 43, 
-34, -34, 0, 34, -17, -17, -58, -122, -73, 39, 39, 39, 
-43, -43, 0, 43, -21, -21, -63, -126, -78, 29, 39, 34, 
-43, -48, -4, 46, -19, -26, -63, -131, -78, 24, 24, 29, 
-43, -58, -14, 51, -14, -36, -68, -131, -82, 19, 19, 24, 
-43, -58, -14, 51, -14, -36, -68, -131, -82, 14, 24, 24, 
-43, -58, -14, 51, -14, -36, -73, -131, -82, 9, 24, 19, 
-48, -53, -4, 51, -21, -29, -73, -131, -82, 9, 24, 19, 
-53, -48, 4, 51, -29, -21, -73, -131, -82, 9, 24, 19, 
-63, -53, 9, 58, -36, -21, -73, -131, -82, 4, 19, 19, 
-53, -53, 0, 53, -26, -26, -73, -131, -82, 0, 19, 19, 
-53, -58, -4, 56, -24, -31, -73, -136, -87, 0, 19, 14, 
-53, -63, -9, 58, -21, -36, -73, -136, -92, 0, 24, 9, 
-53, -68, -14, 61, -19, -41, -63, -136, -92, -4, 19, 9, 
-48, -82, -34, 65, -7, -58, -24, -78, -53, 9, 29, 9, 
-43, -92, -48, 68, 2, -70, 24, 24, 39, 68, 63, 14, 
-24, -87, -63, 56, 19, -75, 82, 146, 165, 165, 146, 63, 
58, -4, -63, -26, 61, -34, 156, 317, 361, 366, 351, 224, 
156, 146, -9, -151, 82, 68, 268, 570, 649, 668, 653, 478, 
219, 341, 122, -280, 48, 231, 287, 678, 868, 956, 956, 722, 
229, 453, 224, -341, 2, 339, 248, 551, 868, 1015, 1039, 810, 
229, 405, 175, -317, 26, 290, 136, 248, 624, 751, 829, 692, 
122, 326, 204, -224, -41, 265, -19, -146, 287, 434, 502, 478, 
-9, 253, 263, -122, -136, 258, -287, -688, -229, -9, 68, 175, 
-97, 136, 234, -19, -165, 185, -531, -1161, -722, -424, -302, -78, 
-131, 53, 185, 39, -158, 119, -702, -1293, -897, -580, -414, -170, 
-170, -4, 165, 87, -168, 80, -805, -1244, -883, -566, -414, -200, 
-190, -78, 112, 134, -151, 17, -819, -1171, -878, -580, -414, -234, 
-190, -131, 58, 161, -124, -36, -717, -995, -775, -551, -390, -239, 
-170, -146, 24, 158, -97, -61, -546, -775, -614, -444, -322, -209, 
-136, -131, 4, 134, -70, -63, -380, -570, -419, -312, -214, -146, 
-92, -122, -29, 107, -31, -75, -234, -375, -268, -185, -112, -82, 
-68, -102, -34, 85, -17, -68, -136, -253, -180, -117, -63, -48, 
-63, -78, -14, 70, -24, -46, -87, -195, -141, -87, -43, -43, 
-58, -73, -14, 65, -21, -43, -73, -180, -126, -68, -24, -39, 
-58, -73, -14, 65, -21, -43, -63, -175, -122, -63, -19, -34, 
-58, -73, -14, 65, -21, -43, -48, -161, -112, -53, -14, -29, 
-53, -73, -19, 63, -17, -46, -39, -136, -97, -53, -9, -29, 
-53, -73, -19, 63, -17, -46, -29, -131, -87, -53, -9, -29, 
-53, -68, -14, 61, -19, -41, -29, -131, -82, -48, 0, -29, 
-53, -68, -14, 61, -19, -41, -29, -131, -82, -53, -4, -29, 
-48, -68, -19, 58, -14, -43, -24, -126, -78, -53, -4, -29, 
-48, -68, -19, 58, -14, -43, -19, -131, -73, -48, -4, -29, 
-48, -68, -19, 58, -14, -43, -19, -126, -73, -48, -4, -29, 
-48, -63, -14, 56, -17, -39, -14, -126, -68, -48, -4, -29, 
-48, -63, -14, 56, -17, -39, -9, -122, -68, -48, -4, -29, 
-43, -63, -19, 53, -12, -41, -4, -117, -68, -48, -4, -29, 
-43, -63, -19, 53, -12, -41, -9, -117, -63, -53, -4, -24, 
-43, -63, -19, 53, -12, -41, -9, -117, -58, -53, 0, -24, 
-43, -58, -14, 51, -14, -36, -9, -112, -58, -53, 4, -24, 
-43, -53, -9, 48, -17, -31, -9, -107, -53, -53, 9, -24, 
-43, -48, -4, 46, -19, -26, -4, -112, -53, -53, 9, -24, 
-43, -48, -4, 46, -19, -26, 0, -112, -48, -53, 9, -24, 
-43, -48, -4, 46, -19, -26, 0, -112, -48, -48, 9, -29, 
-43, -48, -4, 46, -19, -26, 0, -112, -48, -48, 4, -34, 
-39, -48, -9, 43, -14, -29, 4, -107, -48, -48, 4, -34, 
-39, -48, -9, 43, -14, -29, 4, -102, -48, -48, 0, -34, 
-34, -48, -14, 41, -9, -31, 4, -102, -43, -43, 4, -34, 
-29, -48, -19, 39, -4, -34, 9, -102, -43, -43, 4, -29, 
-29, -43, -14, 36, -7, -29, 9, -102, -43, -43, 9, -29, 
-29, -39, -9, 34, -9, -24, 9, -107, -39, -39, 9, -29, 
-24, -34, -9, 29, -7, -21, 9, -97, -34, -39, 9, -29, 
-24, -29, -4, 26, -9, -17, 9, -92, -29, -43, 14, -29, 
-24, -24, 0, 24, -12, -12, 9, -87, -24, -39, 14, -24, 
-19, -24, -4, 21, -7, -14, 9, -82, -19, -34, 14, -14, 
-9, -19, -9, 14, 0, -14, 4, -82, -19, -29, 19, -14, 
0, -19, -19, 9, 9, -19, 0, -68, -14, -24, 19, -9, 
4, -14, -19, 4, 12, -17, 0, -63, -9, -29, 24, -4, 
9, -14, -24, 2, 17, -19, 0, -53, 4, -24, 29, -4, 
9, -9, -19, 0, 14, -14, 0, -53, 14, -24, 39, -4, 
14, -4, -19, -4, 17, -12, 0, -48, 14, -19, 39, 0, 
19, -4, -24, -7, 21, -14, -4, -39, 24, -14, 48, 4, 
24, 4, -19, -14, 21, -7, -4, -34, 34, -4, 53, 9, 
34, 4, -29, -19, 31, -12, -4, -34, 29, -4, 58, 19, 
39, 14, -24, -26, 31, -4, -9, -24, 29, 0, 63, 24, 
48, 19, -29, -34, 39, -4, -14, -14, 34, -4, 63, 29, 
58, 29, -29, -43, 43, 0, -14, 0, 39, -4, 63, 34, 
63, 34, -29, -48, 46, 2, -19, 9, 43, 0, 68, 39, 
73, 43, -29, -58, 51, 7, -24, 9, 43, 4, 78, 43, 
82, 48, -34, -65, 58, 7, -34, 9, 43, 14, 68, 48, 
97, 58, -39, -78, 68, 9, -48, 14, 43, 14, 78, 63, 
102, 63, -39, -82, 70, 12, -58, 0, 29, 0, 78, 63, 
107, 68, -39, -87, 73, 14, -68, -9, 19, -9, 78, 68, 
117, 73, -43, -95, 80, 14, -78, -9, 19, -9, 78, 78, 
126, 78, -48, -102, 87, 14, -87, -9, 19, -9, 78, 87, 
126, 87, -39, -107, 82, 24, -92, -24, 9, -14, 78, 87, 
126, 97, -29, -112, 78, 34, -97, -39, 0, -19, 78, 87, 
131, 102, -29, -117, 80, 36, -107, -48, -9, -24, 73, 92, 
136, 107, -29, -122, 82, 39, -117, -58, -19, -29, 68, 97, 
141, 112, -29, -126, 85, 41, -126, -73, -34, -34, 68, 102, 
146, 117, -29, -131, 87, 43, -136, -87, -48, -39, 68, 107, 
146, 122, -24, -134, 85, 48, -141, -102, -53, -43, 63, 107, 
146, 126, -19, -136, 82, 53, -146, -117, -58, -48, 58, 107, 
141, 126, -14, -134, 78, 56, -146, -117, -58, -48, 58, 102, 
136, 126, -9, -131, 73, 58, -146, -117, -58, -48, 58, 97, 
126, 122, -4, -124, 65, 58, -136, -117, -48, -48, 58, 92, 
117, 117, 0, -117, 58, 58, -126, -117, -39, -48, 58, 87, 
102, 117, 14, -109, 43, 65, -107, -107, -24, -34, 58, 82, 
87, 117, 29, -102, 29, 73, -87, -97, -9, -19, 58, 78, 
78, 107, 29, -92, 24, 68, -73, -92, 0, -14, 58, 73, 
68, 97, 29, -82, 19, 63, -58, -87, 9, -9, 58, 68, 
53, 92, 39, -73, 7, 65, -48, -82, 19, -4, 58, 58, 
39, 87, 48, -63, -4, 68, -39, -78, 29, 0, 58, 48, 
29, 78, 48, -53, -9, 63, -24, -73, 34, 4, 53, 39, 
19, 68, 48, -43, -14, 58, -9, -68, 39, 9, 48, 29, 
9, 58, 48, -34, -19, 53, -4, -68, 43, 9, 43, 24, 
0, 48, 48, -24, -24, 48, 0, -68, 48, 9, 39, 19, 
-4, 48, 53, -21, -29, 51, 0, -73, 48, 4, 29, 9, 
-9, 48, 58, -19, -34, 53, 0, -78, 48, 0, 19, 0, 
-14, 43, 58, -14, -36, 51, 0, -78, 48, 0, 19, 0, 
-19, 39, 58, -9, -39, 48, 0, -78, 48, 0, 19, 0, 
-19, 39, 58, -9, -39, 48, 0, -78, 48, -4, 19, -4, 
-19, 39, 58, -9, -39, 48, 0, -78, 48, -9, 19, -9, 
-19, 39, 58, -9, -39, 48, 0, -78, 48, -9, 19, -9, 
-19, 39, 58, -9, -39, 48, 0, -78, 48, -9, 19, -9, 
-19, 39, 58, -9, -39, 48, 9, -63, 58, -4, 19, -4, 
-19, 39, 58, -9, -39, 48, 19, -48, 68, 0, 19, 0, 
-9, 53, 63, -21, -36, 58, 34, -4, 97, 24, 39, 14, 
0, 68, 68, -34, -34, 68, 48, 39, 126, 48, 58, 29, 
0, 87, 87, -43, -43, 87, 87, 73, 156, 68, 78, 48, 
0, 107, 107, -53, -53, 107, 126, 107, 185, 87, 97, 68, 
-4, 161, 165, -78, -85, 163, 175, 151, 239, 136, 136, 97, 
-9, 214, 224, -102, -117, 219, 224, 195, 292, 185, 175, 126, 
-14, 253, 268, -119, -141, 261, 268, 229, 346, 234, 219, 156, 
-19, 292, 312, -136, -165, 302, 312, 263, 400, 283, 263, 185, 
-19, 395, 414, -187, -217, 405, 341, 273, 473, 356, 326, 248, 
-19, 497, 517, -239, -268, 507, 370, 283, 546, 429, 390, 312, 
0, 649, 649, -324, -324, 649, 390, 209, 600, 527, 488, 409, 
19, 800, 780, -409, -380, 790, 409, 136, 653, 624, 585, 507, 
48, 971, 922, -509, -436, 946, 165, -126, 605, 673, 658, 595, 
78, 1141, 1063, -610, -492, 1102, -78, -390, 556, 722, 732, 683, 
151, 1278, 1127, -714, -488, 1202, -580, -746, 385, 722, 810, 790, 
224, 1415, 1190, -819, -483, 1302, -1083, -1102, 214, 722, 888, 897, 
322, 1444, 1122, -883, -400, 1283, -1410, -1322, 14, 663, 956, 1015, 
419, 1473, 1054, -946, -317, 1263, -1737, -1542, -185, 605, 1024, 1132, 
473, 1405, 932, -939, -229, 1168, -1849, -1673, -405, 439, 995, 1171, 
527, 1337, 810, -932, -141, 1073, -1961, -1805, -624, 273, 966, 1210, 
527, 1302, 775, -915, -124, 1039, -1893, -1805, -702, 190, 922, 1224, 
527, 1268, 741, -897, -107, 1005, -1825, -1805, -780, 107, 878, 1239, 
502, 1317, 814, -910, -156, 1066, -1751, -1766, -761, 122, 907, 1273, 
478, 1366, 888, -922, -204, 1127, -1678, -1727, -741, 136, 936, 1307, 
424, 1312, 888, -868, -231, 1100, -1571, -1673, -795, 19, 790, 1200, 
370, 1259, 888, -814, -258, 1073, -1464, -1620, -849, -97, 644, 1093, 
287, 1049, 761, -668, -236, 905, -1259, -1464, -839, -234, 414, 854, 
204, 839, 634, -522, -214, 736, -1054, -1307, -829, -370, 185, 614, 
156, 683, 527, -419, -185, 605, -858, -1088, -712, -370, 97, 473, 
107, 527, 419, -317, -156, 473, -663, -868, -595, -370, 9, 331, 
68, 395, 326, -231, -129, 361, -492, -668, -444, -317, -24, 219, 
29, 263, 234, -146, -102, 248, -322, -468, -292, -263, -58, 107, 
-4, 156, 161, -75, -82, 158, -195, -317, -204, -229, -82, 34, 
-39, 48, 87, -4, -63, 68, -68, -165, -117, -195, -107, -39, 
-48, 0, 48, 24, -48, 24, 0, -92, -53, -175, -107, -73, 
-58, -48, 9, 53, -34, -19, 68, -19, 9, -156, -107, -107, 
-58, -53, 4, 56, -31, -24, 107, 14, 24, -146, -107, -112, 
-58, -58, 0, 58, -29, -29, 146, 48, 39, -136, -107, -117, 
-53, -58, -4, 56, -24, -31, 156, 58, 43, -136, -112, -126, 
-48, -58, -9, 53, -19, -34, 165, 68, 48, -136, -117, -136, 
-48, -68, -19, 58, -14, -43, 190, 92, 58, -131, -117, -141, 
-48, -78, -29, 63, -9, -53, 214, 117, 68, -126, -117, -146, 
-43, -82, -39, 63, -2, -61, 234, 126, 78, -126, -122, -146, 
-39, -87, -48, 63, 4, -68, 253, 136, 87, -126, -126, -146, 
-39, -92, -53, 65, 7, -73, 234, 136, 87, -122, -126, -146, 
-39, -97, -58, 68, 9, -78, 214, 136, 87, -117, -126, -146, 
-19, -97, -78, 58, 29, -87, 190, 141, 87, -117, -122, -141, 
0, -97, -97, 48, 48, -97, 165, 146, 87, -117, -117, -136, 
19, -107, -126, 43, 73, -117, 151, 161, 102, -117, -117, -136, 
39, -117, -156, 39, 97, -136, 136, 175, 117, -117, -117, -136, 
24, -136, -161, 56, 92, -148, 136, 180, 107, -126, -122, -141, 
9, -156, -165, 73, 87, -161, 136, 185, 97, -136, -126, -146, 
-4, -180, -175, 92, 85, -178, 141, 185, 92, -151, -151, -165, 
-19, -204, -185, 112, 82, -195, 146, 185, 87, -165, -175, -185, 
-24, -224, -200, 124, 87, -212, 156, 195, 78, -175, -185, -204, 
-29, -244, -214, 136, 92, -229, 165, 204, 68, -185, -195, -224, 
-39, -268, -229, 153, 95, -248, 175, 214, 68, -195, -214, -239, 
-48, -292, -244, 170, 97, -268, 185, 224, 68, -204, -234, -253, 
-63, -326, -263, 195, 100, -295, 204, 248, 73, -214, -248, -273, 
-78, -361, -283, 219, 102, -322, 224, 273, 78, -224, -263, -292, 
-82, -380, -297, 231, 107, -339, 239, 297, 82, -234, -273, -312, 
-87, -400, -312, 244, 112, -356, 253, 322, 87, -244, -283, -331, 
-87, -434, -346, 261, 129, -390, 268, 346, 97, -244, -297, -346, 
-87, -468, -380, 278, 146, -424, 283, 370, 107, -244, -312, -361, 
-92, -492, -400, 292, 153, -446, 302, 409, 122, -244, -322, -375, 
-97, -517, -419, 307, 161, -468, 322, 448, 136, -244, -331, -390, 
-102, -546, -444, 324, 170, -495, 341, 478, 146, -253, -351, -419, 
-107, -575, -468, 341, 180, -522, 361, 507, 156, -263, -370, -448, 
-107, -595, -488, 351, 190, -541, 390, 541, 170, -263, -380, -468, 
-107, -614, -507, 361, 200, -561, 419, 575, 185, -263, -390, -488, 
-112, -644, -531, 378, 209, -588, 448, 614, 204, -258, -405, -507, 
-117, -673, -556, 395, 219, -614, 478, 653, 224, -253, -419, -527, 
-122, -683, -561, 402, 219, -622, 507, 683, 244, -253, -424, -536, 
-126, -692, -566, 409, 219, -629, 536, 712, 263, -253, -429, -546, 
-126, -707, -580, 417, 226, -644, 561, 741, 287, -239, -429, -551, 
-126, -722, -595, 424, 234, -658, 585, 771, 312, -224, -429, -556, 
-131, -722, -590, 427, 229, -656, 605, 780, 331, -214, -424, -566, 
-136, -722, -585, 429, 224, -653, 624, 790, 351, -204, -419, -575, 
-136, -707, -570, 422, 217, -639, 624, 790, 366, -185, -409, -566, 
-136, -692, -556, 414, 209, -624, 624, 790, 380, -165, -400, -556, 
-126, -673, -546, 400, 209, -610, 619, 775, 385, -146, -380, -536, 
-117, -653, -536, 385, 209, -595, 614, 761, 390, -126, -361, -517, 
-112, -619, -507, 366, 197, -563, 595, 732, 390, -112, -341, -488, 
-107, -585, -478, 346, 185, -531, 575, 702, 390, -97, -322, -458, 
-97, -556, -458, 326, 180, -507, 541, 653, 380, -78, -292, -434, 
-87, -527, -439, 307, 175, -483, 507, 605, 370, -58, -263, -409, 
-82, -483, -400, 283, 158, -441, 463, 556, 351, -53, -244, -375, 
-78, -439, -361, 258, 141, -400, 419, 507, 331, -48, -224, -341, 
-68, -405, -336, 236, 134, -370, 375, 448, 307, -48, -200, -307, 
-58, -370, -312, 214, 126, -341, 331, 390, 283, -48, -175, -273, 
-58, -331, -273, 195, 107, -302, 287, 336, 253, -43, -165, -244, 
-58, -292, -234, 175, 87, -263, 244, 283, 224, -39, -156, -214, 
-58, -258, -200, 158, 70, -229, 214, 234, 200, -39, -136, -185, 
-58, -224, -165, 141, 53, -195, 185, 185, 175, -39, -117, -156, 
-53, -185, -131, 119, 39, -158, 151, 151, 156, -39, -107, -136, 
-48, -146, -97, 97, 24, -122, 117, 117, 136, -39, -97, -117, 
-48, -131, -82, 90, 17, -107, 97, 87, 117, -39, -87, -102, 
-48, -117, -68, 82, 9, -92, 78, 58, 97, -39, -78, -87, 
-48, -97, -48, 73, 0, -73, 68, 39, 82, -43, -78, -82, 
-48, -78, -29, 63, -9, -53, 58, 19, 68, -48, -78, -78, 
-48, -68, -19, 58, -14, -43, 48, 4, 63, -53, -78, -68, 
-48, -58, -9, 53, -19, -34, 39, -9, 58, -58, -78, -58, 
-48, -53, -4, 51, -21, -29, 34, -14, 43, -63, -78, -58, 
-48, -48, 0, 48, -24, -24, 29, -19, 29, -68, -78, -58, 
-48, -48, 0, 48, -24, -24, 29, -24, 29, -68, -78, -63, 
-48, -48, 0, 48, -24, -24, 29, -29, 29, -68, -78, -68, 
-48, -48, 0, 48, -24, -24, 29, -29, 34, -68, -78, -68, 
-48, -48, 0, 48, -24, -24, 29, -29, 39, -68, -78, -68, 
-48, -48, 0, 48, -24, -24, 29, -29, 39, -68, -78, -68, 
-48, -48, 0, 48, -24, -24, 29, -29, 39, -68, -78, -68, 
-48, -48, 0, 48, -24, -24, 29, -24, 43, -63, -78, -63, 
-48, -48, 0, 48, -24, -24, 29, -19, 48, -58, -78, -58, 
-48, -43, 4, 46, -26, -19, 29, -19, 48, -58, -78, -53, 
-48, -39, 9, 43, -29, -14, 29, -19, 48, -58, -78, -48, 
-48, -39, 9, 43, -29, -14, 29, -14, 48, -58, -73, -48, 
-48, -39, 9, 43, -29, -14, 29, -9, 48, -58, -68, -48, 
-48, -39, 9, 43, -29, -14, 29, -9, 48, -58, -68, -48, 
-48, -39, 9, 43, -29, -14, 29, -9, 48, -58, -68, -48, 
-48, -39, 9, 43, -29, -14, 29, -4, 48, -58, -68, -48, 
-48, -39, 9, 43, -29, -14, 29, 0, 48, -58, -68, -48, 
-43, -39, 4, 41, -24, -17, 29, 0, 48, -58, -63, -48, 
-39, -39, 0, 39, -19, -19, 29, 0, 48, -58, -58, -48, 
-39, -39, 0, 39, -19, -19, 24, 0, 48, -58, -58, -53, 
-39, -39, 0, 39, -19, -19, 19, 0, 48, -58, -58, -58, 
-39, -39, 0, 39, -19, -19, 19, 0, 48, -63, -63, -58, 
-39, -39, 0, 39, -19, -19, 19, 0, 48, -68, -68, -58, 
-39, -39, 0, 39, -19, -19, 14, 0, 48, -68, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, 0, 48, -68, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, -4, 48, -78, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, -9, 48, -87, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, -9, 48, -87, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, -9, 48, -87, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, -9, 43, -87, -68, -58, 
-39, -39, 0, 39, -19, -19, 9, -9, 39, -87, -68, -58, 
-39, -39, 0, 39, -19, -19, 4, -9, 39, -87, -73, -58, 
-39, -39, 0, 39, -19, -19, 0, -9, 39, -87, -78, -58, 
-39, -34, 4, 36, -21, -14, -4, -9, 39, -92, -78, -58, 
-39, -29, 9, 34, -24, -9, -9, -9, 39, -97, -78, -58, 
-39, -29, 9, 34, -24, -9, -9, -14, 39, -102, -78, -58, 
-39, -29, 9, 34, -24, -9, -9, -19, 39, -107, -78, -58, 
-39, -29, 9, 34, -24, -9, -9, -19, 39, -112, -78, -58, 
-39, -29, 9, 34, -24, -9, -9, -19, 39, -117, -78, -58, 
-39, -24, 14, 31, -26, -4, -14, -24, 34, -117, -82, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -117, -87, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -117, -87, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -117, -87, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -122, -92, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -126, -97, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -126, -97, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -126, -97, -58, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -131, -97, -63, 
-39, -19, 19, 29, -29, 0, -19, -29, 29, -136, -97, -68, 
-39, -19, 19, 29, -29, 0, -24, -29, 24, -136, -97, -68, 
-39, -19, 19, 29, -29, 0, -29, -29, 19, -136, -97, -68, 
-39, -19, 19, 29, -29, 0, -29, -29, 19, -136, -97, -68, 
-39, -19, 19, 29, -29, 0, -29, -29, 19, -136, -97, -68, 
-43, -24, 19, 34, -31, -2, -29, -29, 19, -136, -97, -68, 
-48, -29, 19, 39, -34, -4, -29, -29, 19, -136, -97, -68, 
-48, -29, 19, 39, -34, -4, -29, -29, 19, -136, -102, -68, 
-48, -29, 19, 39, -34, -4, -29, -29, 19, -136, -107, -68, 
-43, -24, 19, 34, -31, -2, -34, -29, 19, -136, -107, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -136, -107, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -136, -107, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -136, -107, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -141, -107, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -146, -107, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -146, -112, -68, 
-39, -19, 19, 29, -29, 0, -39, -29, 19, -146, -117, -68, 
-39, -19, 19, 29, -29, 0, -43, -29, 24, -146, -117, -68, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -117, -68, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -117, -68, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -117, -68, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -122, -73, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -126, -78, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -126, -78, 
-39, -19, 19, 29, -29, 0, -48, -29, 29, -146, -126, -78, 
-39, -19, 19, 29, -29, 0, -53, -29, 29, -146, -126, -78, 
-39, -19, 19, 29, -29, 0, -58, -29, 29, -146, -126, -78, 
-39, -19, 19, 29, -29, 0, -58, -24, 29, -146, -126, -78, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -126, -78, 
-43, -19, 24, 31, -34, 2, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -73, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -68, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -68, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -68, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -73, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -58, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -63, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -68, -19, 29, -146, -126, -78, 
-48, -19, 29, 34, -39, 4, -68, -19, 29, -146, -131, -78, 
-48, -19, 29, 34, -39, 4, -68, -19, 29, -146, -136, -78, 
-43, -19, 24, 31, -34, 2, -63, -19, 29, -146, -136, -82, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -87, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -87, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -87, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -82, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -78, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -78, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -136, -78, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -131, -82, 
-39, -19, 19, 29, -29, 0, -58, -19, 29, -146, -126, -87, 
-39, -24, 14, 31, -26, -4, -58, -14, 34, -146, -126, -87, 
-39, -29, 9, 34, -24, -9, -58, -9, 39, -146, -126, -87, 
-39, -29, 9, 34, -24, -9, -58, -9, 39, -146, -126, -87, 
