I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, -112, -24, 100, -31, -68, 29, -92, -253, -78, -58, -268, 
-87, -112, -24, 100, -31, -68, 24, -92, -258, -78, -58, -273, 
-82, -112, -29, 97, -26, -70, 29, -97, -258, -78, -58, -273, 
-82, -112, -29, 97, -26, -70, 29, -102, -263, -78, -63, -273, 
-82, -112, -29, 97, -26, -70, 19, -112, -268, -78, -63, -273, 
-82, -122, -39, 102, -21, -80, 19, -112, -268, -78, -63, -273, 
-87, -131, -43, 109, -21, -87, 43, -78, -248, -73, -63, -273, 
-87, -136, -48, 112, -19, -92, 126, 29, -185, -53, -53, -278, 
-92, -107, -14, 100, -39, -61, 229, 175, -68, 24, 4, -248, 
-68, -9, 58, 39, -63, 24, 258, 307, 68, 165, 126, -165, 
-4, 73, 78, -34, -41, 75, 292, 483, 268, 361, 302, -4, 
78, 180, 102, -129, -12, 141, 346, 712, 551, 629, 556, 200, 
156, 331, 175, -244, -9, 253, 341, 863, 795, 902, 844, 444, 
268, 527, 258, -397, 4, 392, 248, 961, 1044, 1210, 1161, 727, 
429, 810, 380, -619, 24, 595, -53, 922, 1229, 1507, 1503, 1068, 
575, 1078, 502, -827, 36, 790, -400, 814, 1317, 1698, 1747, 1332, 
595, 1151, 556, -873, 19, 854, -707, 517, 1141, 1615, 1717, 1342, 
502, 927, 424, -714, 39, 675, -873, 48, 678, 1132, 1259, 995, 
361, 522, 161, -441, 100, 341, -907, -400, 78, 473, 566, 409, 
156, 234, 78, -195, 39, 156, -844, -814, -522, -122, -48, -117, 
39, 63, 24, -51, 7, 43, -805, -1073, -995, -580, -414, -409, 
14, -9, -24, -2, 19, -17, -678, -961, -951, -570, -419, -453, 
-4, -82, -78, 43, 36, -80, -517, -741, -771, -453, -346, -434, 
-53, -112, -58, 82, 2, -85, -322, -522, -590, -336, -258, -395, 
-58, -112, -53, 85, -2, -82, -170, -312, -434, -224, -170, -346, 
-63, -97, -34, 80, -14, -65, -63, -175, -307, -117, -92, -307, 
-73, -87, -14, 80, -29, -51, 0, -112, -248, -68, -53, -283, 
-78, -87, -9, 82, -34, -48, 48, -68, -224, -48, -39, -273, 
-82, -92, -9, 87, -36, -51, 58, -39, -204, -43, -34, -263, 
-87, -92, -4, 90, -41, -48, 68, -19, -190, -34, -29, -263, 
-92, -97, -4, 95, -43, -51, 73, -19, -180, -29, -24, -268, 
-92, -97, -4, 95, -43, -51, 82, -9, -180, -29, -24, -273, 
-87, -97, -9, 92, -39, -53, 82, 0, -170, -24, -19, -273, 
-87, -97, -9, 92, -39, -53, 87, 9, -161, -14, -14, -268, 
-87, -92, -4, 90, -41, -48, 87, 9, -161, -14, -14, -268, 
-87, -92, -4, 90, -41, -48, 87, 9, -161, -14, -9, -268, 
-87, -92, -4, 90, -41, -48, 102, 19, -161, -4, -9, -263, 
-78, -92, -14, 85, -31, -53, 107, 24, -156, 4, -4, -263, 
-78, -97, -19, 87, -29, -58, 107, 29, -156, 4, -4, -258, 
-78, -102, -24, 90, -26, -63, 107, 34, -151, 9, -4, -253, 
-82, -102, -19, 92, -31, -61, 107, 43, -146, 9, 4, -258, 
-82, -102, -19, 92, -31, -61, 117, 53, -141, 14, 9, -263, 
-73, -102, -29, 87, -21, -65, 117, 53, -131, 19, 19, -258, 
-73, -97, -24, 85, -24, -61, 112, 58, -126, 19, 24, -258, 
-73, -97, -24, 85, -24, -61, 107, 63, -122, 24, 24, -248, 
-73, -97, -24, 85, -24, -61, 107, 68, -117, 24, 24, -244, 
-73, -97, -24, 85, -24, -61, 117, 68, -117, 29, 24, -239, 
-73, -97, -24, 85, -24, -61, 117, 78, -112, 29, 29, -239, 
-68, -92, -24, 80, -21, -58, 122, 82, -112, 39, 29, -239, 
-58, -87, -29, 73, -14, -58, 122, 82, -107, 43, 29, -239, 
-58, -82, -24, 70, -17, -53, 122, 92, -107, 43, 29, -234, 
-58, -82, -24, 70, -17, -53, 122, 102, -102, 43, 34, -234, 
-58, -82, -24, 70, -17, -53, 122, 112, -97, 48, 34, -234, 
-58, -82, -24, 70, -17, -53, 126, 112, -97, 48, 34, -239, 
-53, -82, -29, 68, -12, -56, 126, 122, -92, 53, 39, -239, 
-53, -78, -24, 65, -14, -51, 136, 122, -87, 58, 39, -234, 
-48, -78, -29, 63, -9, -53, 136, 136, -78, 58, 43, -234, 
-43, -73, -29, 58, -7, -51, 136, 151, -68, 63, 53, -229, 
-43, -68, -24, 56, -9, -46, 136, 156, -58, 73, 58, -224, 
-43, -58, -14, 51, -14, -36, 141, 170, -48, 78, 63, -224, 
-39, -53, -14, 46, -12, -34, 146, 180, -43, 82, 63, -224, 
-39, -48, -9, 43, -14, -29, 151, 185, -34, 82, 68, -224, 
-43, -48, -4, 46, -19, -26, 156, 195, -24, 87, 73, -219, 
-43, -43, 0, 43, -21, -21, 161, 204, -19, 92, 78, -214, 
-39, -34, 4, 36, -21, -14, 165, 214, -14, 97, 92, -209, 
-34, -34, 0, 34, -17, -17, 170, 224, -14, 107, 112, -204, 
-29, -14, 14, 21, -21, 0, 175, 229, -9, 112, 112, -200, 
-29, -4, 24, 17, -26, 9, 180, 229, -9, 117, 117, -195, 
-24, 4, 29, 9, -26, 17, 175, 234, -4, 126, 117, -180, 
-19, 9, 29, 4, -24, 19, 175, 239, 0, 131, 122, -170, 
-19, 19, 39, 0, -29, 29, 180, 248, 0, 136, 126, -170, 
-19, 29, 48, -4, -34, 39, 180, 248, -9, 136, 126, -165, 
-14, 43, 58, -14, -36, 51, 185, 248, -9, 141, 131, -165, 
-14, 53, 68, -19, -41, 61, 185, 244, -9, 141, 131, -161, 
-9, 63, 73, -26, -41, 68, 180, 229, -14, 136, 136, -156, 
-4, 63, 68, -29, -36, 65, 175, 229, -24, 141, 141, -151, 
-4, 73, 78, -34, -41, 75, 175, 219, -29, 136, 141, -151, 
-4, 78, 82, -36, -43, 80, 170, 209, -39, 131, 141, -151, 
-4, 82, 87, -39, -46, 85, 161, 190, -48, 131, 141, -151, 
-9, 82, 92, -36, -51, 87, 156, 175, -53, 126, 141, -151, 
-9, 87, 97, -39, -53, 92, 141, 161, -63, 117, 136, -156, 
-9, 92, 102, -41, -56, 97, 131, 141, -73, 102, 136, -161, 
-9, 92, 102, -41, -56, 97, 117, 126, -82, 102, 126, -165, 
-9, 87, 97, -39, -53, 92, 107, 112, -92, 102, 122, -170, 
-9, 78, 87, -34, -48, 82, 102, 97, -97, 97, 122, -170, 
-9, 73, 82, -31, -46, 78, 92, 82, -112, 92, 107, -180, 
-9, 48, 58, -19, -34, 53, 82, 63, -122, 73, 97, -190, 
-9, 29, 39, -9, -24, 34, 68, 48, -136, 58, 87, -200, 
-14, 24, 39, -4, -26, 31, 63, 39, -151, 53, 73, -224, 
-24, 9, 34, 7, -29, 21, 63, 24, -161, 48, 63, -239, 
-34, -4, 29, 19, -31, 12, 58, 14, -180, 34, 48, -248, 
-39, -24, 14, 31, -26, -4, 58, 4, -195, 29, 34, -268, 
-39, -29, 9, 34, -24, -9, 58, -4, -200, 24, 24, -283, 
-43, -43, 0, 43, -21, -21, 58, -14, -204, 14, 14, -297, 
-48, -48, 0, 48, -24, -24, 58, -24, -214, 0, 4, -307, 
-48, -58, -9, 53, -19, -34, 53, -29, -224, -4, -4, -317, 
-53, -73, -19, 63, -17, -46, 58, -34, -234, -14, -9, -326, 
-58, -82, -24, 70, -17, -53, 63, -39, -239, -24, -14, -336, 
-58, -87, -29, 73, -14, -58, 58, -43, -244, -29, -24, -336, 
-58, -92, -34, 75, -12, -63, 58, -53, -244, -34, -29, -351, 
-58, -92, -34, 75, -12, -63, 58, -53, -248, -39, -34, -351, 
-63, -92, -29, 78, -17, -61, 58, -58, -253, -39, -34, -351, 
-63, -102, -39, 82, -12, -70, 53, -58, -248, -39, -34, -351, 
-63, -102, -39, 82, -12, -70, 53, -63, -248, -43, -39, -356, 
-63, -102, -39, 82, -12, -70, 53, -63, -253, -43, -43, -361, 
-63, -102, -39, 82, -12, -70, 53, -63, -253, -48, -43, -366, 
-63, -102, -39, 82, -12, -70, 53, -63, -253, -48, -48, -370, 
-63, -107, -43, 85, -9, -75, 53, -63, -258, -53, -48, -370, 
-68, -107, -39, 87, -14, -73, 53, -63, -263, -53, -53, -375, 
-68, -107, -39, 87, -14, -73, 53, -63, -273, -53, -53, -380, 
-68, -112, -43, 90, -12, -78, 53, -63, -273, -53, -53, -380, 
-68, -112, -43, 90, -12, -78, 58, -63, -273, -53, -53, -385, 
-73, -112, -39, 92, -17, -75, 58, -58, -268, -53, -58, -385, 
-78, -117, -39, 97, -19, -78, 58, -58, -268, -53, -63, -380, 
-73, -122, -48, 97, -12, -85, 63, -48, -268, -48, -58, -385, 
-73, -112, -39, 92, -17, -75, 63, -43, -268, -43, -53, -380, 
-73, -102, -29, 87, -21, -65, 63, -43, -268, -48, -53, -370, 
-73, -102, -29, 87, -21, -65, 73, -43, -263, -43, -53, -370, 
-73, -102, -29, 87, -21, -65, 73, -43, -258, -43, -53, -370, 
-73, -97, -24, 85, -24, -61, 68, -48, -258, -43, -53, -370, 
-68, -92, -24, 80, -21, -58, 68, -43, -253, -39, -53, -370, 
-68, -87, -19, 78, -24, -53, 68, -43, -253, -39, -53, -366, 
-68, -87, -19, 78, -24, -53, 68, -43, -253, -34, -43, -366, 
-68, -87, -19, 78, -24, -53, 68, -39, -248, -29, -39, -366, 
-73, -87, -14, 80, -29, -51, 68, -34, -239, -29, -39, -366, 
-73, -82, -9, 78, -31, -46, 73, -29, -234, -24, -34, -366, 
-68, -82, -14, 75, -26, -48, 78, -29, -229, -24, -34, -366, 
-68, -78, -9, 73, -29, -43, 82, -29, -229, -24, -29, -366, 
-68, -78, -9, 73, -29, -43, 82, -24, -224, -24, -29, -356, 
-68, -78, -9, 73, -29, -43, 82, -24, -219, -24, -24, -351, 
-68, -78, -9, 73, -29, -43, 82, -24, -219, -19, -24, -351, 
-63, -78, -14, 70, -24, -46, 82, -24, -219, -19, -24, -351, 
-58, -73, -14, 65, -21, -43, 87, -24, -214, -19, -19, -346, 
-58, -78, -19, 68, -19, -48, 92, -24, -219, -24, -19, -346, 
-58, -78, -19, 68, -19, -48, 87, -19, -219, -24, -24, -341, 
-58, -78, -19, 68, -19, -48, 87, -19, -224, -29, -29, -341, 
-58, -78, -19, 68, -19, -48, 87, -19, -224, -29, -29, -341, 
-58, -78, -19, 68, -19, -48, 87, -19, -224, -29, -29, -341, 
-58, -78, -19, 68, -19, -48, 87, -19, -224, -29, -29, -341, 
-58, -78, -19, 68, -19, -48, 87, -19, -224, -29, -29, -341, 
-58, -78, -19, 68, -19, -48, 87, -24, -224, -29, -34, -336, 
-58, -78, -19, 68, -19, -48, 87, -29, -224, -29, -39, -331, 
-58, -82, -24, 70, -17, -53, 87, -29, -229, -29, -39, -331, 
-58, -87, -29, 73, -14, -58, 87, -29, -234, -29, -39, -331, 
-58, -87, -29, 73, -14, -58, 87, -34, -234, -29, -43, -331, 
-58, -87, -29, 73, -14, -58, 87, -39, -234, -29, -48, -331, 
-58, -87, -29, 73, -14, -58, 87, -39, -239, -34, -48, -331, 
-58, -87, -29, 73, -14, -58, 87, -39, -244, -39, -48, -331, 
-58, -87, -29, 73, -14, -58, 87, -39, -244, -39, -48, -331, 
-58, -87, -29, 73, -14, -58, 87, -39, -244, -39, -48, -331, 
-53, -92, -39, 73, -7, -65, 82, -39, -244, -34, -48, -331, 
-48, -97, -48, 73, 0, -73, 78, -39, -244, -29, -48, -331, 
-48, -97, -48, 73, 0, -73, 78, -43, -244, -29, -53, -326, 
-48, -97, -48, 73, 0, -73, 78, -48, -244, -29, -58, -322, 
-48, -97, -48, 73, 0, -73, 82, -48, -239, -29, -58, -322, 
-48, -97, -48, 73, 0, -73, 87, -48, -234, -29, -58, -322, 
-48, -102, -53, 75, 2, -78, 87, -48, -234, -29, -58, -322, 
-48, -107, -58, 78, 4, -82, 87, -48, -234, -29, -58, -322, 
-48, -107, -58, 78, 4, -82, 87, -48, -239, -29, -58, -322, 
-48, -107, -58, 78, 4, -82, 87, -48, -244, -29, -58, -322, 
-53, -107, -53, 80, 0, -80, 87, -48, -244, -29, -58, -322, 
-58, -107, -48, 82, -4, -78, 87, -48, -244, -29, -58, -322, 
-58, -107, -48, 82, -4, -78, 87, -48, -244, -29, -58, -322, 
-58, -107, -48, 82, -4, -78, 87, -48, -244, -29, -58, -322, 
-53, -107, -53, 80, 0, -80, 87, -48, -244, -34, -63, -322, 
-48, -107, -58, 78, 4, -82, 87, -48, -244, -39, -68, -322, 
-48, -112, -63, 80, 7, -87, 87, -48, -244, -39, -68, -317, 
-48, -117, -68, 82, 9, -92, 87, -48, -244, -39, -68, -312, 
-48, -117, -68, 82, 9, -92, 87, -48, -244, -39, -68, -312, 
-48, -117, -68, 82, 9, -92, 87, -48, -244, -39, -68, -312, 
-48, -112, -63, 80, 7, -87, 87, -48, -244, -39, -68, -312, 
-48, -107, -58, 78, 4, -82, 87, -48, -244, -39, -68, -312, 
-48, -107, -58, 78, 4, -82, 87, -53, -244, -39, -68, -307, 
-48, -107, -58, 78, 4, -82, 87, -58, -244, -39, -68, -302, 
-48, -107, -58, 78, 4, -82, 87, -58, -239, -39, -73, -302, 
-48, -107, -58, 78, 4, -82, 87, -58, -234, -39, -78, -302, 
-48, -107, -58, 78, 4, -82, 87, -58, -234, -43, -78, -297, 
-48, -107, -58, 78, 4, -82, 87, -58, -234, -48, -78, -292, 
-48, -112, -63, 80, 7, -87, 92, -58, -234, -48, -78, -283, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -273, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -273, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -273, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -268, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -263, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -253, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -78, -244, 
-48, -112, -63, 80, 7, -87, 92, -58, -239, -48, -78, -244, 
-48, -107, -58, 78, 4, -82, 87, -58, -244, -48, -78, -244, 
-48, -107, -58, 78, 4, -82, 87, -58, -244, -48, -78, -239, 
-48, -107, -58, 78, 4, -82, 87, -58, -244, -48, -78, -234, 
-48, -112, -63, 80, 7, -87, 87, -58, -244, -48, -82, -229, 
-48, -117, -68, 82, 9, -92, 87, -58, -244, -48, -87, -224, 
-48, -117, -68, 82, 9, -92, 87, -58, -244, -48, -87, -224, 
-48, -117, -68, 82, 9, -92, 87, -58, -244, -48, -87, -224, 
-48, -117, -68, 82, 9, -92, 87, -58, -244, -48, -87, -219, 
-48, -117, -68, 82, 9, -92, 87, -58, -244, -48, -87, -214, 
-48, -117, -68, 82, 9, -92, 92, -58, -239, -48, -87, -214, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -87, -214, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -87, -209, 
-48, -117, -68, 82, 9, -92, 97, -58, -234, -48, -87, -204, 
-48, -112, -63, 80, 7, -87, 92, -58, -234, -48, -87, -204, 
-48, -107, -58, 78, 4, -82, 87, -58, -234, -48, -87, -204, 
-43, -107, -63, 75, 9, -85, 87, -58, -234, -48, -87, -200, 
-39, -107, -68, 73, 14, -87, 87, -58, -234, -48, -87, -195, 
-39, -112, -73, 75, 17, -92, 87, -58, -234, -48, -92, -195, 
-39, -117, -78, 78, 19, -97, 87, -58, -234, -48, -97, -195, 
-39, -117, -78, 78, 19, -97, 92, -58, -234, -48, -97, -195, 
-39, -117, -78, 78, 19, -97, 97, -58, -234, -48, -97, -195, 
-39, -117, -78, 78, 19, -97, 97, -58, -229, -48, -97, -190, 
-39, -117, -78, 78, 19, -97, 97, -58, -224, -48, -97, -185, 
-39, -117, -78, 78, 19, -97, 97, -58, -224, -48, -97, -185, 
-39, -117, -78, 78, 19, -97, 97, -58, -224, -48, -97, -185, 
-39, -112, -73, 75, 17, -92, 97, -58, -224, -48, -97, -185, 
-39, -107, -68, 73, 14, -87, 97, -58, -224, -48, -97, -185, 
-39, -107, -68, 73, 14, -87, 97, -58, -224, -48, -97, -185, 
-39, -107, -68, 73, 14, -87, 97, -58, -224, -48, -97, -185, 
-39, -102, -63, 70, 12, -82, 97, -53, -219, -48, -97, -180, 
-39, -97, -58, 68, 9, -78, 97, -48, -214, -48, -97, -175, 
-29, -92, -63, 61, 17, -78, 102, -43, -204, -43, -97, -170, 
-19, -82, -63, 51, 21, -73, 102, -39, -195, -39, -97, -161, 
-14, -73, -58, 43, 21, -65, 107, -34, -190, -34, -97, -156, 
-9, -63, -53, 36, 21, -58, 117, -34, -190, -34, -92, -151, 
-4, -58, -53, 31, 24, -56, 122, -34, -190, -34, -92, -151, 
0, -53, -53, 26, 26, -53, 126, -29, -180, -29, -82, -151, 
0, -39, -39, 19, 19, -39, 141, -19, -165, -19, -78, -141, 
4, -29, -34, 12, 19, -31, 141, -14, -161, -9, -73, -131, 
9, -34, -43, 12, 26, -39, 136, -14, -156, -4, -63, -131, 
19, -34, -53, 7, 36, -43, 126, -14, -151, 0, -58, -131, 
48, -24, -73, -12, 61, -48, 112, 0, -136, 4, -53, -117, 
68, -14, -82, -26, 75, -48, 102, 4, -131, 4, -53, -102, 
82, 0, -82, -41, 82, -41, 87, 9, -131, 9, -48, -92, 
82, 4, -78, -43, 80, -36, 82, -4, -146, 9, -53, -92, 
68, -4, -73, -31, 70, -39, 68, -29, -165, -9, -73, -97, 
63, -14, -78, -24, 70, -46, 53, -43, -170, -14, -78, -102, 
53, -19, -73, -17, 63, -46, 53, -43, -165, -19, -82, -97, 
53, -29, -82, -12, 68, -56, 53, -43, -165, -19, -82, -87, 
63, -29, -92, -17, 78, -61, 48, -48, -170, -29, -82, -92, 
68, -29, -97, -19, 82, -63, 43, -58, -175, -29, -87, -97, 
63, -39, -102, -12, 82, -70, 43, -58, -175, -39, -92, -97, 
63, -39, -102, -12, 82, -70, 39, -63, -175, -43, -97, -97, 
63, -39, -102, -12, 82, -70, 39, -73, -185, -43, -97, -97, 
48, -39, -87, -4, 68, -63, 39, -73, -185, -43, -97, -102, 
24, -53, -78, 14, 51, -65, 53, -73, -185, -48, -97, -107, 
-4, -68, -63, 36, 29, -65, 68, -78, -185, -48, -107, -117, 
-14, -73, -58, 43, 21, -65, 73, -78, -185, -53, -112, -117, 
-19, -82, -63, 51, 21, -73, 73, -78, -185, -53, -112, -117, 
-19, -82, -63, 51, 21, -73, 73, -82, -195, -63, -112, -117, 
-19, -82, -63, 51, 21, -73, 73, -82, -195, -63, -112, -117, 
-24, -82, -58, 53, 17, -70, 73, -78, -195, -63, -117, -112, 
-24, -82, -58, 53, 17, -70, 78, -78, -195, -63, -117, -112, 
-24, -82, -58, 53, 17, -70, 78, -78, -200, -63, -117, -112, 
