I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, 0, -29, -14, 29, -14, 43, 58, -24, -14, 53, -68, 
29, 0, -29, -14, 29, -14, 43, 48, -24, -14, 48, -68, 
34, -4, -39, -14, 36, -21, 39, 48, -24, -9, 48, -63, 
39, -4, -43, -17, 41, -24, 34, 53, -24, -9, 48, -58, 
53, 4, -48, -29, 51, -21, 24, 58, -19, -4, 58, -53, 
58, 4, -53, -31, 56, -24, 19, 58, -14, 0, 63, -48, 
63, 4, -58, -34, 61, -26, 14, 63, -9, 4, 68, -43, 
68, 4, -63, -36, 65, -29, 14, 68, -14, 9, 73, -39, 
58, 14, -43, -36, 51, -14, 4, 58, -19, 0, 78, -29, 
58, 9, -48, -34, 53, -19, 0, 48, -34, -4, 73, -39, 
48, 9, -39, -29, 43, -14, -4, 39, -39, -14, 63, -48, 
48, 4, -43, -26, 46, -19, -9, 29, -39, -14, 63, -48, 
63, 4, -58, -34, 61, -26, -19, 24, -48, -24, 53, -48, 
53, 9, -43, -31, 48, -17, -24, 19, -53, -29, 53, -48, 
58, 4, -53, -31, 56, -24, -29, 19, -58, -34, 48, -43, 
63, 0, -63, -31, 63, -31, -39, 14, -63, -34, 48, -43, 
63, -4, -68, -29, 65, -36, -29, 14, -58, -29, 43, -48, 
63, -9, -73, -26, 68, -41, -39, 9, -68, -34, 39, -53, 
63, -9, -73, -26, 68, -41, -39, 14, -73, -39, 39, -53, 
63, -9, -73, -26, 68, -41, -39, 14, -73, -43, 39, -53, 
58, -9, -68, -24, 63, -39, -43, 0, -82, -53, 39, -53, 
58, -9, -68, -24, 63, -39, -48, 0, -82, -53, 34, -53, 
58, -9, -68, -24, 63, -39, -53, 0, -82, -53, 34, -53, 
58, -9, -68, -24, 63, -39, -58, 0, -82, -53, 34, -53, 
58, -14, -73, -21, 65, -43, -53, 0, -87, -53, 34, -43, 
53, -14, -68, -19, 61, -41, -48, 0, -87, -53, 34, -43, 
48, -19, -68, -14, 58, -43, -43, 0, -87, -53, 29, -48, 
43, -19, -63, -12, 53, -41, -39, 0, -87, -53, 29, -48, 
24, -29, -53, 2, 39, -41, -24, 4, -78, -53, 29, -48, 
9, -34, -43, 12, 26, -39, -19, 9, -78, -58, 29, -53, 
4, -39, -43, 17, 24, -41, -14, 14, -78, -58, 29, -58, 
0, -43, -43, 21, 21, -43, -14, 19, -87, -58, 19, -63, 
-9, -58, -48, 34, 19, -53, -24, 4, -97, -63, 19, -73, 
-14, -58, -43, 36, 14, -51, -24, 4, -102, -63, 19, -78, 
-14, -58, -43, 36, 14, -51, -24, 4, -102, -68, 14, -78, 
-14, -63, -48, 39, 17, -56, -29, 0, -102, -68, 14, -78, 
-14, -63, -48, 39, 17, -56, -29, -9, -112, -78, 4, -87, 
-14, -63, -48, 39, 17, -56, -29, -9, -112, -78, 4, -87, 
-14, -63, -48, 39, 17, -56, -24, -9, -112, -78, 4, -87, 
-14, -63, -48, 39, 17, -56, -24, -9, -112, -78, 4, -92, 
