I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
234, -312, -546, 39, 390, -429, 356, 1127, 614, 239, 258, 146, 
224, -287, -512, 31, 368, -400, 351, 1098, 605, 239, 268, 156, 
219, -268, -488, 24, 353, -378, 346, 1054, 600, 239, 278, 175, 
204, -239, -444, 17, 324, -341, 336, 1005, 575, 234, 268, 185, 
190, -204, -395, 7, 292, -300, 326, 956, 551, 229, 273, 195, 
180, -175, -356, -2, 268, -265, 317, 897, 531, 224, 268, 204, 
165, -146, -312, -9, 239, -229, 312, 844, 502, 224, 273, 214, 
151, -126, -278, -12, 214, -202, 287, 795, 483, 219, 268, 219, 
136, -102, -239, -17, 187, -170, 278, 741, 458, 214, 268, 234, 
122, -78, -200, -21, 161, -139, 273, 688, 434, 209, 268, 244, 
102, -58, -161, -21, 131, -109, 258, 634, 405, 204, 273, 258, 
78, -53, -131, -12, 104, -92, 253, 605, 375, 190, 263, 253, 
73, -29, -102, -21, 87, -65, 244, 566, 351, 185, 258, 258, 
53, -9, -63, -21, 58, -36, 234, 527, 326, 175, 253, 258, 
48, 14, -34, -31, 41, -9, 229, 483, 312, 165, 248, 258, 
43, 19, -24, -31, 34, -2, 229, 448, 287, 161, 244, 263, 
34, 39, 4, -36, 14, 21, 219, 419, 268, 146, 229, 258, 
24, 43, 19, -34, 2, 31, 219, 400, 253, 126, 219, 258, 
9, 48, 39, -29, -14, 43, 214, 380, 234, 117, 214, 253, 
14, 48, 34, -31, -9, 41, 209, 366, 234, 112, 204, 258, 
14, 58, 43, -36, -14, 51, 204, 351, 214, 97, 195, 258, 
9, 58, 48, -34, -19, 53, 200, 336, 200, 92, 185, 258, 
9, 63, 53, -36, -21, 58, 200, 322, 190, 82, 175, 253, 
4, 63, 58, -34, -26, 61, 190, 302, 185, 78, 175, 239, 
0, 63, 63, -31, -31, 63, 190, 287, 170, 68, 165, 229, 
-4, 58, 63, -26, -34, 61, 190, 273, 161, 68, 161, 219, 
-9, 53, 63, -21, -36, 58, 190, 268, 156, 58, 156, 214, 
-9, 53, 63, -21, -36, 58, 200, 273, 161, 58, 161, 190, 
-14, 53, 68, -19, -41, 61, 195, 268, 151, 53, 151, 170, 
-19, 53, 73, -17, -46, 63, 195, 268, 151, 48, 146, 156, 
-19, 53, 73, -17, -46, 63, 195, 273, 146, 43, 141, 141, 
-19, 63, 82, -21, -51, 73, 204, 278, 141, 53, 146, 141, 
-19, 63, 82, -21, -51, 73, 204, 273, 141, 48, 141, 146, 
-19, 63, 82, -21, -51, 73, 204, 263, 141, 48, 141, 141, 
-24, 63, 87, -19, -56, 75, 204, 258, 146, 48, 141, 146, 
-34, 73, 107, -19, -70, 90, 209, 268, 156, 53, 141, 146, 
-34, 78, 112, -21, -73, 95, 214, 268, 161, 53, 141, 146, 
-34, 78, 112, -21, -73, 95, 219, 268, 165, 53, 141, 146, 
-39, 78, 117, -19, -78, 97, 224, 268, 170, 53, 141, 146, 
-39, 78, 117, -19, -78, 97, 234, 268, 180, 63, 146, 156, 
-39, 78, 117, -19, -78, 97, 234, 268, 185, 63, 146, 156, 
-39, 78, 117, -19, -78, 97, 234, 273, 185, 63, 151, 156, 
-39, 87, 126, -24, -82, 107, 234, 278, 195, 63, 151, 156, 
-39, 87, 126, -24, -82, 107, 244, 302, 204, 92, 170, 175, 
-39, 97, 136, -29, -87, 117, 248, 307, 219, 97, 175, 180, 
-29, 136, 165, -53, -97, 151, 239, 312, 229, 102, 180, 190, 
-24, 161, 185, -68, -104, 173, 229, 312, 229, 122, 204, 195, 
-14, 185, 200, -85, -107, 192, 229, 322, 258, 146, 219, 209, 
-14, 204, 219, -95, -117, 212, 224, 336, 287, 161, 244, 229, 
-4, 219, 224, -107, -114, 222, 219, 361, 292, 175, 253, 234, 
9, 234, 224, -122, -107, 229, 214, 395, 317, 200, 268, 239, 
29, 244, 214, -136, -92, 229, 214, 463, 356, 219, 283, 248, 
43, 263, 219, -153, -87, 241, 219, 527, 380, 244, 307, 258, 
43, 297, 253, -170, -104, 275, 214, 551, 405, 268, 326, 278, 
34, 336, 302, -185, -134, 319, 219, 551, 439, 297, 356, 302, 
29, 375, 346, -202, -158, 361, 239, 551, 478, 341, 395, 336, 
34, 434, 400, -234, -183, 417, 248, 570, 522, 395, 448, 400, 
29, 483, 453, -256, -212, 468, 258, 556, 566, 448, 502, 458, 
19, 522, 502, -270, -241, 512, 263, 502, 585, 488, 527, 507, 
9, 595, 585, -302, -287, 590, 244, 448, 605, 512, 556, 541, 
14, 649, 634, -331, -309, 641, 224, 400, 619, 551, 614, 585, 
14, 702, 688, -358, -336, 695, 204, 317, 629, 585, 653, 634, 
4, 771, 766, -387, -380, 768, 170, 180, 610, 600, 678, 678, 
0, 834, 834, -417, -417, 834, 131, -4, 570, 600, 702, 707, 
-34, 883, 917, -424, -475, 900, 97, -214, 517, 590, 712, 741, 
-63, 902, 966, -419, -514, 934, 53, -448, 419, 566, 692, 761, 
-102, 917, 1019, -407, -561, 968, -9, -692, 297, 522, 673, 756, 
-126, 922, 1049, -397, -588, 985, -78, -927, 180, 483, 663, 775, 
-151, 941, 1093, -395, -622, 1017, -136, -1107, 78, 444, 649, 780, 
-170, 976, 1146, -402, -658, 1061, -170, -1200, 34, 424, 634, 771, 
-185, 995, 1180, -405, -683, 1088, -175, -1229, 14, 419, 629, 771, 
-200, 1000, 1200, -400, -700, 1100, -175, -1259, 14, 434, 649, 790, 
-219, 1039, 1259, -409, -739, 1149, -156, -1263, 43, 483, 683, 814, 
-234, 1093, 1327, -429, -780, 1210, -141, -1263, 68, 522, 712, 839, 
-258, 1156, 1415, -448, -836, 1285, -136, -1293, 78, 556, 741, 858, 
-283, 1176, 1459, -446, -871, 1317, -126, -1307, 58, 585, 775, 888, 
-317, 1210, 1527, -446, -922, 1368, -126, -1322, 29, 605, 790, 907, 
-336, 1239, 1576, -451, -956, 1407, -131, -1342, -19, 605, 810, 927, 
-346, 1293, 1639, -473, -993, 1466, -165, -1376, -82, 595, 824, 951, 
-336, 1342, 1678, -502, -1007, 1510, -195, -1405, -151, 580, 819, 966, 
-346, 1385, 1732, -519, -1039, 1559, -239, -1449, -224, 556, 824, 980, 
-356, 1410, 1766, -527, -1061, 1588, -307, -1503, -317, 527, 824, 1000, 
-361, 1444, 1805, -541, -1083, 1625, -361, -1551, -434, 473, 810, 1005, 
-390, 1473, 1864, -541, -1127, 1668, -405, -1615, -536, 424, 790, 1015, 
-419, 1493, 1912, -536, -1166, 1703, -429, -1659, -634, 370, 785, 1029, 
-419, 1512, 1932, -546, -1176, 1722, -483, -1688, -746, 297, 771, 1039, 
-385, 1498, 1883, -556, -1134, 1690, -561, -1693, -863, 219, 771, 1058, 
-346, 1468, 1815, -561, -1080, 1642, -605, -1634, -922, 165, 780, 1078, 
-297, 1420, 1717, -561, -1007, 1568, -624, -1566, -936, 156, 805, 1132, 
-244, 1405, 1649, -580, -946, 1527, -653, -1488, -936, 170, 849, 1161, 
-195, 1366, 1561, -585, -878, 1464, -673, -1395, -902, 170, 878, 1171, 
-170, 1268, 1439, -549, -805, 1354, -644, -1298, -907, 97, 829, 1117, 
-180, 1117, 1298, -468, -739, 1207, -595, -1220, -946, -73, 668, 1000, 
-185, 956, 1141, -385, -663, 1049, -522, -1112, -961, -278, 444, 839, 
-185, 800, 985, -307, -585, 893, -434, -976, -907, -434, 234, 658, 
-185, 649, 834, -231, -509, 741, -346, -824, -824, -502, 63, 488, 
-175, 507, 683, -165, -429, 595, -253, -663, -722, -522, -78, 336, 
-170, 312, 483, -70, -326, 397, -146, -463, -590, -492, -170, 185, 
-161, 117, 278, 21, -219, 197, -43, -258, -439, -444, -209, 58, 
-136, -14, 122, 75, -129, 53, 29, -92, -307, -375, -190, -14, 
-102, -82, 19, 92, -61, -31, 73, 58, -180, -268, -122, -19, 
-68, -126, -58, 97, -4, -92, 117, 185, -63, -170, -48, -4, 
-48, -165, -117, 107, 34, -141, 146, 273, 24, -117, -4, 4, 
-39, -156, -117, 97, 39, -136, 175, 312, 68, -87, 4, -9, 
-39, -156, -117, 97, 39, -136, 190, 331, 82, -82, -4, -14, 
-43, -161, -117, 102, 36, -139, 204, 341, 87, -78, -9, -24, 
-43, -165, -122, 104, 39, -143, 214, 356, 97, -78, -19, -29, 
-43, -170, -126, 107, 41, -148, 214, 366, 102, -82, -19, -29, 
-29, -180, -151, 104, 61, -165, 204, 395, 126, -82, -24, -39, 
-24, -190, -165, 107, 70, -178, 209, 414, 131, -82, -29, -53, 
-19, -195, -175, 107, 78, -185, 214, 429, 141, -82, -34, -73, 
-19, -204, -185, 112, 82, -195, 219, 444, 151, -82, -43, -87, 
-14, -214, -200, 114, 92, -207, 229, 458, 161, -73, -43, -92, 
-14, -229, -214, 122, 100, -222, 239, 468, 170, -78, -48, -92, 
-14, -234, -219, 124, 102, -226, 244, 483, 180, -78, -53, -92, 
-14, -244, -229, 129, 107, -236, 244, 507, 190, -78, -53, -92, 
-24, -263, -239, 143, 107, -251, 253, 527, 200, -68, -43, -102, 
-14, -268, -253, 141, 119, -261, 253, 541, 214, -68, -43, -107, 
-9, -273, -263, 141, 126, -268, 253, 561, 229, -68, -43, -112, 
-4, -278, -273, 141, 134, -275, 263, 570, 239, -68, -43, -117, 
-14, -292, -278, 153, 131, -285, 258, 590, 248, -68, -48, -126, 
-14, -302, -287, 158, 136, -295, 263, 605, 258, -63, -58, -136, 
-9, -312, -302, 161, 146, -307, 268, 624, 263, -63, -63, -141, 
0, -326, -326, 163, 163, -326, 268, 644, 273, -63, -73, -141, 
0, -346, -346, 173, 173, -346, 278, 668, 278, -68, -73, -151, 
4, -351, -356, 173, 180, -353, 287, 688, 287, -68, -68, -156, 
