I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
29, -82, -112, 26, 70, -97, 9, 126, 34, 0, 4, -34, 
29, -78, -107, 24, 68, -92, 9, 131, 34, 0, 4, -34, 
29, -78, -107, 24, 68, -92, 14, 131, 34, 4, 14, -29, 
29, -68, -97, 19, 63, -82, 19, 131, 34, 4, 14, -24, 
39, -53, -92, 7, 65, -73, 9, 141, 39, 14, 14, -14, 
39, -43, -82, 2, 61, -63, 4, 136, 39, 19, 19, -14, 
39, -29, -68, -4, 53, -48, -4, 136, 39, 19, 19, -14, 
39, -24, -63, -7, 51, -43, -9, 126, 29, 14, 14, -14, 
53, -14, -68, -19, 61, -41, -24, 112, 19, 4, 9, -24, 
53, -19, -73, -17, 63, -46, -39, 107, 14, 0, 4, -24, 
53, -24, -78, -14, 65, -51, -53, 92, 4, -4, 0, -29, 
58, -29, -87, -14, 73, -58, -58, 92, 4, -9, -4, -29, 
58, -48, -107, -4, 82, -78, -68, 82, -9, -19, -4, -29, 
58, -53, -112, -2, 85, -82, -68, 78, -9, -19, -4, -34, 
58, -53, -112, -2, 85, -82, -68, 73, -14, -19, -4, -34, 
58, -63, -122, 2, 90, -92, -68, 63, -14, -24, -9, -39, 
58, -73, -131, 7, 95, -102, -68, 63, -19, -24, -19, -39, 
58, -68, -126, 4, 92, -97, -63, 58, -24, -29, -19, -39, 
53, -68, -122, 7, 87, -95, -63, 58, -29, -29, -19, -39, 
53, -68, -122, 7, 87, -95, -63, 58, -34, -24, -19, -39, 
34, -53, -87, 9, 61, -70, -48, 73, -29, -14, -9, -39, 
29, -53, -82, 12, 56, -68, -48, 73, -24, -14, -9, -39, 
29, -53, -82, 12, 56, -68, -48, 73, -19, -14, -9, -39, 
24, -53, -78, 14, 51, -65, -48, 73, -24, -14, -19, -39, 
4, -68, -73, 31, 39, -70, -39, 73, -34, -24, -34, -58, 
-14, -73, -58, 43, 21, -65, -34, 73, -39, -24, -34, -58, 
-29, -73, -43, 51, 7, -58, -24, 73, -39, -29, -34, -58, 
-39, -73, -34, 56, -2, -53, -19, 73, -39, -34, -34, -68, 
-34, -87, -53, 61, 9, -70, -19, 68, -39, -34, -34, -68, 
-48, -87, -39, 68, -4, -63, -19, 68, -39, -34, -34, -73, 
-58, -87, -29, 73, -14, -58, -19, 68, -39, -34, -34, -73, 
-58, -87, -29, 73, -14, -58, -19, 68, -43, -34, -34, -73, 
-58, -92, -34, 75, -12, -63, -29, 58, -48, -39, -39, -73, 
-58, -92, -34, 75, -12, -63, -29, 58, -48, -39, -39, -73, 
-58, -92, -34, 75, -12, -63, -24, 58, -43, -39, -39, -73, 
-58, -92, -34, 75, -12, -63, -24, 58, -34, -39, -34, -73, 
-68, -92, -24, 80, -21, -58, -14, 68, -34, -34, -34, -68, 
-63, -82, -19, 73, -21, -51, -14, 73, -34, -34, -34, -68, 
-63, -78, -14, 70, -24, -46, -14, 73, -34, -29, -24, -63, 
-63, -78, -14, 70, -24, -46, -14, 73, -29, -29, -24, -63, 
-63, -73, -9, 68, -26, -41, -19, 63, -39, -29, -24, -68, 
-63, -68, -4, 65, -29, -36, -19, 63, -39, -24, -29, -68, 
-63, -68, -4, 65, -29, -36, -19, 63, -39, -24, -29, -68, 
-68, -78, -9, 73, -29, -43, -24, 63, -39, -24, -24, -68, 
-68, -78, -9, 73, -29, -43, -14, 63, -24, -34, -24, -68, 
-68, -82, -14, 75, -26, -48, -14, 63, -24, -34, -24, -68, 
-68, -82, -14, 75, -26, -48, -14, 63, -29, -34, -24, -68, 
-68, -78, -9, 73, -29, -43, -14, 63, -34, -34, -24, -68, 
-68, -78, -9, 73, -29, -43, -9, 53, -34, -43, -34, -63, 
-73, -82, -9, 78, -31, -46, 14, 73, -43, -43, -39, -82, 
-82, -73, 9, 78, -46, -31, 63, 117, -29, -39, -48, -92, 
-82, -82, 0, 82, -41, -41, 131, 200, 29, -14, -34, -102, 
-58, -82, -24, 70, -17, -53, 200, 307, 122, 39, 19, -68, 
-34, -73, -39, 53, 2, -56, 239, 419, 219, 136, 92, -24, 
-9, -73, -63, 41, 26, -68, 258, 483, 292, 200, 165, 24, 
24, -78, -102, 26, 63, -90, 258, 517, 341, 268, 224, 73, 
73, -87, -161, 7, 117, -124, 244, 531, 395, 351, 307, 161, 
126, -4, -131, -61, 129, -68, 175, 463, 439, 439, 405, 273, 
170, 131, -39, -151, 104, 46, 78, 326, 439, 517, 492, 395, 
239, 287, 48, -263, 95, 168, -53, 131, 414, 575, 585, 522, 
297, 502, 204, -400, 46, 353, -175, -126, 356, 634, 668, 668, 
366, 722, 356, -544, 4, 539, -287, -351, 307, 683, 756, 829, 
429, 907, 478, -668, -24, 692, -429, -497, 287, 751, 858, 1005, 
522, 1054, 531, -788, -4, 793, -644, -653, 253, 805, 951, 1171, 
595, 1171, 575, -883, 9, 873, -888, -868, 151, 775, 976, 1283, 
624, 1234, 610, -929, 7, 922, -1083, -1073, 9, 688, 941, 1322, 
605, 1283, 678, -944, -36, 980, -1215, -1210, -126, 595, 863, 1293, 
546, 1273, 727, -910, -90, 1000, -1273, -1283, -253, 473, 736, 1200, 
483, 1107, 624, -795, -70, 866, -1259, -1254, -317, 351, 600, 1063, 
434, 780, 346, -607, 43, 563, -1210, -1166, -322, 258, 492, 932, 
370, 507, 136, -439, 117, 322, -1146, -1088, -356, 136, 361, 761, 
297, 375, 78, -336, 109, 226, -1029, -1010, -424, 0, 209, 566, 
214, 278, 63, -246, 75, 170, -907, -927, -497, -151, 24, 356, 
146, 180, 34, -163, 56, 107, -844, -863, -570, -312, -161, 146, 
87, 87, 0, -87, 43, 43, -775, -771, -580, -385, -268, -24, 
39, 9, -29, -24, 34, -9, -653, -600, -478, -346, -273, -112, 
-9, -19, -9, 14, 0, -14, -502, -424, -346, -248, -200, -107, 
-24, -19, 4, 21, -14, -7, -380, -307, -253, -180, -131, -73, 
-39, -29, 9, 34, -24, -9, -283, -195, -195, -122, -97, -53, 
-48, -39, 9, 43, -29, -14, -200, -112, -136, -92, -78, -43, 
-53, -39, 14, 46, -34, -12, -161, -63, -112, -68, -53, -34, 
-48, -34, 14, 41, -31, -9, -136, -43, -97, -58, -43, -29, 
-48, -34, 14, 41, -31, -9, -112, -14, -87, -39, -48, -29, 
-48, -39, 9, 43, -29, -14, -82, 9, -68, -34, -39, -34, 
-48, -53, -4, 51, -21, -29, -73, 19, -68, -34, -48, -39, 
-48, -68, -19, 58, -14, -43, -68, 19, -58, -43, -48, -48, 
-58, -68, -9, 63, -24, -39, -53, 29, -39, -43, -48, -53, 
-58, -78, -19, 68, -19, -48, -43, 39, -39, -34, -58, -58, 
-68, -78, -9, 73, -29, -43, -43, 43, -53, -39, -58, -73, 
-73, -82, -9, 78, -31, -46, -34, 53, -53, -39, -58, -73, 
-73, -82, -9, 78, -31, -46, -29, 53, -53, -43, -63, -78, 
