I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-165, -331, -165, 248, 0, -248, -204, -361, -341, -204, -165, -107, 
-165, -331, -165, 248, 0, -248, -204, -361, -341, -204, -165, -107, 
-165, -331, -165, 248, 0, -248, -204, -361, -341, -204, -165, -107, 
-165, -331, -165, 248, 0, -248, -204, -361, -341, -204, -165, -107, 
-151, -322, -170, 236, 9, -246, -156, -297, -292, -185, -156, -97, 
-136, -322, -185, 229, 24, -253, -117, -244, -253, -165, -146, -97, 
-122, -322, -200, 222, 39, -261, -78, -190, -214, -146, -136, -97, 
-107, -322, -214, 214, 53, -268, -39, -136, -175, -126, -126, -97, 
-92, -312, -219, 202, 63, -265, -14, -107, -146, -112, -112, -92, 
-87, -312, -224, 200, 68, -268, 0, -78, -126, -97, -107, -87, 
-82, -312, -229, 197, 73, -270, 14, -48, -107, -82, -102, -82, 
-78, -312, -234, 195, 78, -273, 29, -19, -87, -68, -97, -78, 
-68, -326, -258, 197, 95, -292, 39, -4, -68, -58, -87, -87, 
-68, -331, -263, 200, 97, -297, 48, 9, -58, -58, -87, -87, 
-68, -336, -268, 202, 100, -302, 58, 24, -48, -58, -87, -87, 
-68, -341, -273, 204, 102, -307, 68, 39, -39, -58, -87, -87, 
-58, -341, -283, 200, 112, -312, 78, 48, -29, -58, -87, -78, 
-58, -341, -283, 200, 112, -312, 78, 48, -29, -58, -87, -78, 
-58, -341, -283, 200, 112, -312, 78, 48, -29, -58, -87, -78, 
-58, -341, -283, 200, 112, -312, 78, 48, -29, -58, -87, -78, 
-58, -341, -283, 200, 112, -312, 82, 63, -24, -48, -87, -78, 
-58, -341, -283, 200, 112, -312, 87, 68, -19, -48, -87, -78, 
-58, -341, -283, 200, 112, -312, 92, 73, -14, -48, -87, -78, 
-58, -341, -283, 200, 112, -312, 97, 78, -9, -48, -87, -78, 
-58, -331, -273, 195, 107, -302, 97, 87, 0, -48, -87, -68, 
-58, -331, -273, 195, 107, -302, 97, 87, 0, -48, -87, -68, 
-58, -331, -273, 195, 107, -302, 97, 87, 0, -48, -87, -68, 
-58, -331, -273, 195, 107, -302, 97, 87, 0, -48, -87, -68, 
-48, -331, -283, 190, 117, -307, 107, 97, 4, -39, -78, -58, 
-48, -331, -283, 190, 117, -307, 107, 97, 9, -39, -78, -58, 
-48, -331, -283, 190, 117, -307, 107, 97, 14, -39, -78, -58, 
-48, -331, -283, 190, 117, -307, 107, 97, 19, -39, -78, -58, 
-48, -331, -283, 190, 117, -307, 107, 107, 19, -39, -68, -58, 
-48, -331, -283, 190, 117, -307, 107, 107, 19, -39, -68, -58, 
-48, -331, -283, 190, 117, -307, 107, 107, 19, -39, -68, -58, 
-48, -331, -283, 190, 117, -307, 107, 107, 19, -39, -68, -58, 
-48, -322, -273, 185, 112, -297, 107, 117, 29, -29, -68, -48, 
-48, -322, -273, 185, 112, -297, 107, 117, 29, -29, -68, -48, 
-48, -322, -273, 185, 112, -297, 107, 117, 29, -29, -68, -48, 
-48, -322, -273, 185, 112, -297, 107, 117, 29, -29, -68, -48, 
-39, -322, -283, 180, 122, -302, 117, 117, 29, -29, -68, -48, 
-39, -322, -283, 180, 122, -302, 117, 117, 29, -29, -68, -48, 
-39, -322, -283, 180, 122, -302, 117, 117, 29, -29, -68, -48, 
-39, -322, -283, 180, 122, -302, 117, 117, 29, -29, -68, -48, 
-39, -322, -283, 180, 122, -302, 126, 126, 39, -19, -58, -39, 
-39, -322, -283, 180, 122, -302, 126, 126, 39, -19, -58, -39, 
-39, -322, -283, 180, 122, -302, 126, 126, 39, -19, -58, -39, 
-39, -322, -283, 180, 122, -302, 126, 126, 39, -19, -58, -39, 
-29, -322, -292, 175, 131, -307, 126, 136, 39, -19, -48, -29, 
-29, -322, -292, 175, 131, -307, 126, 136, 39, -19, -48, -29, 
-29, -322, -292, 175, 131, -307, 126, 136, 39, -19, -48, -29, 
-29, -322, -292, 175, 131, -307, 126, 136, 39, -19, -48, -29, 
-29, -312, -283, 170, 126, -297, 117, 136, 48, -9, -39, -19, 
-29, -312, -283, 170, 126, -297, 117, 136, 48, -9, -39, -19, 
-29, -312, -283, 170, 126, -297, 117, 136, 48, -9, -39, -19, 
-29, -312, -283, 170, 126, -297, 117, 136, 48, -9, -39, -19, 
-29, -302, -273, 165, 122, -287, 117, 136, 58, 0, -39, -9, 
-29, -302, -273, 165, 122, -287, 117, 136, 58, 0, -39, -9, 
-29, -302, -273, 165, 122, -287, 117, 136, 58, 0, -39, -9, 
-29, -302, -273, 165, 122, -287, 117, 136, 58, 0, -39, -9, 
-19, -292, -273, 156, 126, -283, 117, 146, 68, 0, -39, -9, 
-19, -292, -273, 156, 126, -283, 117, 146, 68, 0, -39, -9, 
-19, -292, -273, 156, 126, -283, 117, 146, 68, 0, -39, -9, 
-19, -292, -273, 156, 126, -283, 117, 146, 68, 0, -39, -9, 
-19, -283, -263, 151, 122, -273, 117, 156, 68, 0, -29, 0, 
-19, -283, -263, 151, 122, -273, 117, 156, 68, 0, -29, 0, 
-19, -283, -263, 151, 122, -273, 117, 156, 68, 0, -29, 0, 
-19, -283, -263, 151, 122, -273, 117, 156, 68, 0, -29, 0, 
-9, -273, -263, 141, 126, -268, 117, 165, 73, 9, -24, 4, 
-9, -273, -263, 141, 126, -268, 117, 165, 78, 9, -19, 9, 
-9, -273, -263, 141, 126, -268, 117, 165, 82, 9, -14, 14, 
-9, -273, -263, 141, 126, -268, 117, 165, 87, 9, -9, 19, 
0, -268, -268, 134, 134, -268, 107, 175, 87, 19, 0, 29, 
0, -263, -263, 131, 131, -263, 107, 175, 87, 19, 0, 29, 
0, -258, -258, 129, 129, -258, 107, 175, 87, 19, 0, 29, 
0, -253, -253, 126, 126, -253, 107, 175, 87, 19, 0, 29, 
9, -244, -253, 117, 131, -248, 97, 175, 97, 19, 9, 34, 
9, -244, -253, 117, 131, -248, 97, 175, 97, 19, 9, 39, 
9, -244, -253, 117, 131, -248, 97, 175, 97, 19, 9, 43, 
9, -244, -253, 117, 131, -248, 97, 175, 97, 19, 9, 48, 
19, -234, -253, 107, 136, -244, 97, 185, 107, 24, 14, 53, 
19, -234, -253, 107, 136, -244, 97, 185, 107, 29, 19, 58, 
19, -234, -253, 107, 136, -244, 97, 185, 107, 34, 24, 63, 
19, -234, -253, 107, 136, -244, 97, 185, 107, 39, 29, 68, 
29, -219, -248, 95, 139, -234, 87, 195, 117, 48, 34, 73, 
29, -214, -244, 92, 136, -229, 87, 195, 117, 48, 39, 78, 
29, -209, -239, 90, 134, -224, 87, 195, 117, 48, 43, 82, 
29, -204, -234, 87, 131, -219, 87, 195, 117, 48, 48, 87, 
39, -200, -239, 80, 139, -219, 87, 204, 122, 53, 63, 102, 
39, -195, -234, 78, 136, -214, 87, 204, 126, 58, 68, 107, 
39, -190, -229, 75, 134, -209, 87, 204, 131, 63, 73, 112, 
39, -185, -224, 73, 131, -204, 87, 204, 136, 68, 78, 117, 
48, -170, -219, 61, 134, -195, 78, 214, 136, 78, 87, 122, 
48, -165, -214, 58, 131, -190, 78, 214, 136, 78, 87, 126, 
48, -161, -209, 56, 129, -185, 78, 214, 136, 78, 87, 131, 
48, -156, -204, 53, 126, -180, 78, 214, 136, 78, 87, 136, 
