I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-19, -29, -9, 24, -4, -19, 73, -58, 4, -9, 117, 63, 
-29, -29, 0, 29, -14, -14, 97, -39, 19, 0, 117, 68, 
-43, -29, 14, 36, -29, -7, 107, -34, 24, 4, 122, 68, 
-58, -29, 29, 43, -43, 0, 117, -29, 29, 9, 126, 68, 
-14, 14, 29, 0, -21, 21, 141, -9, 48, 34, 151, 87, 
29, 58, 29, -43, 0, 43, 165, 9, 68, 58, 175, 107, 
0, 58, 58, -29, -29, 58, 165, 9, 68, 58, 175, 107, 
-29, 58, 87, -14, -58, 73, 165, 9, 68, 58, 175, 107, 
-19, 43, 63, -12, -41, 53, 161, 0, 53, 43, 161, 92, 
-9, 29, 39, -9, -24, 34, 156, -9, 39, 29, 146, 78, 
-9, 29, 39, -9, -24, 34, 156, -9, 34, 24, 146, 78, 
-9, 29, 39, -9, -24, 34, 156, -9, 29, 19, 146, 78, 
-4, 39, 43, -17, -24, 41, 122, -34, 9, 4, 136, 73, 
0, 48, 48, -24, -24, 48, 87, -58, -9, -9, 126, 68, 
0, 24, 24, -12, -12, 24, 73, -58, -9, -9, 122, 63, 
0, 0, 0, 0, 0, 0, 58, -58, -9, -9, 117, 58, 
9, 0, -9, -4, 9, -4, 58, -53, -9, -9, 117, 58, 
19, 0, -19, -9, 19, -9, 58, -48, -9, -9, 117, 58, 
19, 4, -14, -12, 17, -4, 73, -48, -9, -9, 122, 58, 
19, 9, -9, -14, 14, 0, 87, -48, -9, -9, 126, 58, 
14, 19, 4, -17, 4, 12, 87, -53, -14, -14, 126, 53, 
9, 29, 19, -19, -4, 24, 87, -58, -19, -19, 126, 48, 
-4, 14, 19, -4, -12, 17, 92, -58, -19, -19, 122, 43, 
-19, 0, 19, 9, -19, 9, 97, -58, -19, -19, 117, 39, 
-39, -19, 19, 29, -29, 0, 102, -63, -24, -24, 112, 34, 
-58, -39, 19, 48, -39, -9, 107, -68, -29, -29, 107, 29, 
-58, -39, 19, 48, -39, -9, 107, -68, -34, -29, 107, 29, 
-58, -39, 19, 48, -39, -9, 107, -68, -39, -29, 107, 29, 
-43, -24, 19, 34, -31, -2, 107, -68, -39, -29, 107, 29, 
-29, -9, 19, 19, -24, 4, 107, -68, -39, -29, 107, 29, 
-39, -24, 14, 31, -26, -4, 107, -73, -48, -34, 102, 24, 
-48, -39, 9, 43, -29, -14, 107, -78, -58, -39, 97, 19, 
-48, -39, 9, 43, -29, -14, 107, -82, -58, -43, 97, 19, 
-48, -39, 9, 43, -29, -14, 107, -87, -58, -48, 97, 19, 
-48, -39, 9, 43, -29, -14, 107, -87, -58, -48, 97, 19, 
-48, -39, 9, 43, -29, -14, 107, -87, -58, -48, 97, 19, 
-48, -29, 19, 39, -34, -4, 112, -82, -58, -48, 92, 14, 
-48, -19, 29, 34, -39, 4, 117, -78, -58, -48, 87, 9, 
-43, -19, 24, 31, -34, 2, 117, -73, -58, -48, 87, 9, 
-39, -19, 19, 29, -29, 0, 117, -68, -58, -48, 87, 9, 
-34, -14, 19, 24, -26, 2, 112, -63, -58, -48, 87, 14, 
-29, -9, 19, 19, -24, 4, 107, -58, -58, -48, 87, 19, 
9, -4, -14, -2, 12, -9, 97, -58, -68, -58, 87, 19, 
48, 0, -48, -24, 48, -24, 87, -58, -78, -68, 87, 19, 
97, 4, -92, -51, 95, -43, 53, -58, -78, -68, 102, 53, 
146, 9, -136, -78, 141, -63, 19, -58, -78, -68, 117, 87, 
190, 39, -151, -114, 170, -56, 34, 14, -19, -24, 161, 131, 
234, 68, -165, -151, 200, -48, 48, 87, 39, 19, 204, 175, 
244, 97, -146, -170, 195, -24, 185, 356, 248, 170, 302, 214, 
253, 126, -126, -190, 190, 0, 322, 624, 458, 322, 400, 253, 
239, 341, 102, -290, 68, 222, 322, 653, 673, 639, 727, 502, 
224, 556, 331, -390, -53, 444, 322, 683, 888, 956, 1054, 751, 
146, 810, 663, -478, -258, 736, 175, 536, 1029, 1342, 1488, 1088, 
68, 1063, 995, -566, -463, 1029, 29, 390, 1171, 1727, 1922, 1424, 
-107, 1205, 1312, -549, -710, 1259, -175, 122, 1083, 1844, 2113, 1551, 
-283, 1346, 1629, -531, -956, 1488, -380, -146, 995, 1961, 2303, 1678, 
-405, 1180, 1586, -387, -995, 1383, -463, -444, 527, 1376, 1654, 1127, 
-527, 1015, 1542, -244, -1034, 1278, -546, -741, 58, 790, 1005, 575, 
-458, 653, 1112, -97, -785, 883, -366, -585, -68, 390, 536, 244, 
-390, 292, 683, 48, -536, 488, -185, -429, -195, -9, 68, -87, 
-317, 185, 502, 65, -409, 344, -48, -302, -195, -78, 0, -122, 
-244, 78, 322, 82, -283, 200, 87, -175, -195, -146, -68, -156, 
-195, 9, 204, 92, -200, 107, 131, -92, -141, -126, -53, -136, 
-146, -58, 87, 102, -117, 14, 175, -9, -87, -107, -39, -117, 
-122, -68, 53, 95, -87, -7, 204, 39, -63, -87, -29, -97, 
-97, -78, 19, 87, -58, -29, 234, 87, -39, -68, -19, -78, 
-92, -87, 4, 90, -48, -41, 234, 102, -39, -78, -19, -78, 
-87, -97, -9, 92, -39, -53, 234, 117, -39, -87, -19, -78, 
-87, -97, -9, 92, -39, -53, 239, 122, -39, -87, -19, -78, 
-87, -97, -9, 92, -39, -53, 244, 126, -39, -87, -19, -78, 
-73, -92, -19, 82, -26, -56, 253, 146, -29, -87, -14, -68, 
-58, -87, -29, 73, -14, -58, 263, 165, -19, -87, -9, -58, 
-78, -87, -9, 82, -34, -48, 263, 165, -19, -87, -9, -58, 
-97, -87, 9, 92, -53, -39, 263, 165, -19, -87, -9, -58, 
-73, -87, -14, 80, -29, -51, 263, 170, -19, -87, -9, -58, 
-48, -87, -39, 68, -4, -63, 263, 175, -19, -87, -9, -58, 
-63, -92, -29, 78, -17, -61, 263, 175, -19, -87, -9, -58, 
-78, -97, -19, 87, -29, -58, 263, 175, -19, -87, -9, -58, 
-58, -97, -39, 78, -9, -68, 263, 175, -19, -97, -14, -58, 
-39, -97, -58, 68, 9, -78, 263, 175, -19, -107, -19, -58, 
-63, -97, -34, 80, -14, -65, 263, 175, -19, -97, -19, -58, 
-87, -97, -9, 92, -39, -53, 263, 175, -19, -87, -19, -58, 
-78, -87, -9, 82, -34, -48, 268, 185, -14, -82, -19, -58, 
-68, -78, -9, 73, -29, -43, 273, 195, -9, -78, -19, -58, 
-68, -78, -9, 73, -29, -43, 273, 195, -9, -78, -19, -58, 
-68, -78, -9, 73, -29, -43, 273, 195, -9, -78, -19, -58, 
-68, -87, -19, 78, -24, -53, 273, 195, -9, -82, -19, -58, 
-68, -97, -29, 82, -19, -63, 273, 195, -9, -87, -19, -58, 
-68, -97, -29, 82, -19, -63, 278, 200, -9, -87, -19, -58, 
-68, -97, -29, 82, -19, -63, 283, 204, -9, -87, -19, -58, 
-58, -87, -29, 73, -14, -58, 283, 204, -9, -92, -29, -58, 
-48, -78, -29, 63, -9, -53, 283, 204, -9, -97, -39, -58, 
-48, -78, -29, 63, -9, -53, 283, 204, -9, -97, -43, -68, 
-48, -78, -29, 63, -9, -53, 283, 204, -9, -97, -48, -78, 
-53, -92, -39, 73, -7, -65, 283, 204, -9, -97, -48, -78, 
-58, -107, -48, 82, -4, -78, 283, 204, -9, -97, -48, -78, 
-82, -97, -14, 90, -34, -56, 297, 219, 0, -82, -48, -78, 
-107, -87, 19, 97, -63, -34, 312, 234, 9, -68, -48, -78, 
-78, -87, -9, 82, -34, -48, 302, 224, -4, -78, -48, -78, 
-48, -87, -39, 68, -4, -63, 292, 214, -19, -87, -48, -78, 
-48, -87, -39, 68, -4, -63, 292, 214, -19, -87, -48, -78, 
-48, -87, -39, 68, -4, -63, 292, 214, -19, -87, -48, -78, 
-48, -87, -39, 68, -4, -63, 292, 214, -19, -87, -53, -78, 
-48, -87, -39, 68, -4, -63, 292, 214, -19, -87, -58, -78, 
-34, -87, -53, 61, 9, -70, 292, 214, -19, -92, -63, -82, 
-19, -87, -68, 53, 24, -78, 292, 214, -19, -97, -68, -87, 
-43, -92, -48, 68, 2, -70, 287, 204, -29, -97, -68, -92, 
-68, -97, -29, 82, -19, -63, 283, 195, -39, -97, -68, -97, 
-48, -97, -48, 73, 0, -73, 283, 195, -39, -97, -73, -97, 
-29, -97, -68, 63, 19, -82, 283, 195, -39, -97, -78, -97, 
-39, -97, -58, 68, 9, -78, 287, 204, -34, -97, -78, -97, 
-48, -97, -48, 73, 0, -73, 292, 214, -29, -97, -78, -97, 
-48, -107, -58, 78, 4, -82, 292, 214, -29, -102, -87, -97, 
-48, -117, -68, 82, 9, -92, 292, 214, -29, -107, -97, -97, 
-39, -117, -78, 78, 19, -97, 287, 214, -34, -112, -97, -92, 
-29, -117, -87, 73, 29, -102, 283, 214, -39, -117, -97, -87, 
-29, -107, -78, 68, 24, -92, 283, 214, -39, -117, -97, -87, 
-29, -97, -68, 63, 19, -82, 283, 214, -39, -117, -97, -87, 
-29, -97, -68, 63, 19, -82, 287, 219, -34, -117, -97, -78, 
-29, -97, -68, 63, 19, -82, 292, 224, -29, -117, -97, -68, 
-19, -102, -82, 61, 31, -92, 297, 224, -29, -122, -97, -68, 
-9, -107, -97, 58, 43, -102, 302, 224, -29, -126, -97, -68, 
-24, -107, -82, 65, 29, -95, 302, 224, -29, -126, -97, -68, 
-39, -107, -68, 73, 14, -87, 302, 224, -29, -126, -97, -68, 
-39, -126, -87, 82, 24, -107, 297, 219, -39, -136, -102, -68, 
-39, -146, -107, 92, 34, -126, 292, 214, -48, -146, -107, -68, 
-34, -131, -97, 82, 31, -114, 292, 214, -48, -146, -107, -63, 
-29, -117, -87, 73, 29, -102, 292, 214, -48, -146, -107, -58, 
-24, -117, -92, 70, 34, -104, 287, 209, -53, -151, -112, -58, 
-19, -117, -97, 68, 39, -107, 283, 204, -58, -156, -117, -58, 
-4, -102, -97, 53, 46, -100, 278, 200, -68, -165, -136, -63, 
9, -87, -97, 39, 53, -92, 273, 195, -78, -175, -156, -68, 
24, -87, -112, 31, 68, -100, 268, 190, -82, -180, -161, -68, 
39, -87, -126, 24, 82, -107, 263, 185, -87, -185, -165, -68, 
24, -102, -126, 39, 75, -114, 263, 180, -102, -200, -175, -78, 
9, -117, -126, 53, 68, -122, 263, 175, -117, -214, -185, -87, 
9, -117, -126, 53, 68, -122, 253, 161, -126, -224, -209, -87, 
9, -117, -126, 53, 68, -122, 244, 146, -136, -234, -234, -87, 
24, -117, -141, 46, 82, -129, 239, 131, -156, -248, -239, -92, 
39, -117, -156, 39, 97, -136, 234, 117, -175, -263, -244, -97, 
39, -117, -156, 39, 97, -136, 229, 112, -185, -278, -268, -107, 
39, -117, -156, 39, 97, -136, 224, 107, -195, -292, -292, -117, 
43, -102, -146, 29, 95, -124, 214, 97, -209, -307, -297, -122, 
48, -87, -136, 19, 92, -112, 204, 87, -224, -322, -302, -126, 
48, -107, -156, 29, 102, -131, 200, 68, -244, -341, -326, -131, 
48, -126, -175, 39, 112, -151, 195, 48, -263, -361, -351, -136, 
48, -126, -175, 39, 112, -151, 185, 34, -273, -370, -356, -146, 
48, -126, -175, 39, 112, -151, 175, 19, -283, -380, -361, -156, 
43, -131, -175, 43, 109, -153, 170, 9, -297, -390, -370, -161, 
39, -136, -175, 48, 107, -156, 165, 0, -312, -400, -380, -165, 
34, -136, -170, 51, 102, -153, 165, -9, -322, -409, -380, -165, 
29, -136, -165, 53, 97, -151, 165, -19, -331, -419, -380, -165, 
29, -126, -156, 48, 92, -141, 175, -19, -322, -409, -380, -161, 
29, -117, -146, 43, 87, -131, 185, -19, -312, -400, -380, -156, 
29, -107, -136, 39, 82, -122, 185, -19, -312, -395, -380, -156, 
29, -97, -126, 34, 78, -112, 185, -19, -312, -390, -380, -156, 
14, -97, -112, 41, 63, -104, 190, -14, -292, -375, -366, -146, 
0, -97, -97, 48, 48, -97, 195, -9, -273, -361, -351, -136, 
14, -97, -112, 41, 63, -104, 200, -9, -263, -341, -336, -131, 
29, -97, -126, 34, 78, -112, 204, -9, -253, -322, -322, -126, 
14, -87, -102, 36, 58, -95, 209, 4, -229, -292, -292, -102, 
0, -78, -78, 39, 39, -78, 214, 19, -204, -263, -263, -78, 
0, -68, -68, 34, 34, -68, 214, 24, -180, -229, -229, -58, 
0, -58, -58, 29, 29, -58, 214, 29, -156, -195, -195, -39, 
19, -48, -68, 14, 43, -58, 209, 34, -141, -170, -170, -19, 
39, -39, -78, 0, 58, -58, 204, 39, -126, -146, -146, 0, 
9, -39, -48, 14, 29, -43, 204, 39, -117, -122, -122, 19, 
-19, -39, -19, 29, 0, -29, 204, 39, -107, -97, -97, 39, 
-4, -19, -14, 12, 4, -17, 204, 48, -87, -73, -68, 63, 
9, 0, -9, -4, 9, -4, 204, 58, -68, -48, -39, 87, 
9, 0, -9, -4, 9, -4, 204, 58, -68, -34, -29, 92, 
9, 0, -9, -4, 9, -4, 204, 58, -68, -19, -19, 97, 
-4, 0, 4, 2, -4, 2, 200, 53, -68, -14, -14, 97, 
-19, 0, 19, 9, -19, 9, 195, 48, -68, -9, -9, 97, 
-19, 0, 19, 9, -19, 9, 195, 48, -58, -4, 4, 102, 
-19, 0, 19, 9, -19, 9, 195, 48, -48, 0, 19, 107, 
-43, 0, 43, 21, -43, 21, 190, 48, -48, 0, 19, 112, 
-68, 0, 68, 34, -68, 34, 185, 48, -48, 0, 19, 117, 
-24, 14, 39, 4, -31, 26, 185, 48, -48, 0, 19, 117, 
19, 29, 9, -24, 4, 19, 185, 48, -48, 0, 19, 117, 
9, 29, 19, -19, -4, 24, 185, 48, -48, 9, 29, 131, 
0, 29, 29, -14, -14, 29, 185, 48, -48, 19, 39, 146, 
0, 19, 19, -9, -9, 19, 175, 43, -58, 9, 24, 126, 
0, 9, 9, -4, -4, 9, 165, 39, -68, 0, 9, 107, 
-4, -4, 0, 4, -2, -2, 165, 39, -68, 0, 9, 107, 
-9, -19, -9, 14, 0, -14, 165, 39, -68, 0, 9, 107, 
-34, -9, 24, 21, -29, 7, 185, 39, -63, 4, 9, 117, 
-58, 0, 58, 29, -58, 29, 204, 39, -58, 9, 9, 126, 
-43, 4, 48, 19, -46, 26, 195, 39, -58, 9, 9, 126, 
-29, 9, 39, 9, -34, 24, 185, 39, -58, 9, 9, 126, 
-14, 9, 24, 2, -19, 17, 185, 39, -58, 9, 9, 126, 
0, 9, 9, -4, -4, 9, 185, 39, -58, 9, 9, 126, 
-19, 9, 29, 4, -24, 19, 195, 53, -48, 9, 9, 126, 
-39, 9, 48, 14, -43, 29, 204, 68, -39, 9, 9, 126, 
-24, 4, 29, 9, -26, 17, 204, 58, -48, 9, 4, 112, 
-9, 0, 9, 4, -9, 4, 204, 48, -58, 9, 0, 97, 
-29, 0, 29, 14, -29, 14, 204, 48, -58, 9, 0, 112, 
-48, 0, 48, 24, -48, 24, 204, 48, -58, 9, 0, 126, 
-39, 0, 39, 19, -39, 19, 204, 48, -53, 14, 0, 131, 
-29, 0, 29, 14, -29, 14, 204, 48, -48, 19, 0, 136, 
-29, 4, 34, 12, -31, 19, 204, 53, -43, 24, 0, 136, 
-29, 9, 39, 9, -34, 24, 204, 58, -39, 29, 0, 136, 
-14, 9, 24, 2, -19, 17, 200, 58, -39, 29, 0, 126, 
0, 9, 9, -4, -4, 9, 195, 58, -39, 29, 0, 117, 
-29, -4, 24, 17, -26, 9, 190, 53, -39, 29, 4, 126, 
-58, -19, 39, 39, -48, 9, 185, 48, -39, 29, 9, 136, 
-34, -9, 24, 21, -29, 7, 180, 48, -39, 29, 14, 141, 
-9, 0, 9, 4, -9, 4, 175, 48, -39, 29, 19, 146, 
-9, 0, 9, 4, -9, 4, 175, 48, -39, 34, 24, 146, 
-9, 0, 9, 4, -9, 4, 175, 48, -39, 39, 29, 146, 
-14, 0, 14, 7, -14, 7, 180, 48, -39, 39, 29, 146, 
-19, 0, 19, 9, -19, 9, 185, 48, -39, 39, 29, 146, 
-19, 0, 19, 9, -19, 9, 185, 48, -39, 39, 34, 146, 
-19, 0, 19, 9, -19, 9, 185, 48, -39, 39, 39, 146, 
-29, 0, 29, 14, -29, 14, 175, 43, -39, 39, 39, 146, 
-39, 0, 39, 19, -39, 19, 165, 39, -39, 39, 39, 146, 
-24, 4, 29, 9, -26, 17, 165, 39, -39, 39, 39, 151, 
-9, 9, 19, 0, -14, 14, 165, 39, -39, 39, 39, 156, 
-9, 9, 19, 0, -14, 14, 161, 34, -43, 39, 39, 156, 
-9, 9, 19, 0, -14, 14, 156, 29, -48, 39, 39, 156, 
0, 9, 9, -4, -4, 9, 146, 24, -53, 39, 34, 156, 
9, 9, 0, -9, 4, 4, 136, 19, -58, 39, 29, 156, 
0, 0, 0, 0, 0, 0, 136, 19, -58, 39, 29, 156, 
-9, -9, 0, 9, -4, -4, 136, 19, -58, 39, 29, 156, 
-9, -9, 0, 9, -4, -4, 136, 19, -58, 39, 29, 161, 
-9, -9, 0, 9, -4, -4, 136, 19, -58, 39, 29, 165, 
-29, -9, 19, 19, -24, 4, 136, 14, -58, 39, 29, 165, 
-48, -9, 39, 29, -43, 14, 136, 9, -58, 39, 29, 165, 
-34, -9, 24, 21, -29, 7, 131, 9, -58, 39, 29, 165, 
-19, -9, 9, 14, -14, 0, 126, 9, -58, 39, 29, 165, 
-19, -9, 9, 14, -14, 0, 126, 9, -58, 39, 29, 165, 
-19, -9, 9, 14, -14, 0, 126, 9, -58, 39, 29, 165, 
-19, 0, 19, 9, -19, 9, 122, 4, -58, 39, 29, 165, 
-19, 9, 29, 4, -24, 19, 117, 0, -58, 39, 29, 165, 
-14, 9, 24, 2, -19, 17, 117, -4, -63, 39, 24, 161, 
-9, 9, 19, 0, -14, 14, 117, -9, -68, 39, 19, 156, 
-9, 9, 19, 0, -14, 14, 112, -9, -68, 39, 19, 156, 
-9, 9, 19, 0, -14, 14, 107, -9, -68, 39, 19, 156, 
-9, 9, 19, 0, -14, 14, 107, -9, -68, 39, 19, 156, 
-9, 9, 19, 0, -14, 14, 107, -9, -68, 39, 19, 156, 
-14, 0, 14, 7, -14, 7, 97, -14, -73, 29, 14, 151, 
-19, -9, 9, 14, -14, 0, 87, -19, -78, 19, 9, 146, 
-19, -9, 9, 14, -14, 0, 87, -19, -78, 19, 9, 146, 
-19, -9, 9, 14, -14, 0, 87, -19, -78, 19, 9, 146, 
-29, -4, 24, 17, -26, 9, 97, -19, -68, 29, 19, 151, 
-39, 0, 39, 19, -39, 19, 107, -19, -58, 39, 29, 156, 
-14, 0, 14, 7, -14, 7, 92, -24, -73, 29, 19, 156, 
9, 0, -9, -4, 9, -4, 78, -29, -87, 19, 9, 156, 
9, 14, 4, -12, 2, 9, 78, -29, -87, 19, 9, 156, 
9, 29, 19, -19, -4, 24, 78, -29, -87, 19, 9, 156, 
-19, 4, 24, 7, -21, 14, 78, -29, -87, 19, 9, 141, 
-48, -19, 29, 34, -39, 4, 78, -29, -87, 19, 9, 126, 
-29, -4, 24, 17, -26, 9, 78, -29, -87, 19, 14, 136, 
-9, 9, 19, 0, -14, 14, 78, -29, -87, 19, 19, 146, 
-9, 9, 19, 0, -14, 14, 73, -29, -87, 19, 19, 146, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 19, 19, 146, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 19, 24, 146, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 19, 29, 146, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 19, 29, 146, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 19, 29, 146, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 24, 29, 156, 
-9, 9, 19, 0, -14, 14, 68, -29, -87, 29, 29, 165, 
-9, 14, 24, -2, -17, 19, 63, -34, -87, 29, 29, 156, 
-9, 19, 29, -4, -19, 24, 58, -39, -87, 29, 29, 146, 
-9, 19, 29, -4, -19, 24, 58, -39, -87, 29, 29, 146, 
-9, 19, 29, -4, -19, 24, 58, -39, -87, 29, 29, 146, 
-9, 24, 34, -7, -21, 29, 58, -39, -87, 29, 29, 146, 
-9, 29, 39, -9, -24, 34, 58, -39, -87, 29, 29, 146, 
4, 29, 24, -17, -9, 26, 58, -39, -87, 29, 24, 146, 
19, 29, 9, -24, 4, 19, 58, -39, -87, 29, 19, 146, 
4, 24, 19, -14, -7, 21, 58, -39, -87, 34, 19, 146, 
-9, 19, 29, -4, -19, 24, 58, -39, -87, 39, 19, 146, 
-14, 19, 34, -2, -24, 26, 58, -39, -87, 39, 19, 146, 
-19, 19, 39, 0, -29, 29, 58, -39, -87, 39, 19, 146, 
-19, 19, 39, 0, -29, 29, 48, -43, -87, 34, 19, 146, 
-19, 19, 39, 0, -29, 29, 39, -48, -87, 29, 19, 146, 
4, 24, 19, -14, -7, 21, 39, -48, -87, 29, 19, 141, 
29, 29, 0, -29, 14, 14, 39, -48, -87, 29, 19, 136, 
19, 39, 19, -29, 0, 29, 39, -48, -87, 29, 19, 136, 
9, 48, 39, -29, -14, 43, 39, -48, -87, 29, 19, 136, 
-9, 14, 24, -2, -17, 19, 24, -63, -97, 14, 4, 126, 
-29, -19, 9, 24, -19, -4, 9, -78, -107, 0, -9, 117, 
-9, 0, 9, 4, -9, 4, 24, -63, -97, 14, 9, 126, 
9, 19, 9, -14, 0, 14, 39, -48, -87, 29, 29, 136, 
9, 19, 9, -14, 0, 14, 39, -48, -87, 29, 29, 136, 
9, 19, 9, -14, 0, 14, 39, -48, -87, 29, 29, 136, 
0, 19, 19, -9, -9, 19, 19, -58, -102, 19, 19, 126, 
-9, 19, 29, -4, -19, 24, 0, -68, -117, 9, 9, 117, 
14, 19, 4, -17, 4, 12, 0, -68, -107, 9, 9, 117, 
39, 19, -19, -29, 29, 0, 0, -68, -97, 9, 9, 117, 
14, 19, 4, -17, 4, 12, 9, -58, -87, 19, 19, 122, 
-9, 19, 29, -4, -19, 24, 19, -48, -78, 29, 29, 126, 
-9, 19, 29, -4, -19, 24, 19, -48, -78, 29, 29, 126, 
-9, 19, 29, -4, -19, 24, 19, -48, -78, 29, 29, 126, 
-4, 29, 34, -12, -19, 31, 29, -39, -68, 34, 34, 136, 
0, 39, 39, -19, -19, 39, 39, -29, -58, 39, 39, 146, 
0, 53, 53, -26, -26, 53, 53, -14, -48, 58, 53, 156, 
0, 68, 68, -34, -34, 68, 68, 0, -39, 78, 68, 165, 
0, 82, 82, -41, -41, 82, 78, 4, -29, 82, 68, 170, 
0, 97, 97, -48, -48, 97, 87, 9, -19, 87, 68, 175, 
0, 87, 87, -43, -43, 87, 87, 9, -19, 87, 68, 175, 
4, 87, 82, -46, -39, 85, 78, 0, -24, 82, 63, 170, 
14, 87, 73, -51, -29, 80, 73, -9, -34, 78, 58, 165, 
9, 87, 78, -48, -34, 82, 58, -24, -39, 63, 43, 156, 
4, 73, 68, -39, -31, 70, 39, -29, -48, 58, 39, 156, 
4, 53, 48, -29, -21, 51, 0, -53, -78, 39, 29, 146, 
14, 58, 43, -36, -14, 51, -9, -68, -78, 34, 29, 141, 
19, 48, 29, -34, -4, 39, -34, -78, -97, 29, 9, 141, 
53, 48, -4, -51, 29, 21, -39, -82, -97, 14, 4, 131, 
39, 29, -9, -34, 24, 9, -53, -78, -97, 14, 4, 126, 
29, 24, -4, -26, 17, 9, -63, -87, -107, 14, 4, 117, 
24, 24, 0, -24, 12, 12, -63, -87, -107, 14, 0, 117, 
9, 19, 9, -14, 0, 14, -68, -87, -102, 14, 0, 122, 
24, 14, -9, -19, 17, 2, -68, -92, -102, 4, 0, 122, 
43, 14, -29, -29, 36, -7, -68, -92, -102, 4, 0, 112, 
0, 9, 9, -4, -4, 9, -63, -92, -122, 4, 0, 112, 
-9, -9, 0, 9, -4, -4, -68, -102, -126, 0, -14, 107, 
-34, -14, 19, 24, -26, 2, -73, -107, -126, -9, -24, 97, 
-19, -4, 14, 12, -17, 4, -73, -107, -126, -9, -24, 92, 
-29, 0, 29, 14, -29, 14, -82, -112, -131, -14, -34, 82, 
-53, -24, 29, 39, -41, 2, -97, -117, -141, -24, -39, 73, 
-29, -24, 4, 26, -17, -9, -122, -122, -156, -29, -43, 63, 
-34, -34, 0, 34, -17, -17, -122, -126, -146, -29, -43, 63, 
