I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-78, -58, 19, 68, -48, -19, 29, -58, -97, 9, -165, -39, 
-78, -58, 19, 68, -48, -19, 29, -58, -97, 9, -165, -39, 
-78, -58, 19, 68, -48, -19, 29, -58, -97, 9, -165, -39, 
-78, -58, 19, 68, -48, -19, 29, -58, -97, 9, -165, -39, 
-87, -73, 14, 80, -51, -29, 39, -43, -87, 9, -165, -48, 
-87, -78, 9, 82, -48, -34, 39, -39, -87, 9, -165, -48, 
-87, -82, 4, 85, -46, -39, 39, -34, -87, 9, -165, -48, 
-87, -87, 0, 87, -43, -43, 39, -29, -87, 9, -165, -48, 
-78, -78, 0, 78, -39, -39, 39, -19, -87, 9, -165, -48, 
-78, -78, 0, 78, -39, -39, 39, -19, -87, 9, -165, -48, 
-78, -78, 0, 78, -39, -39, 39, -19, -87, 9, -165, -48, 
-78, -78, 0, 78, -39, -39, 39, -19, -87, 9, -165, -48, 
-87, -82, 4, 85, -46, -39, 43, -9, -78, 9, -165, -48, 
-87, -87, 0, 87, -43, -43, 48, -9, -78, 9, -165, -48, 
-87, -92, -4, 90, -41, -48, 53, -9, -78, 9, -165, -48, 
-87, -97, -9, 92, -39, -53, 58, -9, -78, 9, -165, -48, 
-87, -87, 0, 87, -43, -43, 58, -9, -68, 9, -165, -48, 
-87, -87, 0, 87, -43, -43, 58, -9, -68, 9, -165, -48, 
-87, -87, 0, 87, -43, -43, 58, -9, -68, 9, -165, -48, 
-87, -87, 0, 87, -43, -43, 58, -9, -68, 9, -165, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 9, -165, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 9, -165, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 9, -165, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 9, -165, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 19, -156, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 19, -156, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 19, -156, -48, 
-78, -87, -9, 82, -34, -48, 58, 0, -58, 19, -156, -48, 
-78, -78, 0, 78, -39, -39, 58, 0, -58, 19, -156, -48, 
-78, -78, 0, 78, -39, -39, 58, 0, -58, 19, -156, -48, 
-78, -78, 0, 78, -39, -39, 58, 0, -58, 19, -156, -48, 
-78, -78, 0, 78, -39, -39, 58, 0, -58, 19, -156, -48, 
-78, -87, -9, 82, -34, -48, 48, 0, -48, 19, -151, -39, 
-78, -87, -9, 82, -34, -48, 48, 0, -48, 19, -146, -39, 
-78, -87, -9, 82, -34, -48, 48, 0, -48, 19, -141, -39, 
-78, -87, -9, 82, -34, -48, 48, 0, -48, 19, -136, -39, 
-68, -87, -19, 78, -24, -53, 48, 0, -48, 19, -136, -39, 
-68, -87, -19, 78, -24, -53, 48, 0, -48, 19, -136, -39, 
-68, -87, -19, 78, -24, -53, 48, 0, -48, 19, -136, -39, 
-68, -87, -19, 78, -24, -53, 48, 0, -48, 19, -136, -39, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -136, -39, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -136, -39, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -136, -39, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -136, -39, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -126, -29, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -126, -29, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -126, -29, 
-68, -78, -9, 73, -29, -43, 48, 0, -48, 29, -126, -29, 
-58, -68, -9, 63, -24, -39, 39, 0, -48, 29, -126, -29, 
-58, -68, -9, 63, -24, -39, 39, 0, -48, 29, -126, -29, 
-58, -68, -9, 63, -24, -39, 39, 0, -48, 29, -126, -29, 
-58, -68, -9, 63, -24, -39, 39, 0, -48, 29, -126, -29, 
-68, -58, 9, 63, -39, -24, 39, 0, -48, 29, -126, -19, 
-68, -58, 9, 63, -39, -24, 39, 0, -48, 29, -126, -19, 
-68, -58, 9, 63, -39, -24, 39, 0, -48, 29, -126, -19, 
-68, -58, 9, 63, -39, -24, 39, 0, -48, 29, -126, -19, 
-58, -58, 0, 58, -29, -29, 29, 0, -48, 29, -126, -9, 
-58, -58, 0, 58, -29, -29, 29, 0, -48, 29, -126, -9, 
-58, -58, 0, 58, -29, -29, 29, 0, -48, 29, -126, -9, 
-58, -58, 0, 58, -29, -29, 29, 0, -48, 29, -126, -9, 
-58, -48, 9, 53, -34, -19, 29, -9, -48, 29, -126, -9, 
-58, -48, 9, 53, -34, -19, 29, -9, -48, 29, -126, -9, 
-58, -48, 9, 53, -34, -19, 29, -9, -48, 29, -126, -9, 
-58, -48, 9, 53, -34, -19, 29, -9, -48, 29, -126, -9, 
-48, -39, 9, 43, -29, -14, 19, -9, -58, 39, -117, -9, 
-48, -39, 9, 43, -29, -14, 19, -9, -58, 39, -117, -9, 
-48, -39, 9, 43, -29, -14, 19, -9, -58, 39, -117, -9, 
-48, -39, 9, 43, -29, -14, 19, -9, -58, 39, -117, -9, 
-39, -29, 9, 34, -24, -9, 9, -19, -48, 39, -107, -9, 
-39, -29, 9, 34, -24, -9, 9, -19, -48, 39, -107, -9, 
-39, -29, 9, 34, -24, -9, 9, -19, -48, 39, -107, -9, 
-39, -29, 9, 34, -24, -9, 9, -19, -48, 39, -107, -9, 
-29, -19, 9, 24, -19, -4, 9, -19, -48, 48, -102, -4, 
-29, -19, 9, 24, -19, -4, 9, -19, -48, 48, -97, 0, 
-29, -19, 9, 24, -19, -4, 9, -19, -48, 48, -92, 4, 
-29, -19, 9, 24, -19, -4, 9, -19, -48, 48, -87, 9, 
-19, -9, 9, 14, -14, 0, 0, -19, -48, 48, -78, 19, 
-19, -9, 9, 14, -14, 0, 0, -19, -48, 48, -78, 19, 
-19, -9, 9, 14, -14, 0, 0, -19, -48, 48, -78, 19, 
-19, -9, 9, 14, -14, 0, 0, -19, -48, 48, -78, 19, 
-9, 0, 9, 4, -9, 4, -9, -19, -48, 58, -68, 29, 
-9, 0, 9, 4, -9, 4, -9, -19, -48, 58, -68, 29, 
-9, 0, 9, 4, -9, 4, -9, -19, -48, 58, -68, 29, 
-9, 0, 9, 4, -9, 4, -9, -19, -48, 58, -68, 29, 
0, 4, 4, -2, -2, 4, -19, -29, -48, 58, -63, 34, 
0, 9, 9, -4, -4, 9, -19, -29, -48, 58, -58, 39, 
0, 14, 14, -7, -7, 14, -19, -29, -48, 58, -53, 43, 
0, 19, 19, -9, -9, 19, -19, -29, -48, 58, -48, 48, 
9, 24, 14, -17, -2, 19, -29, -39, -39, 63, -34, 53, 
9, 29, 19, -19, -4, 24, -29, -39, -39, 68, -29, 58, 
9, 34, 24, -21, -7, 29, -29, -39, -39, 73, -24, 63, 
9, 39, 29, -24, -9, 34, -29, -39, -39, 78, -19, 68, 
24, 53, 29, -39, -2, 41, -43, -39, -29, 87, -4, 82, 
29, 58, 29, -43, 0, 43, -48, -39, -29, 87, 0, 87, 
34, 63, 29, -48, 2, 46, -53, -39, -29, 87, 4, 92, 
39, 68, 29, -53, 4, 48, -58, -39, -29, 87, 9, 97, 
43, 73, 29, -58, 7, 51, -63, -48, -29, 92, 24, 112, 
48, 78, 29, -63, 9, 53, -68, -48, -29, 97, 29, 117, 
53, 82, 29, -68, 12, 56, -73, -48, -29, 102, 34, 122, 
58, 87, 29, -73, 14, 58, -78, -48, -29, 107, 39, 126, 
63, 102, 39, -82, 12, 70, -82, -58, -19, 112, 48, 136, 
68, 107, 39, -87, 14, 73, -87, -58, -19, 117, 58, 146, 
73, 112, 39, -92, 17, 75, -92, -58, -19, 122, 68, 156, 
78, 117, 39, -97, 19, 78, -97, -58, -19, 126, 78, 165, 
82, 131, 48, -107, 17, 90, -107, -68, -19, 131, 92, 180, 
87, 136, 48, -112, 19, 92, -107, -68, -19, 136, 97, 185, 
92, 141, 48, -117, 21, 95, -107, -68, -19, 141, 102, 190, 
97, 146, 48, -122, 24, 97, -107, -68, -19, 146, 107, 195, 
112, 151, 39, -131, 36, 95, -112, -68, -14, 151, 117, 209, 
117, 156, 39, -136, 39, 97, -117, -68, -9, 156, 126, 214, 
122, 161, 39, -141, 41, 100, -122, -68, -4, 161, 136, 219, 
126, 165, 39, -146, 43, 102, -126, -68, 0, 165, 146, 224, 
136, 180, 43, -158, 46, 112, -131, -68, 0, 175, 151, 229, 
136, 185, 48, -161, 43, 117, -136, -68, 0, 175, 156, 234, 
136, 190, 53, -163, 41, 122, -141, -68, 0, 175, 161, 239, 
136, 195, 58, -165, 39, 126, -146, -68, 0, 175, 165, 244, 
141, 204, 63, -173, 39, 134, -146, -73, 0, 185, 170, 248, 
146, 204, 58, -175, 43, 131, -146, -78, 0, 185, 175, 253, 
151, 204, 53, -178, 48, 129, -146, -82, 0, 185, 180, 258, 
156, 204, 48, -180, 53, 126, -146, -87, 0, 185, 185, 263, 
165, 214, 48, -190, 58, 131, -156, -87, 9, 195, 195, 273, 
165, 214, 48, -190, 58, 131, -156, -87, 9, 195, 195, 273, 
165, 214, 48, -190, 58, 131, -156, -87, 9, 195, 195, 273, 
165, 214, 48, -190, 58, 131, -156, -87, 9, 195, 195, 273, 
175, 204, 29, -190, 73, 117, -146, -82, 19, 195, 195, 263, 
175, 204, 29, -190, 73, 117, -146, -78, 19, 195, 195, 263, 
175, 204, 29, -190, 73, 117, -146, -73, 19, 195, 195, 263, 
175, 204, 29, -190, 73, 117, -146, -68, 19, 195, 195, 263, 
165, 195, 29, -180, 68, 112, -131, -58, 29, 185, 180, 253, 
165, 185, 19, -175, 73, 102, -126, -48, 29, 185, 175, 244, 
165, 175, 9, -170, 78, 92, -122, -39, 29, 185, 170, 234, 
165, 165, 0, -165, 82, 82, -117, -29, 29, 185, 165, 224, 
156, 146, -9, -151, 82, 68, -107, -19, 34, 175, 156, 204, 
146, 136, -9, -141, 78, 63, -97, -9, 39, 175, 146, 195, 
136, 126, -9, -131, 73, 58, -87, 0, 43, 175, 136, 185, 
126, 117, -9, -122, 68, 53, -78, 9, 48, 175, 126, 175, 
