I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
19, 136, 117, -78, -48, 126, 126, 58, 214, 107, 126, 195, 
0, 126, 126, -63, -63, 126, 136, 39, 195, 78, 102, 170, 
-19, 117, 136, -48, -78, 126, 146, 19, 175, 48, 78, 146, 
-34, 107, 141, -36, -87, 124, 146, -4, 156, 24, 53, 122, 
-48, 97, 146, -24, -97, 122, 146, -29, 136, 0, 29, 97, 
-63, 73, 136, -4, -100, 104, 156, -43, 122, -14, 14, 87, 
-78, 48, 126, 14, -102, 87, 165, -58, 107, -29, 0, 78, 
-82, 39, 122, 21, -102, 80, 165, -73, 97, -39, -9, 68, 
-87, 29, 117, 29, -102, 73, 165, -87, 87, -48, -19, 58, 
-97, 19, 117, 39, -107, 68, 165, -97, 78, -58, -29, 53, 
-107, 9, 117, 48, -112, 63, 165, -107, 68, -68, -39, 48, 
-107, 9, 117, 48, -112, 63, 161, -117, 53, -78, -48, 39, 
-107, 9, 117, 48, -112, 63, 156, -126, 39, -87, -58, 29, 
-107, 4, 112, 51, -109, 58, 156, -131, 34, -92, -63, 29, 
-107, 0, 107, 53, -107, 53, 156, -136, 29, -97, -68, 29, 
-107, 0, 107, 53, -107, 53, 156, -141, 24, -102, -68, 24, 
-107, 0, 107, 53, -107, 53, 156, -146, 19, -107, -68, 19, 
-107, 0, 107, 53, -107, 53, 156, -146, 14, -112, -68, 19, 
-107, 0, 107, 53, -107, 53, 156, -146, 9, -117, -68, 19, 
-112, 0, 112, 56, -112, 56, 161, -151, 9, -117, -68, 19, 
-117, 0, 117, 58, -117, 58, 165, -156, 9, -117, -68, 19, 
-122, 0, 122, 61, -122, 61, 165, -156, 14, -117, -68, 19, 
-126, 0, 126, 63, -126, 63, 165, -156, 19, -117, -68, 19, 
-126, 0, 126, 63, -126, 63, 165, -151, 24, -117, -73, 19, 
-126, 0, 126, 63, -126, 63, 165, -146, 29, -117, -78, 19, 
-122, 4, 126, 58, -124, 65, 165, -146, 29, -112, -78, 19, 
-117, 9, 126, 53, -122, 68, 165, -146, 29, -107, -78, 19, 
-117, 9, 126, 53, -122, 68, 165, -141, 34, -107, -73, 24, 
-117, 9, 126, 53, -122, 68, 165, -136, 39, -107, -68, 29, 
-117, 9, 126, 53, -122, 68, 165, -131, 43, -102, -63, 34, 
-117, 9, 126, 53, -122, 68, 165, -126, 48, -97, -58, 39, 
-117, 9, 126, 53, -122, 68, 165, -126, 48, -92, -53, 39, 
-117, 9, 126, 53, -122, 68, 165, -126, 48, -87, -48, 39, 
-112, 14, 126, 48, -119, 70, 165, -131, 48, -87, -48, 39, 
-107, 19, 126, 43, -117, 73, 165, -136, 48, -87, -48, 39, 
-107, 19, 126, 43, -117, 73, 165, -136, 48, -87, -48, 43, 
-107, 19, 126, 43, -117, 73, 165, -136, 48, -87, -48, 48, 
-107, 19, 126, 43, -117, 73, 165, -136, 43, -87, -48, 48, 
-107, 19, 126, 43, -117, 73, 165, -136, 39, -87, -48, 48, 
-102, 24, 126, 39, -114, 75, 161, -136, 39, -87, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -136, 39, -87, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -141, 39, -87, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -146, 39, -87, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -146, 39, -92, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -146, 39, -97, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -146, 39, -97, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -146, 39, -97, -48, 48, 
-97, 29, 126, 34, -112, 78, 156, -151, 34, -102, -53, 48, 
-97, 29, 126, 34, -112, 78, 156, -156, 29, -107, -58, 48, 
-97, 24, 122, 36, -109, 73, 156, -156, 29, -107, -58, 48, 
-97, 19, 117, 39, -107, 68, 156, -156, 29, -107, -58, 48, 
-97, 19, 117, 39, -107, 68, 156, -156, 24, -107, -63, 43, 
-97, 19, 117, 39, -107, 68, 156, -156, 19, -107, -68, 39, 
-97, 14, 112, 41, -104, 63, 161, -156, 19, -112, -68, 39, 
-97, 9, 107, 43, -102, 58, 165, -156, 19, -117, -68, 39, 
-102, 9, 112, 46, -107, 61, 165, -156, 19, -117, -68, 39, 
-107, 9, 117, 48, -112, 63, 165, -156, 19, -117, -68, 39, 
-107, 9, 117, 48, -112, 63, 161, -156, 19, -117, -68, 39, 
-107, 9, 117, 48, -112, 63, 156, -156, 19, -117, -68, 39, 
-107, 9, 117, 48, -112, 63, 156, -161, 19, -117, -68, 39, 
-107, 9, 117, 48, -112, 63, 156, -165, 19, -117, -68, 39, 
-107, 14, 122, 46, -114, 68, 161, -165, 19, -117, -68, 39, 
-107, 19, 126, 43, -117, 73, 165, -165, 19, -117, -68, 39, 
-107, 24, 131, 41, -119, 78, 165, -161, 19, -112, -68, 39, 
-97, 34, 131, 31, -114, 82, 170, -156, 19, -102, -58, 43, 
-92, 48, 141, 21, -117, 95, 175, -151, 19, -92, -53, 53, 
-87, 63, 151, 12, -119, 107, 180, -146, 19, -87, -53, 53, 
-87, 73, 161, 7, -124, 117, 180, -141, 29, -82, -43, 58, 
-87, 78, 165, 4, -126, 122, 185, -141, 34, -78, -43, 58, 
-87, 82, 170, 2, -129, 126, 195, -131, 34, -78, -39, 68, 
-82, 97, 180, -7, -131, 139, 204, -126, 43, -78, -34, 73, 
-73, 122, 195, -24, -134, 158, 209, -122, 48, -68, -24, 87, 
-68, 141, 209, -36, -139, 175, 200, -117, 53, -58, -14, 97, 
-63, 146, 209, -41, -136, 178, 190, -126, 53, -53, -14, 97, 
-53, 146, 200, -46, -126, 173, 175, -136, 53, -53, -14, 97, 
-43, 141, 185, -48, -114, 163, 161, -136, 48, -58, -14, 92, 
-34, 131, 165, -48, -100, 148, 151, -136, 43, -63, -14, 92, 
-29, 122, 151, -46, -90, 136, 136, -141, 43, -58, -14, 92, 
-24, 112, 136, -43, -80, 124, 122, -151, 34, -68, -24, 87, 
-29, 102, 131, -36, -80, 117, 117, -161, 19, -73, -29, 82, 
-34, 92, 126, -29, -80, 109, 117, -165, 9, -82, -34, 73, 
-39, 78, 117, -19, -78, 97, 117, -175, 0, -97, -48, 63, 
-48, 58, 107, -4, -78, 82, 122, -175, -9, -112, -58, 53, 
-58, 34, 92, 12, -75, 63, 131, -170, -9, -117, -63, 43, 
-68, 19, 87, 24, -78, 53, 136, -165, -9, -117, -68, 39, 
-78, 9, 87, 34, -82, 48, 141, -165, -9, -122, -73, 34, 
-92, 4, 97, 43, -95, 51, 146, -165, -14, -122, -73, 34, 
-102, -4, 97, 53, -100, 46, 151, -175, -24, -136, -82, 24, 
-102, -4, 97, 53, -100, 46, 151, -175, -29, -141, -87, 24, 
-102, -4, 97, 53, -100, 46, 146, -180, -29, -141, -92, 24, 
-107, -4, 102, 56, -104, 48, 146, -180, -29, -136, -97, 24, 
-112, -4, 107, 58, -109, 51, 151, -175, -29, -136, -97, 24, 
-117, -14, 102, 65, -109, 43, 151, -175, -29, -141, -97, 19, 
-117, -19, 97, 68, -107, 39, 151, -180, -24, -141, -97, 19, 
-122, -29, 92, 75, -107, 31, 156, -180, -24, -141, -97, 19, 
-122, -29, 92, 75, -107, 31, 161, -180, -24, -141, -97, 19, 
-122, -34, 87, 78, -104, 26, 161, -180, -24, -146, -102, 19, 
-117, -34, 82, 75, -100, 24, 161, -180, -24, -146, -102, 14, 
-112, -34, 78, 73, -95, 21, 161, -180, -24, -146, -102, 14, 
-112, -34, 78, 73, -95, 21, 151, -180, -24, -146, -102, 19, 
-107, -39, 68, 73, -87, 14, 146, -180, -24, -146, -102, 24, 
-112, -43, 68, 78, -90, 12, 165, -156, -24, -146, -107, 9, 
-136, -63, 73, 100, -104, 4, 219, -73, 4, -141, -117, -24, 
-156, -97, 58, 126, -107, -19, 268, 4, 58, -141, -151, -63, 
-156, -102, 53, 129, -104, -24, 283, 43, 107, -112, -131, -63, 
-117, -34, 82, 75, -100, 24, 302, 141, 219, 0, -43, 0, 
