I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-73, -48, 24, 61, -48, -12, -175, 268, -58, -131, -204, 39, 
-73, -48, 24, 61, -48, -12, -175, 268, -58, -131, -204, 39, 
-73, -48, 24, 61, -48, -12, -175, 268, -58, -131, -209, 39, 
-68, -53, 14, 61, -41, -19, -175, 268, -58, -131, -209, 34, 
-68, -53, 14, 61, -41, -19, -185, 258, -68, -131, -209, 34, 
-68, -53, 14, 61, -41, -19, -185, 258, -68, -131, -209, 34, 
-68, -48, 19, 58, -43, -14, -190, 258, -68, -131, -209, 34, 
-73, -48, 24, 61, -48, -12, -200, 258, -73, -131, -209, 29, 
-78, -48, 29, 63, -53, -9, -204, 258, -73, -141, -209, 29, 
-78, -48, 29, 63, -53, -9, -204, 258, -73, -141, -214, 29, 
-78, -48, 29, 63, -53, -9, -209, 258, -68, -141, -214, 29, 
-78, -48, 29, 63, -53, -9, -214, 263, -68, -141, -214, 29, 
-78, -48, 29, 63, -53, -9, -224, 263, -58, -131, -214, 29, 
-78, -48, 29, 63, -53, -9, -224, 263, -58, -131, -214, 29, 
-82, -48, 34, 65, -58, -7, -224, 263, -63, -136, -214, 29, 
-82, -53, 29, 68, -56, -12, -229, 263, -63, -136, -214, 29, 
-73, -53, 19, 63, -46, -17, -234, 263, -63, -136, -224, 39, 
-73, -53, 19, 63, -46, -17, -239, 263, -63, -136, -224, 39, 
-73, -53, 19, 63, -46, -17, -244, 263, -63, -136, -224, 34, 
-73, -53, 19, 63, -46, -17, -248, 263, -63, -136, -224, 34, 
-82, -43, 39, 63, -61, -2, -248, 263, -73, -146, -224, 34, 
-82, -43, 39, 63, -61, -2, -248, 263, -73, -146, -229, 34, 
-87, -43, 43, 65, -65, 0, -248, 263, -73, -151, -229, 34, 
-87, -43, 43, 65, -65, 0, -248, 263, -73, -151, -229, 34, 
-78, -43, 34, 61, -56, -4, -258, 263, -68, -151, -229, 34, 
-78, -43, 34, 61, -56, -4, -258, 263, -68, -151, -229, 34, 
