I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-87, 58, 146, 14, -117, 102, -29, -29, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -24, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -107, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -102, -263, 
-87, 58, 146, 14, -117, 102, -29, -19, -107, -58, -97, -263, 
-87, 63, 151, 12, -119, 107, -29, -19, -107, -58, -97, -263, 
-87, 68, 156, 9, -122, 112, -29, -19, -107, -58, -97, -263, 
-87, 68, 156, 9, -122, 112, -29, -19, -107, -58, -97, -263, 
-87, 68, 156, 9, -122, 112, -29, -19, -107, -58, -97, -263, 
-87, 68, 156, 9, -122, 112, -34, -19, -107, -58, -97, -263, 
-87, 68, 156, 9, -122, 112, -39, -19, -107, -58, -97, -263, 
-87, 68, 156, 9, -122, 112, -39, -24, -107, -58, -92, -258, 
-87, 68, 156, 9, -122, 112, -39, -29, -107, -58, -87, -253, 
-82, 68, 151, 7, -117, 109, -39, -29, -107, -58, -87, -253, 
-78, 68, 146, 4, -112, 107, -39, -29, -107, -58, -87, -253, 
-78, 68, 146, 4, -112, 107, -43, -29, -112, -58, -87, -253, 
-78, 68, 146, 4, -112, 107, -48, -29, -117, -58, -87, -253, 
-78, 63, 141, 7, -109, 102, -48, -29, -117, -58, -87, -253, 
-78, 58, 136, 9, -107, 97, -48, -29, -117, -58, -87, -253, 
-78, 58, 136, 9, -107, 97, -53, -34, -117, -58, -87, -253, 
-78, 58, 136, 9, -107, 97, -58, -39, -117, -58, -87, -253, 
-78, 53, 131, 12, -104, 92, -58, -39, -117, -58, -92, -253, 
-78, 48, 126, 14, -102, 87, -58, -39, -117, -58, -97, -253, 
-78, 48, 126, 14, -102, 87, -58, -43, -122, -58, -97, -253, 
-78, 48, 126, 14, -102, 87, -58, -48, -126, -58, -97, -253, 
-78, 48, 126, 14, -102, 87, -58, -48, -131, -63, -97, -253, 
-78, 48, 126, 14, -102, 87, -58, -48, -136, -68, -97, -253, 
