I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -78, -68, -185, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -78, -68, -185, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -78, -68, -185, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -78, -68, -185, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 117, -19, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -9, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -9, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -9, -68, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -9, -68, -87, -68, -175, 
-39, -107, -68, 73, 14, -87, 117, -9, -68, -78, -58, -175, 
-39, -107, -68, 73, 14, -87, 117, -9, -68, -78, -58, -175, 
-39, -107, -68, 73, 14, -87, 117, -9, -68, -78, -58, -175, 
-39, -107, -68, 73, 14, -87, 117, -9, -68, -78, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -78, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -78, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -78, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -78, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -87, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -87, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -87, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -68, -87, -58, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -78, -78, -68, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -78, -78, -68, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -78, -78, -68, -175, 
-39, -97, -58, 68, 9, -78, 117, -9, -78, -78, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -58, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -58, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -58, -175, 
-39, -107, -68, 73, 14, -87, 107, -19, -78, -87, -58, -175, 
-39, -107, -68, 73, 14, -87, 107, -29, -78, -78, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -29, -78, -78, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -29, -78, -78, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -29, -78, -78, -68, -175, 
-39, -107, -68, 73, 14, -87, 107, -29, -68, -78, -58, -165, 
-39, -107, -68, 73, 14, -87, 107, -29, -68, -78, -58, -165, 
-39, -107, -68, 73, 14, -87, 107, -29, -68, -78, -58, -165, 
-39, -107, -68, 73, 14, -87, 107, -29, -68, -78, -58, -165, 
-39, -97, -58, 68, 9, -78, 107, -29, -78, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -29, -78, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -29, -78, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 107, -29, -78, -87, -68, -175, 
-39, -97, -58, 68, 9, -78, 97, -29, -78, -87, -68, -165, 
-39, -97, -58, 68, 9, -78, 97, -29, -78, -87, -68, -165, 
-39, -97, -58, 68, 9, -78, 97, -29, -78, -87, -68, -165, 
-39, -97, -58, 68, 9, -78, 97, -29, -78, -87, -68, -165, 
-39, -97, -58, 68, 9, -78, 97, -34, -78, -92, -68, -156, 
-34, -97, -63, 65, 14, -80, 97, -34, -78, -92, -68, -156, 
-34, -97, -63, 65, 14, -80, 97, -34, -78, -92, -68, -156, 
-39, -102, -63, 70, 12, -82, 97, -34, -78, -92, -68, -156, 
-39, -102, -63, 70, 12, -82, 97, -34, -78, -82, -68, -161, 
