I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
97, -19, -117, -39, 107, -68, 97, -283, -48, -9, 0, -29, 
97, -19, -117, -39, 107, -68, 97, -283, -48, -9, 0, -29, 
97, -19, -117, -39, 107, -68, 97, -283, -48, -9, 0, -29, 
97, -19, -117, -39, 107, -68, 97, -283, -48, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -283, -39, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -283, -39, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -283, -39, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -283, -39, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -39, 0, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -39, 0, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -39, 0, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -39, 0, 0, -29, 
87, -29, -117, -29, 102, -73, 97, -292, -39, -9, 0, -29, 
87, -29, -117, -29, 102, -73, 97, -292, -39, -9, 0, -29, 
87, -29, -117, -29, 102, -73, 97, -292, -39, -9, 0, -29, 
87, -29, -117, -29, 102, -73, 97, -292, -39, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -48, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -48, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -48, -9, 0, -29, 
97, -29, -126, -34, 112, -78, 97, -292, -48, -9, 0, -29, 
97, -19, -117, -39, 107, -68, 97, -283, -39, -9, 9, -19, 
97, -19, -117, -39, 107, -68, 97, -283, -39, -9, 9, -19, 
97, -19, -117, -39, 107, -68, 97, -283, -39, -9, 9, -19, 
97, -19, -117, -39, 107, -68, 97, -283, -39, -9, 9, -19, 
107, -19, -126, -43, 117, -73, 97, -273, -39, -9, 0, -19, 
107, -19, -126, -43, 117, -73, 97, -273, -39, -9, 0, -19, 
107, -19, -126, -43, 117, -73, 97, -273, -39, -9, 0, -19, 
107, -19, -126, -43, 117, -73, 97, -273, -39, -9, 0, -19, 
97, -19, -117, -39, 107, -68, 87, -278, -39, -9, 0, -19, 
97, -19, -117, -39, 107, -68, 87, -283, -39, -9, 0, -19, 
97, -19, -117, -39, 107, -68, 87, -287, -39, -9, 0, -19, 
97, -19, -117, -39, 107, -68, 87, -292, -39, -9, 0, -19, 
97, -19, -117, -39, 107, -68, 87, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 87, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 87, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 87, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 97, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 97, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 97, -292, -39, -9, -9, -19, 
97, -19, -117, -39, 107, -68, 97, -292, -39, -9, -9, -19, 
107, -19, -126, -43, 117, -73, 97, -283, -29, -9, -9, -9, 
107, -19, -126, -43, 117, -73, 97, -283, -29, -9, -9, -9, 
107, -19, -126, -43, 117, -73, 97, -283, -29, -9, -9, -9, 
107, -19, -126, -43, 117, -73, 97, -283, -29, -9, -9, -9, 
107, -19, -126, -43, 117, -73, 87, -283, -29, -9, -9, -19, 
