I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-48, -78, -29, 63, -9, -53, 97, 126, 136, -1102, -400, -29, 
-48, -78, -29, 63, -9, -53, 97, 126, 136, -1102, -400, -29, 
-48, -78, -29, 63, -9, -53, 97, 126, 136, -1102, -400, -29, 
-48, -78, -29, 63, -9, -53, 97, 126, 136, -1102, -400, -29, 
-39, -78, -39, 58, 0, -58, 107, 136, 136, -1093, -390, -29, 
-39, -78, -39, 58, 0, -58, 107, 136, 136, -1093, -390, -29, 
-39, -78, -39, 58, 0, -58, 107, 136, 136, -1093, -390, -29, 
-39, -78, -39, 58, 0, -58, 107, 136, 136, -1093, -390, -29, 
-39, -78, -39, 58, 0, -58, 117, 146, 151, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 146, 156, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 146, 161, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 146, 165, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 156, 175, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 156, 175, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 156, 175, -1083, -400, -29, 
-39, -78, -39, 58, 0, -58, 117, 156, 175, -1083, -400, -29, 
-39, -68, -29, 53, -4, -48, 126, 165, 180, -1093, -400, -29, 
-39, -68, -29, 53, -4, -48, 126, 165, 185, -1093, -400, -29, 
-39, -68, -29, 53, -4, -48, 126, 165, 190, -1093, -400, -29, 
-39, -68, -29, 53, -4, -48, 126, 165, 195, -1093, -400, -29, 
-29, -68, -39, 48, 4, -53, 117, 175, 195, -1093, -390, -29, 
-29, -68, -39, 48, 4, -53, 117, 175, 195, -1093, -390, -29, 
-29, -68, -39, 48, 4, -53, 117, 175, 195, -1093, -390, -29, 
-29, -68, -39, 48, 4, -53, 117, 175, 195, -1093, -390, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 200, -1093, -385, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 204, -1093, -380, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 209, -1093, -375, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 214, -1093, -370, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 219, -1102, -361, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 224, -1102, -361, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 229, -1102, -361, -29, 
-29, -58, -29, 43, 0, -43, 117, 175, 234, -1102, -361, -29, 
-19, -48, -29, 34, 4, -39, 117, 180, 234, -1102, -361, -29, 
-19, -48, -29, 34, 4, -39, 117, 185, 234, -1102, -361, -29, 
-19, -48, -29, 34, 4, -39, 117, 190, 234, -1102, -361, -29, 
-19, -48, -29, 34, 4, -39, 117, 195, 234, -1102, -361, -29, 
-29, -39, -9, 34, -9, -24, 117, 204, 248, -1102, -346, -29, 
-29, -39, -9, 34, -9, -24, 117, 204, 253, -1102, -341, -29, 
-29, -39, -9, 34, -9, -24, 117, 204, 258, -1102, -336, -29, 
-29, -39, -9, 34, -9, -24, 117, 204, 263, -1102, -331, -29, 
-19, -29, -9, 24, -4, -19, 107, 195, 273, -1112, -312, -29, 
-19, -29, -9, 24, -4, -19, 107, 195, 273, -1112, -302, -29, 
-19, -29, -9, 24, -4, -19, 107, 195, 273, -1112, -292, -29, 
-19, -29, -9, 24, -4, -19, 107, 195, 273, -1112, -283, -29, 
-19, -24, -4, 21, -7, -14, 97, 190, 278, -1098, -268, -29, 
-19, -19, 0, 19, -9, -9, 97, 185, 283, -1093, -263, -29, 
-19, -14, 4, 17, -12, -4, 97, 180, 287, -1088, -258, -29, 
-19, -9, 9, 14, -14, 0, 97, 175, 292, -1083, -253, -29, 
-9, 0, 9, 4, -9, 4, 87, 170, 307, -1063, -239, -29, 
-9, 0, 9, 4, -9, 4, 87, 165, 312, -1054, -224, -29, 
-9, 0, 9, 4, -9, 4, 87, 161, 317, -1044, -209, -29, 
-9, 0, 9, 4, -9, 4, 87, 156, 322, -1034, -195, -29, 
-9, 4, 14, 2, -12, 9, 87, 146, 336, -1044, -170, -29, 
-9, 9, 19, 0, -14, 14, 87, 146, 341, -1044, -156, -29, 
-9, 14, 24, -2, -17, 19, 87, 146, 346, -1044, -141, -29, 
-9, 19, 29, -4, -19, 24, 87, 146, 351, -1044, -126, -29, 
-4, 24, 29, -9, -17, 26, 82, 151, 366, -1063, -102, -29, 
0, 29, 29, -14, -14, 29, 78, 156, 370, -1073, -78, -29, 
4, 34, 29, -19, -12, 31, 73, 161, 375, -1083, -53, -29, 
9, 39, 29, -24, -9, 34, 68, 165, 380, -1093, -29, -29, 
9, 53, 43, -31, -17, 48, 58, 175, 395, -1107, 34, -29, 
9, 58, 48, -34, -19, 53, 58, 175, 400, -1122, 87, -29, 
9, 63, 53, -36, -21, 58, 58, 175, 405, -1137, 141, -29, 
9, 68, 58, -39, -24, 63, 58, 175, 409, -1151, 195, -29, 
14, 73, 58, -43, -21, 65, 48, 175, 419, -1161, 258, -29, 
19, 78, 58, -48, -19, 68, 48, 175, 429, -1171, 312, -29, 
24, 82, 58, -53, -17, 70, 48, 175, 439, -1180, 366, -29, 
29, 87, 58, -58, -14, 73, 48, 175, 448, -1190, 419, -29, 
34, 92, 58, -63, -12, 75, 43, 180, 453, -1205, 468, -39, 
