I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -9, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -9, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -9, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -9, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, 0, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, -9, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, -9, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, -9, 
9, -107, -117, 48, 63, -112, 39, 68, -39, -39, -19, -9, 
9, -107, -117, 48, 63, -112, 39, 58, -48, -39, -19, -19, 
9, -107, -117, 48, 63, -112, 39, 58, -48, -39, -19, -19, 
9, -107, -117, 48, 63, -112, 39, 58, -48, -39, -19, -19, 
9, -107, -117, 48, 63, -112, 39, 58, -48, -39, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -39, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -39, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -39, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -39, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -48, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -48, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -48, -19, -19, 
9, -97, -107, 43, 58, -102, 29, 58, -48, -48, -19, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -48, -39, -19, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -48, -39, -19, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -48, -39, -19, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -48, -39, -19, -19, 
0, -107, -107, 53, 53, -107, 39, 68, -48, -48, -19, -19, 
0, -107, -107, 53, 53, -107, 39, 68, -48, -48, -19, -19, 
0, -107, -107, 53, 53, -107, 39, 68, -48, -48, -19, -19, 
0, -107, -107, 53, 53, -107, 39, 68, -48, -48, -19, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -19, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -29, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -29, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -29, 
0, -107, -107, 53, 53, -107, 29, 58, -58, -48, -29, -29, 
0, -97, -97, 48, 48, -97, 29, 58, -58, -48, -39, -29, 
0, -97, -97, 48, 48, -97, 29, 58, -58, -48, -39, -29, 
0, -97, -97, 48, 48, -97, 29, 58, -58, -48, -39, -29, 
0, -97, -97, 48, 48, -97, 29, 58, -58, -48, -39, -29, 
0, -97, -97, 48, 48, -97, 29, 48, -68, -58, -39, -39, 
0, -97, -97, 48, 48, -97, 29, 48, -68, -58, -39, -39, 
0, -97, -97, 48, 48, -97, 29, 48, -68, -58, -39, -39, 
0, -97, -97, 48, 48, -97, 29, 48, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 29, 48, -58, -58, -29, -39, 
0, -107, -107, 53, 53, -107, 29, 48, -58, -58, -29, -39, 
0, -107, -107, 53, 53, -107, 29, 48, -58, -58, -29, -39, 
0, -107, -107, 53, 53, -107, 29, 48, -58, -58, -29, -39, 
0, -107, -107, 53, 53, -107, 19, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 19, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 19, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 19, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 24, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 29, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 34, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 39, 48, -58, -58, -29, -29, 
0, -107, -107, 53, 53, -107, 39, 48, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 39, 48, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 39, 48, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 39, 48, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 29, 48, -78, -68, -39, -48, 
0, -107, -107, 53, 53, -107, 29, 48, -78, -68, -39, -48, 
0, -107, -107, 53, 53, -107, 29, 48, -78, -68, -39, -48, 
0, -107, -107, 53, 53, -107, 29, 48, -78, -68, -39, -48, 
0, -107, -107, 53, 53, -107, 29, 39, -78, -68, -39, -39, 
0, -107, -107, 53, 53, -107, 29, 39, -78, -68, -39, -39, 
0, -107, -107, 53, 53, -107, 29, 39, -78, -68, -39, -39, 
0, -107, -107, 53, 53, -107, 29, 39, -78, -68, -39, -39, 
0, -97, -97, 48, 48, -97, 29, 39, -78, -68, -39, -48, 
0, -97, -97, 48, 48, -97, 29, 39, -78, -68, -39, -48, 
0, -97, -97, 48, 48, -97, 29, 39, -78, -68, -39, -48, 
0, -97, -97, 48, 48, -97, 29, 39, -78, -68, -39, -48, 
-9, -97, -87, 53, 39, -92, 39, 48, -68, -68, -48, -39, 
-9, -97, -87, 53, 39, -92, 39, 48, -68, -68, -48, -39, 
-9, -97, -87, 53, 39, -92, 39, 48, -68, -68, -48, -39, 
-9, -97, -87, 53, 39, -92, 39, 48, -68, -68, -48, -39, 
0, -107, -107, 53, 53, -107, 48, 58, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 48, 58, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 48, 58, -68, -58, -39, -39, 
0, -107, -107, 53, 53, -107, 48, 58, -68, -58, -39, -39, 
9, -92, -102, 41, 56, -97, 48, 68, -58, -48, -29, -39, 
9, -87, -97, 39, 53, -92, 48, 68, -58, -48, -29, -39, 
9, -82, -92, 36, 51, -87, 48, 68, -58, -48, -29, -39, 
9, -78, -87, 34, 48, -82, 48, 68, -58, -48, -29, -39, 
0, -68, -68, 34, 34, -68, 53, 78, -58, -39, -29, -29, 
0, -68, -68, 34, 34, -68, 58, 78, -58, -39, -29, -29, 
0, -68, -68, 34, 34, -68, 63, 78, -58, -39, -29, -29, 
0, -68, -68, 34, 34, -68, 68, 78, -58, -39, -29, -29, 
9, -63, -73, 26, 41, -68, 63, 68, -48, -48, -29, -29, 
9, -58, -68, 24, 39, -63, 58, 68, -48, -48, -29, -29, 
9, -53, -63, 21, 36, -58, 53, 68, -48, -48, -29, -29, 
9, -48, -58, 19, 34, -53, 48, 63, -48, -48, -29, -24, 
9, -48, -58, 19, 34, -53, 48, 63, -43, -48, -24, -24, 
9, -53, -63, 21, 36, -58, 48, 63, -48, -53, -24, -29, 
9, -53, -63, 21, 36, -58, 48, 68, -53, -53, -29, -29, 
9, -48, -58, 19, 34, -53, 53, 68, -53, -53, -29, -29, 
4, -48, -53, 21, 29, -51, 58, 58, -48, -58, -29, -29, 
4, -48, -53, 21, 29, -51, 68, 58, -48, -58, -24, -29, 
4, -43, -48, 19, 26, -46, 73, 73, -43, -53, -24, -29, 
4, -43, -48, 19, 26, -46, 78, 73, -43, -53, -24, -29, 
14, -29, -43, 7, 29, -36, 78, 78, -29, -48, -24, -19, 
14, -24, -39, 4, 26, -31, 78, 87, -24, -34, -19, -14, 
19, -19, -39, 0, 29, -29, 78, 87, -24, -29, -19, -9, 
19, -19, -39, 0, 29, -29, 68, 87, -24, -29, -14, -9, 
24, -29, -53, 2, 39, -41, 43, 78, -24, -19, -9, -14, 
34, -29, -63, -2, 48, -46, 29, 78, -24, -19, -9, -9, 
39, -34, -73, -2, 56, -53, 9, 68, -29, -19, -9, -9, 
39, -39, -78, 0, 58, -58, 0, 63, -34, -24, -14, -9, 
34, -43, -78, 4, 56, -61, 9, 58, -39, -24, -14, -4, 
34, -48, -82, 7, 58, -65, 9, 58, -39, -29, -14, -4, 
34, -58, -92, 12, 63, -75, 4, 53, -43, -34, -19, -9, 
34, -73, -107, 19, 70, -90, 0, 48, -58, -48, -24, -14, 
34, -78, -112, 21, 73, -95, 0, 43, -78, -58, -29, -24, 
34, -82, -117, 24, 75, -100, -4, 34, -82, -63, -39, -34, 
39, -82, -122, 21, 80, -102, -14, 34, -82, -63, -39, -34, 
48, -82, -131, 17, 90, -107, -19, 43, -73, -63, -34, -34, 
48, -68, -117, 9, 82, -92, -19, 43, -63, -58, -34, -24, 
53, -63, -117, 4, 85, -90, -14, 48, -58, -53, -29, -19, 
58, -63, -122, 2, 90, -92, -14, 48, -58, -53, -24, -19, 
58, -58, -117, 0, 87, -87, -14, 48, -53, -53, -19, -19, 
53, -68, -122, 7, 87, -95, -4, 48, -63, -48, -29, -19, 
53, -68, -122, 7, 87, -95, -4, 48, -73, -48, -29, -19, 
43, -73, -117, 14, 80, -95, 4, 39, -73, -48, -29, -19, 
34, -78, -112, 21, 73, -95, 4, 34, -78, -58, -39, -24, 
29, -92, -122, 31, 75, -107, -4, 19, -102, -82, -48, -34, 
29, -102, -131, 36, 80, -117, -4, 14, -107, -87, -68, -43, 
24, -112, -136, 43, 80, -124, -4, 9, -117, -97, -68, -48, 
14, -122, -136, 53, 75, -129, -9, 4, -117, -102, -73, -58, 
24, -112, -136, 43, 80, -124, 0, 4, -117, -92, -63, -48, 
24, -107, -131, 41, 78, -119, 4, 4, -117, -92, -63, -48, 
14, -107, -122, 46, 68, -114, 4, 4, -117, -92, -68, -53, 
0, -107, -107, 53, 53, -107, 4, 4, -122, -92, -73, -58, 
-19, -122, -102, 70, 41, -112, 19, -4, -122, -102, -78, -73, 
-29, -122, -92, 75, 31, -107, 24, -4, -122, -107, -82, -78, 
-39, -122, -82, 80, 21, -102, 24, -4, -131, -112, -87, -82, 
-43, -126, -82, 85, 19, -104, 24, -4, -136, -117, -87, -87, 
-34, -126, -92, 80, 29, -109, 24, -14, -136, -126, -97, -87, 
-29, -131, -102, 80, 36, -117, 24, -14, -136, -126, -97, -87, 
-29, -131, -102, 80, 36, -117, 24, -14, -136, -131, -97, -87, 
-29, -136, -107, 82, 39, -122, 24, -19, -141, -131, -97, -92, 
-29, -126, -97, 78, 34, -112, 24, -19, -141, -131, -102, -92, 
-29, -126, -97, 78, 34, -112, 24, -19, -146, -131, -102, -87, 
-29, -126, -97, 78, 34, -112, 19, -19, -146, -131, -102, -87, 
-29, -126, -97, 78, 34, -112, 19, -19, -146, -131, -102, -87, 
-19, -122, -102, 70, 41, -112, 9, -19, -136, -131, -102, -87, 
-19, -122, -102, 70, 41, -112, 14, -19, -136, -131, -102, -87, 
-19, -122, -102, 70, 41, -112, 14, -19, -136, -131, -102, -87, 
-19, -122, -102, 70, 41, -112, 14, -19, -131, -131, -107, -87, 
-14, -117, -102, 65, 43, -109, 19, -19, -141, -122, -97, -87, 
-14, -112, -97, 63, 41, -104, 19, -19, -141, -122, -97, -87, 
-9, -107, -97, 58, 43, -102, 19, -19, -141, -122, -97, -87, 
-9, -102, -92, 56, 41, -97, 19, -19, -141, -122, -97, -87, 
-19, -107, -87, 63, 34, -97, 24, -9, -131, -122, -107, -78, 
-19, -107, -87, 63, 34, -97, 24, -9, -131, -122, -107, -78, 
-19, -107, -87, 63, 34, -97, 24, -9, -131, -122, -102, -78, 
-24, -107, -82, 65, 29, -95, 24, -9, -131, -122, -102, -78, 
-24, -112, -87, 68, 31, -100, 34, -9, -131, -122, -92, -87, 
-24, -112, -87, 68, 31, -100, 34, -9, -131, -122, -92, -87, 
-24, -112, -87, 68, 31, -100, 34, -9, -131, -122, -92, -87, 
-24, -112, -87, 68, 31, -100, 34, -9, -131, -122, -92, -87, 
-24, -102, -78, 63, 26, -90, 29, -4, -131, -122, -87, -78, 
-24, -102, -78, 63, 26, -90, 29, -4, -131, -122, -87, -78, 
-24, -102, -78, 63, 26, -90, 29, -4, -131, -122, -87, -78, 
-24, -102, -78, 63, 26, -90, 34, -4, -126, -122, -87, -78, 
-24, -102, -78, 63, 26, -90, 34, -4, -126, -112, -87, -87, 
