I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-39, -87, -48, 63, 4, -68, -82, -190, -195, -126, -224, -180, 
-39, -87, -48, 63, 4, -68, -82, -190, -195, -126, -224, -185, 
-39, -87, -48, 63, 4, -68, -82, -195, -195, -126, -224, -190, 
-34, -78, -43, 56, 4, -61, -82, -195, -195, -126, -224, -180, 
-34, -78, -43, 56, 4, -61, -82, -195, -195, -126, -229, -180, 
-34, -78, -43, 56, 4, -61, -82, -195, -200, -126, -229, -180, 
-34, -78, -43, 56, 4, -61, -82, -195, -200, -126, -229, -180, 
-24, -78, -53, 51, 14, -65, -78, -195, -200, -136, -229, -180, 
-24, -78, -53, 51, 14, -65, -78, -195, -200, -136, -229, -180, 
-29, -78, -48, 53, 9, -63, -78, -195, -200, -136, -229, -180, 
-34, -82, -48, 58, 7, -65, -73, -195, -200, -136, -229, -180, 
-34, -82, -48, 58, 7, -65, -73, -185, -200, -136, -234, -185, 
-34, -82, -48, 58, 7, -65, -73, -185, -200, -141, -234, -190, 
-34, -82, -48, 58, 7, -65, -73, -185, -200, -141, -234, -190, 
-34, -82, -48, 58, 7, -65, -73, -185, -200, -141, -234, -185, 
-34, -87, -53, 61, 9, -70, -73, -185, -195, -141, -239, -185, 
-34, -87, -53, 61, 9, -70, -73, -185, -195, -141, -239, -190, 
-34, -87, -53, 61, 9, -70, -73, -185, -195, -141, -239, -190, 
-34, -87, -53, 61, 9, -70, -73, -185, -195, -146, -239, -185, 
-34, -87, -53, 61, 9, -70, -73, -195, -200, -136, -239, -185, 
-39, -87, -48, 63, 4, -68, -73, -195, -200, -136, -239, -185, 
-39, -87, -48, 63, 4, -68, -73, -195, -200, -136, -239, -185, 
-39, -87, -48, 63, 4, -68, -73, -195, -200, -136, -234, -185, 
-39, -87, -48, 63, 4, -68, -82, -185, -200, -136, -234, -185, 
-39, -87, -48, 63, 4, -68, -82, -185, -200, -131, -234, -185, 
-39, -87, -48, 63, 4, -68, -82, -185, -200, -131, -234, -185, 
-39, -87, -48, 63, 4, -68, -82, -190, -204, -136, -234, -190, 
-39, -87, -48, 63, 4, -68, -73, -190, -195, -136, -234, -190, 
-39, -87, -48, 63, 4, -68, -73, -190, -195, -136, -234, -185, 
-39, -87, -48, 63, 4, -68, -73, -190, -190, -136, -229, -185, 
-39, -87, -48, 63, 4, -68, -73, -190, -190, -136, -229, -185, 
-39, -87, -48, 63, 4, -68, -73, -190, -190, -131, -229, -185, 
-39, -87, -48, 63, 4, -68, -73, -185, -190, -131, -229, -185, 
-39, -87, -48, 63, 4, -68, -73, -185, -190, -131, -229, -185, 
-39, -87, -48, 63, 4, -68, -68, -185, -190, -131, -229, -185, 
-39, -87, -48, 63, 4, -68, -78, -185, -180, -131, -234, -185, 
-39, -82, -43, 61, 2, -63, -78, -185, -180, -131, -234, -180, 
-39, -82, -43, 61, 2, -63, -78, -185, -180, -131, -234, -180, 
-39, -82, -43, 61, 2, -63, -78, -190, -180, -126, -234, -180, 
-34, -82, -48, 58, 7, -65, -68, -180, -190, -126, -234, -180, 
-34, -82, -48, 58, 7, -65, -68, -180, -190, -126, -234, -180, 
-34, -82, -48, 58, 7, -65, -68, -175, -190, -126, -234, -180, 
-34, -82, -48, 58, 7, -65, -73, -175, -190, -126, -234, -175, 
-34, -82, -48, 58, 7, -65, -63, -175, -190, -117, -229, -170, 
-34, -82, -48, 58, 7, -65, -68, -161, -185, -117, -224, -170, 
-24, -82, -58, 53, 17, -70, -48, -126, -165, -117, -219, -175, 
-24, -92, -68, 58, 21, -80, -19, -87, -151, -102, -219, -175, 
-29, -102, -73, 65, 21, -87, 24, -24, -131, -97, -229, -185, 
-29, -92, -63, 61, 17, -78, 82, 53, -102, -78, -219, -185, 
-29, -82, -53, 56, 12, -68, 146, 136, -39, -39, -195, -170, 
-39, -34, 4, 36, -21, -14, 200, 204, 29, 9, -151, -146, 
-29, 39, 68, -4, -48, 53, 214, 258, 107, 82, -87, -87, 
-4, 102, 107, -48, -56, 104, 224, 317, 195, 170, 0, -19, 
29, 161, 131, -95, -51, 146, 229, 385, 292, 278, 92, 63, 
63, 244, 180, -153, -58, 212, 239, 463, 390, 395, 209, 170, 
122, 307, 185, -214, -31, 246, 239, 561, 527, 531, 351, 278, 
165, 385, 219, -275, -26, 302, 229, 634, 649, 668, 478, 395, 
204, 478, 273, -341, -34, 375, 195, 639, 751, 800, 614, 517, 
263, 590, 326, -427, -31, 458, 141, 678, 883, 946, 775, 668, 
322, 692, 370, -507, -24, 531, 58, 697, 1019, 1117, 956, 810, 
395, 814, 419, -605, -12, 617, -87, 668, 1127, 1268, 1122, 971, 
473, 941, 468, -707, 2, 705, -258, 619, 1224, 1424, 1293, 1141, 
551, 1083, 531, -817, 9, 807, -448, 570, 1312, 1581, 1454, 1307, 
629, 1210, 580, -919, 24, 895, -634, 502, 1376, 1688, 1595, 1439, 
683, 1278, 595, -980, 43, 936, -790, 414, 1366, 1737, 1659, 1517, 
712, 1229, 517, -971, 97, 873, -927, 278, 1293, 1678, 1620, 1503, 
663, 1107, 444, -885, 109, 775, -1024, 68, 1117, 1488, 1454, 1381, 
580, 951, 370, -766, 104, 661, -1078, -175, 854, 1195, 1180, 1161, 
541, 727, 185, -634, 178, 456, -1107, -366, 556, 839, 849, 888, 
512, 488, -24, -500, 268, 231, -1112, -512, 297, 522, 522, 614, 
434, 317, -117, -375, 275, 100, -1073, -653, 73, 244, 219, 336, 
307, 180, -126, -244, 217, 26, -1000, -810, -175, -43, -73, 92, 
204, 82, -122, -143, 163, -19, -946, -1010, -453, -312, -297, -78, 
131, 0, -131, -65, 131, -65, -912, -1156, -683, -522, -458, -195, 
107, -68, -175, -19, 141, -122, -849, -1161, -761, -610, -527, -283, 
102, -92, -195, -4, 148, -143, -771, -1039, -707, -556, -507, -287, 
97, -97, -195, 0, 146, -146, -688, -902, -614, -492, -458, -273, 
73, -107, -180, 17, 126, -143, -590, -800, -556, -458, -444, -283, 
48, -122, -170, 36, 109, -146, -502, -697, -497, -409, -419, -283, 
34, -112, -146, 39, 90, -129, -405, -585, -424, -346, -375, -253, 
9, -87, -97, 39, 53, -92, -312, -473, -341, -273, -317, -224, 
0, -68, -68, 34, 34, -68, -253, -380, -283, -224, -273, -190, 
0, -58, -58, 29, 29, -58, -200, -312, -229, -190, -253, -180, 
-9, -58, -48, 34, 19, -53, -161, -268, -204, -156, -224, -165, 
-14, -39, -24, 26, 4, -31, -131, -234, -180, -146, -219, -165, 
-24, -43, -19, 34, -2, -31, -112, -204, -175, -136, -209, -161, 
-29, -43, -14, 36, -7, -29, -82, -190, -165, -131, -204, -156, 
-34, -43, -9, 39, -12, -26, -68, -180, -161, -117, -195, -151, 
-39, -43, -4, 41, -17, -24, -73, -170, -165, -117, -190, -141, 
-39, -48, -9, 43, -14, -29, -63, -165, -156, -117, -190, -146, 
-39, -48, -9, 43, -14, -29, -58, -156, -151, -112, -195, -146, 
-43, -58, -14, 51, -14, -36, -53, -146, -141, -107, -195, -146, 
-43, -58, -14, 51, -14, -36, -43, -136, -141, -107, -190, -156, 
-39, -53, -14, 46, -12, -34, -43, -136, -146, -107, -190, -161, 
-39, -53, -14, 46, -12, -34, -39, -131, -146, -112, -195, -161, 
-39, -53, -14, 46, -12, -34, -34, -131, -146, -112, -195, -161, 
-43, -53, -9, 48, -17, -31, -34, -131, -136, -107, -185, -151, 
-43, -53, -9, 48, -17, -31, -29, -126, -136, -107, -185, -151, 
-43, -53, -9, 48, -17, -31, -29, -126, -136, -97, -185, -151, 
-43, -53, -9, 48, -17, -31, -29, -122, -131, -97, -185, -146, 
-43, -53, -9, 48, -17, -31, -39, -122, -131, -97, -185, -146, 
-43, -53, -9, 48, -17, -31, -29, -117, -126, -92, -180, -146, 
-43, -53, -9, 48, -17, -31, -29, -117, -126, -92, -180, -141, 
-43, -53, -9, 48, -17, -31, -24, -117, -122, -92, -180, -141, 
-39, -48, -9, 43, -14, -29, -24, -117, -122, -92, -180, -141, 
-39, -48, -9, 43, -14, -29, -19, -107, -122, -87, -180, -141, 
-39, -48, -9, 43, -14, -29, -19, -107, -122, -87, -180, -141, 
-39, -48, -9, 43, -14, -29, -19, -107, -122, -87, -180, -141, 
-39, -48, -9, 43, -14, -29, -19, -107, -122, -92, -180, -141, 
-39, -48, -9, 43, -14, -29, -19, -102, -117, -92, -175, -141, 
-39, -48, -9, 43, -14, -29, -19, -102, -117, -92, -175, -141, 
-39, -48, -9, 43, -14, -29, -19, -97, -107, -92, -175, -136, 
-39, -48, -9, 43, -14, -29, -19, -97, -117, -87, -175, -136, 
-39, -48, -9, 43, -14, -29, -14, -97, -117, -87, -170, -136, 
-39, -48, -9, 43, -14, -29, -14, -102, -117, -87, -170, -136, 
-34, -48, -14, 41, -9, -31, -14, -102, -117, -87, -170, -136, 
-34, -48, -14, 41, -9, -31, -9, -92, -107, -87, -170, -146, 
-34, -48, -14, 41, -9, -31, -9, -92, -107, -87, -165, -141, 
-34, -48, -14, 41, -9, -31, -9, -92, -102, -87, -165, -141, 
-34, -48, -14, 41, -9, -31, -9, -92, -97, -87, -165, -141, 
-34, -43, -9, 39, -12, -26, -9, -92, -97, -87, -165, -141, 
-34, -43, -9, 39, -12, -26, -9, -87, -102, -82, -165, -141, 
-29, -43, -14, 36, -7, -29, -9, -87, -102, -82, -165, -141, 
-29, -43, -14, 36, -7, -29, -9, -82, -97, -82, -165, -141, 
-29, -43, -14, 36, -7, -29, -9, -82, -97, -82, -165, -136, 
-29, -43, -14, 36, -7, -29, -9, -82, -102, -82, -165, -136, 
-34, -43, -9, 39, -12, -26, -9, -78, -102, -82, -165, -136, 
-34, -43, -9, 39, -12, -26, -9, -78, -97, -82, -165, -136, 
-34, -43, -9, 39, -12, -26, -19, -73, -87, -82, -156, -136, 
-39, -43, -4, 41, -17, -24, -14, -68, -87, -82, -156, -136, 
-39, -43, -4, 41, -17, -24, -9, -68, -87, -82, -156, -136, 
-34, -43, -9, 39, -12, -26, -9, -68, -87, -78, -156, -136, 
-29, -43, -14, 36, -7, -29, -14, -78, -87, -78, -156, -146, 
-29, -43, -14, 36, -7, -29, -14, -73, -87, -78, -156, -146, 
-29, -39, -9, 34, -9, -24, -14, -68, -92, -78, -156, -146, 
-29, -39, -9, 34, -9, -24, -14, -68, -97, -78, -156, -146, 
-29, -39, -9, 34, -9, -24, -4, -58, -87, -78, -156, -136, 
-29, -39, -9, 34, -9, -24, -4, -53, -87, -78, -156, -136, 
-29, -39, -9, 34, -9, -24, -4, -53, -87, -78, -156, -136, 
-29, -39, -9, 34, -9, -24, -4, -53, -82, -78, -156, -136, 
-29, -39, -9, 34, -9, -24, -4, -53, -92, -78, -156, -141, 
-29, -39, -9, 34, -9, -24, 0, -48, -92, -73, -156, -141, 
-29, -39, -9, 34, -9, -24, 0, -39, -92, -68, -151, -141, 
-29, -39, -9, 34, -9, -24, 0, -39, -92, -68, -151, -141, 
-29, -39, -9, 34, -9, -24, 0, -39, -78, -68, -151, -131, 
-29, -39, -9, 34, -9, -24, 0, -39, -78, -68, -151, -131, 
-29, -39, -9, 34, -9, -24, 0, -34, -78, -68, -146, -131, 
-29, -39, -9, 34, -9, -24, 0, -24, -78, -68, -146, -126, 
-29, -39, -9, 34, -9, -24, 0, -19, -78, -58, -136, -136, 
-29, -39, -9, 34, -9, -24, 4, -19, -73, -53, -136, -136, 
-29, -39, -9, 34, -9, -24, 9, -9, -68, -53, -136, -136, 
-29, -39, -9, 34, -9, -24, 14, -4, -68, -48, -131, -131, 
-29, -39, -9, 34, -9, -24, 14, -9, -63, -58, -131, -122, 
-29, -34, -4, 31, -12, -19, 14, -4, -58, -58, -131, -117, 
-29, -34, -4, 31, -12, -19, 14, 0, -53, -53, -126, -117, 
-29, -34, -4, 31, -12, -19, 19, 4, -48, -48, -126, -117, 
-29, -34, -4, 31, -12, -19, 29, 9, -48, -58, -136, -122, 
-24, -29, -4, 26, -9, -17, 34, 19, -48, -58, -131, -122, 
-24, -24, 0, 24, -12, -12, 34, 24, -43, -58, -131, -122, 
-24, -24, 0, 24, -12, -12, 34, 29, -39, -58, -126, -122, 
-24, -24, 0, 24, -12, -12, 29, 39, -39, -48, -126, -112, 
-24, -24, 0, 24, -12, -12, 34, 43, -39, -48, -117, -107, 
-24, -24, 0, 24, -12, -12, 39, 48, -29, -43, -117, -107, 
-24, -19, 4, 21, -14, -7, 43, 58, -24, -34, -117, -107, 
-24, -14, 9, 19, -17, -2, 48, 68, -24, -34, -117, -102, 
-24, -14, 9, 19, -17, -2, 48, 73, -24, -34, -112, -102, 
-24, -14, 9, 19, -17, -2, 53, 78, -9, -34, -112, -102, 
-24, -4, 19, 14, -21, 7, 53, 82, -4, -29, -107, -92, 
-24, 0, 24, 12, -24, 12, 58, 97, -14, -19, -107, -87, 
-24, 4, 29, 9, -26, 17, 63, 107, -9, -14, -107, -87, 
-19, 9, 29, 4, -24, 19, 68, 112, -4, -9, -97, -87, 
-19, 9, 29, 4, -24, 19, 68, 117, 0, -4, -92, -82, 
-24, 14, 39, 4, -31, 26, 68, 122, 9, -9, -92, -82, 
-24, 19, 43, 2, -34, 31, 78, 136, 9, -4, -87, -73, 
-24, 24, 48, 0, -36, 36, 82, 146, 19, 0, -82, -73, 
-24, 29, 53, -2, -39, 41, 87, 151, 24, 0, -78, -68, 
-24, 29, 53, -2, -39, 41, 92, 165, 19, 19, -73, -63, 
-24, 34, 58, -4, -41, 46, 97, 170, 29, 24, -68, -58, 
-24, 43, 68, -9, -46, 56, 97, 175, 34, 24, -63, -53, 
-24, 53, 78, -14, -51, 65, 97, 180, 39, 24, -58, -48, 
-19, 63, 82, -21, -51, 73, 97, 185, 43, 14, -48, -43, 
-19, 63, 82, -21, -51, 73, 97, 195, 48, 24, -34, -39, 
-19, 68, 87, -24, -53, 78, 102, 200, 48, 29, -24, -34, 
-19, 73, 92, -26, -56, 82, 107, 204, 53, 34, -9, -29, 
-19, 68, 87, -24, -53, 78, 97, 214, 68, 39, 9, -24, 
-14, 73, 87, -29, -51, 80, 97, 214, 68, 43, 24, -14, 
-14, 87, 102, -36, -58, 95, 97, 214, 68, 48, 34, -9, 
-14, 107, 122, -46, -68, 114, 97, 219, 73, 48, 39, -4, 
-14, 117, 131, -51, -73, 124, 97, 214, 68, 48, 43, -9, 
-9, 117, 126, -53, -68, 122, 92, 214, 68, 58, 53, -4, 
-4, 126, 131, -61, -68, 129, 92, 214, 68, 63, 63, 0, 
-4, 131, 136, -63, -70, 134, 92, 214, 68, 68, 68, 4, 
-4, 126, 131, -61, -68, 129, 87, 214, 78, 73, 82, 9, 
0, 131, 131, -65, -65, 131, 82, 214, 78, 73, 82, 14, 
0, 136, 136, -68, -68, 136, 78, 204, 78, 73, 87, 24, 
