I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -58, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -58, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -58, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -58, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -68, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -68, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -68, -195, 
-58, -68, -9, 63, -24, -39, 146, -165, -185, -117, -68, -195, 
-58, -78, -19, 68, -19, -48, 146, -156, -195, -117, -58, -195, 
-58, -78, -19, 68, -19, -48, 146, -156, -195, -117, -58, -195, 
-58, -78, -19, 68, -19, -48, 146, -156, -195, -117, -58, -195, 
-58, -78, -19, 68, -19, -48, 146, -156, -195, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -185, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -185, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -185, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -185, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -195, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -195, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -195, -117, -58, -195, 
-48, -78, -29, 63, -9, -53, 146, -165, -195, -117, -58, -195, 
-58, -68, -9, 63, -24, -39, 136, -165, -195, -117, -68, -195, 
-58, -68, -9, 63, -24, -39, 136, -165, -195, -117, -68, -195, 
-58, -68, -9, 63, -24, -39, 136, -165, -195, -117, -68, -195, 
-58, -68, -9, 63, -24, -39, 136, -165, -195, -117, -68, -195, 
-58, -78, -19, 68, -19, -48, 146, -165, -185, -117, -68, -185, 
-58, -78, -19, 68, -19, -48, 146, -165, -185, -117, -68, -185, 
-58, -78, -19, 68, -19, -48, 146, -165, -185, -117, -68, -185, 
-58, -78, -19, 68, -19, -48, 146, -165, -185, -117, -68, -185, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -107, -68, -195, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -107, -68, -195, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -107, -68, -195, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -107, -68, -195, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -117, -78, -185, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -117, -78, -185, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -117, -78, -185, 
-58, -78, -19, 68, -19, -48, 136, -165, -195, -117, -78, -185, 
-48, -78, -29, 63, -9, -53, 126, -165, -195, -117, -78, -185, 
-48, -78, -29, 63, -9, -53, 126, -165, -195, -117, -78, -185, 
