I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-53, -34, 19, 43, -36, -7, 195, 136, 29, -112, -82, -78, 
-58, -34, 24, 46, -41, -4, 204, 136, 34, -107, -78, -78, 
-68, -39, 29, 53, -48, -4, 219, 146, 39, -97, -87, -68, 
-68, -43, 24, 56, -46, -9, 219, 146, 39, -97, -82, -68, 
-68, -48, 19, 58, -43, -14, 219, 146, 39, -97, -78, -68, 
-68, -53, 14, 61, -41, -19, 219, 146, 43, -97, -78, -68, 
-68, -39, 29, 53, -48, -4, 219, 136, 43, -97, -78, -73, 
-63, -39, 24, 51, -43, -7, 219, 146, 48, -92, -78, -63, 
-63, -39, 24, 51, -43, -7, 219, 151, 48, -92, -78, -63, 
-68, -39, 29, 53, -48, -4, 224, 151, 39, -87, -78, -63, 
-68, -43, 24, 56, -46, -9, 244, 165, 58, -78, -78, -63, 
-68, -43, 24, 56, -46, -9, 244, 170, 58, -73, -73, -63, 
-63, -34, 29, 48, -46, -2, 244, 170, 58, -73, -73, -63, 
-58, -34, 24, 46, -41, -4, 234, 170, 58, -73, -78, -63, 
-48, -34, 14, 41, -31, -9, 234, 170, 68, -73, -68, -53, 
-48, -34, 14, 41, -31, -9, 248, 175, 73, -73, -68, -53, 
-48, -34, 14, 41, -31, -9, 248, 175, 73, -68, -63, -48, 
-48, -34, 14, 41, -31, -9, 248, 185, 78, -63, -63, -48, 
-53, -24, 29, 39, -41, 2, 248, 185, 82, -68, -73, -53, 
-58, -24, 34, 41, -46, 4, 253, 185, 82, -68, -73, -53, 
-58, -29, 29, 43, -43, 0, 253, 180, 82, -68, -68, -58, 
-48, -29, 19, 39, -34, -4, 258, 180, 78, -68, -63, -63, 
-53, -43, 9, 48, -31, -17, 268, 190, 87, -58, -63, -68, 
-53, -43, 9, 48, -31, -17, 268, 195, 87, -53, -68, -63, 
-53, -43, 9, 48, -31, -17, 268, 200, 97, -43, -68, -58, 
-53, -48, 4, 51, -29, -21, 273, 204, 102, -39, -58, -48, 
-43, -43, 0, 43, -21, -21, 283, 209, 102, -34, -68, -58, 
-43, -34, 9, 39, -26, -12, 283, 209, 102, -34, -68, -58, 
-43, -24, 19, 34, -31, -2, 287, 214, 107, -29, -68, -58, 
-48, -14, 34, 31, -41, 9, 287, 224, 107, -29, -68, -53, 
-48, -19, 29, 34, -39, 4, 302, 229, 107, -24, -58, -53, 
-43, -19, 24, 31, -34, 2, 307, 239, 117, -14, -53, -48, 
-29, -9, 19, 19, -24, 4, 307, 239, 117, -14, -53, -48, 
-29, -9, 19, 19, -24, 4, 307, 239, 117, -14, -53, -48, 
-39, -9, 29, 24, -34, 9, 307, 244, 122, -24, -63, -48, 
-43, -14, 29, 29, -36, 7, 307, 253, 126, -14, -58, -48, 
-43, -19, 24, 31, -34, 2, 317, 258, 131, -9, -53, -48, 
-48, -19, 29, 34, -39, 4, 317, 263, 136, -4, -53, -48, 
-48, -19, 29, 34, -39, 4, 317, 278, 141, 9, -53, -48, 
-48, -14, 34, 31, -41, 9, 322, 278, 146, 9, -43, -43, 
-43, -14, 29, 29, -36, 7, 326, 283, 156, 9, -34, -43, 
-43, -14, 29, 29, -36, 7, 331, 292, 161, 19, -34, -34, 
-34, -14, 19, 24, -26, 2, 341, 297, 165, 19, -34, -34, 
-29, -9, 19, 19, -24, 4, 341, 307, 170, 19, -34, -34, 
-19, -9, 9, 14, -14, 0, 346, 317, 175, 29, -29, -34, 
-19, -9, 9, 14, -14, 0, 356, 322, 185, 34, -24, -24, 
-39, -19, 19, 29, -29, 0, 366, 331, 190, 48, -19, -24, 
-39, -19, 19, 29, -29, 0, 370, 336, 195, 53, -19, -24, 
-39, -19, 19, 29, -29, 0, 370, 341, 204, 58, -19, -19, 
-34, -19, 14, 26, -24, -2, 380, 351, 214, 63, -9, -9, 
-24, -24, 0, 24, -12, -12, 385, 356, 229, 63, -4, -4, 
-24, -24, 0, 24, -12, -12, 390, 366, 229, 68, -4, 0, 
-24, -24, 0, 24, -12, -12, 395, 375, 234, 68, -4, 0, 
-14, -9, 4, 12, -9, -2, 395, 385, 239, 68, 4, 0, 
-14, 0, 14, 7, -14, 7, 409, 395, 248, 87, 9, 4, 
-14, -4, 9, 9, -12, 2, 414, 405, 263, 97, 9, 14, 
-14, -4, 9, 9, -12, 2, 419, 414, 273, 107, 14, 19, 
-9, 0, 9, 4, -9, 4, 429, 424, 283, 112, 24, 24, 
0, 0, 0, 0, 0, 0, 444, 448, 292, 117, 19, 29, 
0, -9, -9, 4, 4, -9, 448, 458, 297, 122, 24, 29, 
4, -9, -14, 2, 9, -12, 448, 468, 307, 131, 29, 39, 
4, 9, 4, -7, 0, 7, 448, 483, 317, 136, 34, 43, 
-4, 19, 24, -7, -14, 21, 463, 497, 331, 151, 39, 43, 
0, 19, 19, -9, -9, 19, 473, 507, 341, 156, 48, 48, 
4, 19, 14, -12, -4, 17, 483, 517, 341, 161, 53, 48, 
9, 19, 9, -14, 0, 14, 483, 527, 351, 165, 58, 58, 
9, 9, 0, -9, 4, 4, 492, 546, 366, 185, 63, 73, 
19, 24, 4, -21, 7, 14, 497, 556, 375, 200, 73, 78, 
24, 29, 4, -26, 9, 17, 497, 566, 385, 200, 78, 82, 
24, 29, 4, -26, 9, 17, 497, 570, 395, 209, 82, 87, 
24, 19, -4, -21, 14, 7, 512, 580, 409, 234, 97, 97, 
29, 29, 0, -29, 14, 14, 522, 595, 424, 244, 107, 102, 
34, 29, -4, -31, 19, 12, 522, 605, 439, 244, 117, 112, 
39, 43, 4, -41, 17, 24, 517, 605, 444, 253, 117, 117, 
34, 58, 24, -46, 4, 41, 522, 610, 453, 268, 126, 126, 
34, 58, 24, -46, 4, 41, 522, 619, 463, 273, 136, 141, 
34, 48, 14, -41, 9, 31, 517, 629, 468, 283, 141, 141, 
39, 63, 24, -51, 7, 43, 517, 634, 473, 287, 146, 146, 
43, 53, 9, -48, 17, 31, 512, 639, 483, 307, 165, 165, 
43, 53, 9, -48, 17, 31, 512, 644, 492, 312, 180, 170, 
53, 53, 0, -53, 26, 26, 517, 649, 497, 317, 190, 175, 
58, 68, 9, -63, 24, 39, 517, 649, 502, 317, 190, 180, 
73, 78, 4, -75, 34, 41, 492, 649, 497, 317, 185, 190, 
73, 87, 14, -80, 29, 51, 488, 644, 497, 317, 190, 195, 
78, 92, 14, -85, 31, 53, 478, 639, 497, 322, 200, 200, 
78, 92, 14, -85, 31, 53, 468, 624, 488, 322, 200, 204, 
68, 82, 14, -75, 26, 48, 463, 614, 492, 317, 209, 209, 
78, 87, 9, -82, 34, 48, 453, 610, 483, 317, 214, 214, 
82, 87, 4, -85, 39, 46, 444, 590, 478, 317, 219, 214, 
82, 87, 4, -85, 39, 46, 439, 580, 468, 317, 219, 214, 
87, 92, 4, -90, 41, 48, 429, 570, 463, 326, 219, 214, 
92, 92, 0, -92, 46, 46, 424, 561, 453, 312, 219, 219, 
102, 92, -9, -97, 56, 41, 414, 546, 439, 312, 219, 219, 
107, 92, -14, -100, 61, 39, 405, 541, 429, 307, 219, 224, 
107, 92, -14, -100, 61, 39, 395, 507, 419, 292, 224, 224, 
97, 92, -4, -95, 51, 43, 385, 492, 405, 283, 224, 229, 
107, 92, -14, -100, 61, 39, 380, 473, 390, 273, 214, 229, 
107, 92, -14, -100, 61, 39, 366, 453, 366, 263, 209, 224, 
107, 97, -9, -102, 58, 43, 341, 424, 361, 258, 200, 224, 
97, 92, -4, -95, 51, 43, 341, 405, 341, 244, 200, 224, 
97, 92, -4, -95, 51, 43, 326, 390, 331, 239, 195, 214, 
97, 87, -9, -92, 53, 39, 317, 370, 317, 229, 180, 209, 
82, 78, -4, -80, 43, 36, 302, 341, 302, 209, 185, 219, 
82, 73, -9, -78, 46, 31, 297, 326, 283, 200, 175, 219, 
87, 63, -24, -75, 56, 19, 287, 302, 263, 185, 175, 214, 
87, 43, -43, -65, 65, 0, 278, 278, 248, 170, 170, 209, 
82, 48, -34, -65, 58, 7, 268, 258, 229, 161, 156, 200, 
73, 43, -29, -58, 51, 7, 268, 239, 209, 156, 146, 195, 
68, 48, -19, -58, 43, 14, 263, 224, 190, 136, 126, 190, 
63, 58, -4, -61, 34, 26, 248, 204, 170, 126, 117, 175, 
63, 58, -4, -61, 34, 26, 229, 175, 161, 112, 102, 170, 
53, 53, 0, -53, 26, 26, 224, 161, 141, 92, 92, 161, 
48, 43, -4, -46, 26, 19, 224, 141, 126, 87, 82, 146, 
48, 43, -4, -46, 26, 19, 229, 126, 112, 78, 78, 141, 
34, 39, 4, -36, 14, 21, 229, 112, 102, 73, 78, 141, 
34, 29, -4, -31, 19, 12, 219, 97, 97, 68, 63, 126, 
34, 24, -9, -29, 21, 7, 219, 92, 87, 63, 58, 107, 
24, 14, -9, -19, 17, 2, 219, 82, 78, 63, 39, 102, 
24, 14, -9, -19, 17, 2, 214, 63, 68, 53, 24, 97, 
24, 19, -4, -21, 14, 7, 209, 58, 53, 48, 14, 87, 
19, 19, 0, -19, 9, 9, 204, 48, 43, 34, 4, 78, 
9, 14, 4, -12, 2, 9, 204, 39, 29, 34, -4, 68, 
0, 14, 14, -7, -7, 14, 200, 24, 19, 24, -19, 58, 
-4, 14, 19, -4, -12, 17, 204, 14, 9, 14, -29, 48, 
-9, 4, 14, 2, -12, 9, 204, 14, 9, 14, -39, 39, 
-14, 4, 19, 4, -17, 12, 200, 9, 4, 9, -48, 34, 
-9, 4, 14, 2, -12, 9, 200, 4, -9, -4, -63, 14, 
-19, -4, 14, 12, -17, 4, 204, 0, -14, -9, -73, 14, 
-29, -14, 14, 21, -21, 0, 209, -4, -19, -14, -73, 9, 
-19, -4, 14, 12, -17, 4, 219, -9, -24, -19, -73, 0, 
-29, -4, 24, 17, -26, 9, 209, -14, -39, -19, -87, 0, 
-29, -4, 24, 17, -26, 9, 209, -19, -43, -24, -87, -9, 
-34, -9, 24, 21, -29, 7, 214, -19, -43, -19, -92, -9, 
-48, -19, 29, 34, -39, 4, 219, -24, -48, -19, -97, -14, 
-39, -24, 14, 31, -26, -4, 209, -39, -53, -29, -102, -19, 
-39, -24, 14, 31, -26, -4, 214, -39, -53, -34, -107, -29, 
-43, -29, 14, 36, -29, -7, 214, -43, -58, -39, -112, -29, 
-43, -29, 14, 36, -29, -7, 219, -43, -63, -39, -117, -34, 
-53, -9, 43, 31, -48, 17, 229, -58, -73, -43, -122, -43, 
-53, -9, 43, 31, -48, 17, 229, -63, -82, -48, -122, -48, 
-58, -19, 39, 39, -48, 9, 224, -63, -92, -53, -126, -53, 
-63, -19, 43, 41, -53, 12, 224, -68, -97, -53, -136, -53, 
-63, -39, 24, 51, -43, -7, 229, -68, -97, -43, -126, -43, 
-63, -43, 19, 53, -41, -12, 229, -68, -92, -48, -126, -53, 
-58, -43, 14, 51, -36, -14, 234, -73, -92, -53, -136, -58, 
-58, -48, 9, 53, -34, -19, 239, -73, -92, -58, -141, -58, 
-58, -58, 0, 58, -29, -29, 229, -73, -97, -73, -151, -68, 
-58, -63, -4, 61, -26, -34, 229, -78, -102, -73, -151, -68, 
-58, -48, 9, 53, -34, -19, 224, -82, -102, -73, -151, -68, 
-63, -39, 24, 51, -43, -7, 224, -87, -107, -73, -151, -68, 
-73, -48, 24, 61, -48, -12, 234, -78, -112, -63, -151, -58, 
-63, -48, 14, 56, -39, -17, 239, -78, -112, -68, -156, -63, 
-63, -53, 9, 58, -36, -21, 239, -78, -112, -73, -161, -63, 
-63, -53, 9, 58, -36, -21, 239, -78, -112, -73, -165, -63, 
-58, -63, -4, 61, -26, -34, 253, -63, -102, -58, -156, -53, 
-63, -63, 0, 63, -31, -31, 253, -58, -97, -58, -156, -53, 
-63, -63, 0, 63, -31, -31, 253, -58, -97, -63, -156, -58, 
-48, -58, -9, 53, -19, -34, 253, -58, -97, -63, -156, -58, 
-73, -48, 24, 61, -48, -12, 253, -63, -107, -73, -165, -68, 
-73, -48, 24, 61, -48, -12, 253, -63, -107, -68, -161, -68, 
-63, -48, 14, 56, -39, -17, 253, -63, -102, -68, -161, -68, 
-63, -48, 14, 56, -39, -17, 248, -68, -102, -68, -161, -68, 
-68, -63, 4, 65, -36, -29, 253, -58, -97, -68, -161, -68, 
-73, -68, 4, 70, -39, -31, 258, -48, -92, -63, -165, -63, 
-78, -73, 4, 75, -41, -34, 263, -43, -92, -63, -170, -63, 
-87, -82, 4, 85, -46, -39, 268, -43, -87, -63, -170, -63, 
-78, -78, 0, 78, -39, -39, 273, -48, -97, -63, -180, -68, 
-73, -63, 9, 68, -41, -26, 273, -48, -97, -63, -185, -73, 
-73, -53, 19, 63, -46, -17, 273, -39, -97, -63, -185, -73, 
-78, -48, 29, 63, -53, -9, 273, -34, -87, -58, -185, -68, 
-68, -53, 14, 61, -41, -19, 273, -24, -82, -53, -170, -58, 
-63, -58, 4, 61, -34, -26, 278, -24, -82, -53, -170, -58, 
-63, -58, 4, 61, -34, -26, 283, -14, -82, -43, -165, -58, 
-73, -53, 19, 63, -46, -17, 292, -14, -73, -39, -161, -53, 
-73, -63, 9, 68, -41, -26, 292, -4, -63, -24, -151, -63, 
-63, -58, 4, 61, -34, -26, 283, -4, -63, -24, -156, -63, 
-58, -58, 0, 58, -29, -29, 283, -4, -53, -24, -156, -58, 
-58, -63, -4, 61, -26, -34, 287, 4, -48, -14, -151, -58, 
-78, -68, 9, 73, -43, -29, 278, 0, -48, -14, -161, -58, 
-78, -68, 9, 73, -43, -29, 283, 0, -48, -9, -156, -58, 
-73, -63, 9, 68, -41, -26, 287, 0, -48, -9, -151, -53, 
-73, -63, 9, 68, -41, -26, 297, 9, -48, -9, -146, -53, 
-63, -58, 4, 61, -34, -26, 297, 14, -48, -4, -151, -63, 
-63, -63, 0, 63, -31, -31, 297, 19, -39, 4, -151, -63, 
-68, -63, 4, 65, -36, -29, 297, 24, -29, 4, -151, -63, 
-68, -58, 9, 63, -39, -24, 297, 34, -29, 4, -151, -63, 
-68, -58, 9, 63, -39, -24, 297, 34, -29, 9, -151, -63, 
-63, -58, 4, 61, -34, -26, 292, 34, -24, 9, -151, -63, 
-63, -58, 4, 61, -34, -26, 292, 34, -24, 14, -151, -63, 
-63, -63, 0, 63, -31, -31, 292, 29, -29, 14, -151, -63, 
-63, -63, 0, 63, -31, -31, 297, 29, -29, 14, -146, -63, 
-63, -63, 0, 63, -31, -31, 297, 34, -24, 14, -146, -63, 
-63, -63, 0, 63, -31, -31, 292, 34, -24, 14, -146, -58, 
-58, -63, -4, 61, -26, -34, 283, 34, -19, 14, -146, -58, 
-68, -53, 14, 61, -41, -19, 292, 43, -19, 24, -141, -58, 
-78, -53, 24, 65, -51, -14, 292, 43, -19, 29, -141, -58, 
-78, -48, 29, 63, -53, -9, 292, 43, -9, 29, -141, -53, 
-68, -39, 29, 53, -48, -4, 297, 43, -4, 34, -131, -53, 
-58, -48, 9, 53, -34, -19, 292, 53, -4, 24, -136, -43, 
-58, -58, 0, 58, -29, -29, 292, 53, -4, 29, -131, -43, 
-63, -63, 0, 63, -31, -31, 292, 53, 0, 34, -126, -39, 
-63, -63, 0, 63, -31, -31, 287, 53, 0, 34, -126, -39, 
-63, -48, 14, 56, -39, -17, 287, 34, -9, 43, -136, -39, 
-68, -43, 24, 56, -46, -9, 292, 34, -14, 39, -131, -39, 
-73, -34, 39, 53, -56, 2, 292, 34, -14, 39, -131, -39, 
-82, -34, 48, 58, -65, 7, 287, 34, -9, 39, -136, -34, 
-78, -53, 24, 65, -51, -14, 283, 39, 0, 43, -126, -34, 
-63, -53, 9, 58, -36, -21, 283, 34, 0, 43, -126, -34, 
-58, -48, 9, 53, -34, -19, 283, 34, 0, 43, -131, -34, 
-53, -48, 4, 51, -29, -21, 283, 34, 0, 39, -131, -34, 
-68, -53, 14, 61, -41, -19, 283, 34, -9, 39, -126, -24, 
-68, -34, 34, 51, -51, 0, 283, 24, -9, 39, -122, -24, 
-68, -29, 39, 48, -53, 4, 283, 24, -24, 34, -122, -24, 
-68, -24, 43, 46, -56, 9, 283, 24, -29, 34, -126, -24, 
-73, -34, 39, 53, -56, 2, 268, 24, -24, 34, -126, -24, 
-73, -39, 34, 56, -53, -2, 263, 24, -29, 34, -126, -24, 
-63, -34, 29, 48, -46, -2, 258, 19, -34, 29, -126, -24, 
-63, -39, 24, 51, -43, -7, 258, 19, -34, 29, -126, -24, 
-58, -43, 14, 51, -36, -14, 273, 24, -24, 39, -126, -14, 
-58, -43, 14, 51, -36, -14, 278, 14, -29, 39, -122, -14, 
-58, -43, 14, 51, -36, -14, 278, 14, -39, 39, -122, -14, 
-68, -48, 19, 58, -43, -14, 278, 14, -39, 29, -122, -14, 
-82, -39, 43, 61, -63, 2, 268, 9, -48, 19, -126, -14, 
-82, -39, 43, 61, -63, 2, 268, 4, -48, 19, -126, -14, 
-82, -43, 39, 63, -61, -2, 258, -4, -48, 24, -136, -19, 
-82, -48, 34, 65, -58, -7, 258, -9, -43, 24, -136, -19, 
-82, -48, 34, 65, -58, -7, 258, -9, -43, 29, -126, -29, 
-82, -48, 34, 65, -58, -7, 258, -9, -43, 29, -126, -34, 
-78, -48, 29, 63, -53, -9, 258, -9, -48, 29, -126, -34, 
-78, -39, 39, 58, -58, 0, 253, -14, -53, 24, -126, -34, 
-73, -48, 24, 61, -48, -12, 253, -14, -48, 34, -117, -24, 
-73, -58, 14, 65, -43, -21, 253, -14, -58, 29, -117, -24, 
-73, -48, 24, 61, -48, -12, 263, -14, -58, 29, -126, -24, 
-73, -43, 29, 58, -51, -7, 263, -14, -58, 29, -131, -24, 
-73, -34, 39, 53, -56, 2, 248, -24, -63, 19, -141, -39, 
-78, -34, 43, 56, -61, 4, 248, -24, -63, 19, -141, -39, 
-78, -43, 34, 61, -56, -4, 244, -24, -63, 19, -136, -39, 
-78, -34, 43, 56, -61, 4, 244, -24, -63, 19, -136, -39, 
-78, -34, 43, 56, -61, 4, 244, -29, -63, 14, -141, -34, 
-78, -34, 43, 56, -61, 4, 244, -34, -73, 9, -141, -34, 
-78, -43, 34, 61, -56, -4, 244, -34, -78, 9, -141, -34, 
-87, -43, 43, 65, -65, 0, 244, -29, -78, 14, -141, -34, 
-87, -53, 34, 70, -61, -9, 239, -29, -78, 4, -141, -43, 
-82, -48, 34, 65, -58, -7, 239, -34, -78, 0, -141, -43, 
-82, -48, 34, 65, -58, -7, 239, -34, -73, 0, -136, -43, 
-92, -48, 43, 70, -68, -2, 234, -34, -73, 0, -136, -43, 
-78, -39, 39, 58, -58, 0, 224, -39, -73, 9, -141, -34, 
-73, -43, 29, 58, -51, -7, 224, -39, -73, 9, -146, -34, 
-63, -43, 19, 53, -41, -12, 224, -39, -73, 9, -146, -29, 
-58, -43, 14, 51, -36, -14, 224, -39, -78, 9, -146, -29, 
-73, -43, 29, 58, -51, -7, 234, -39, -87, 4, -136, -29, 
-87, -53, 34, 70, -61, -9, 229, -39, -87, 4, -136, -34, 
-92, -53, 39, 73, -65, -7, 229, -39, -82, 4, -141, -34, 
