I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-29, -9, 19, 19, -24, 4, 195, 126, -48, -175, 9, 39, 
-29, -9, 19, 19, -24, 4, 195, 126, -48, -175, 14, 39, 
-29, -9, 19, 19, -24, 4, 195, 126, -48, -175, 19, 39, 
-34, -9, 24, 21, -29, 7, 195, 126, -48, -175, 19, 39, 
-39, -9, 29, 24, -34, 9, 195, 126, -48, -175, 19, 39, 
-39, -9, 29, 24, -34, 9, 195, 126, -53, -190, 19, 39, 
-39, -9, 29, 24, -34, 9, 195, 126, -58, -204, 19, 39, 
-34, -9, 24, 21, -29, 7, 195, 122, -58, -204, 14, 39, 
-29, -9, 19, 19, -24, 4, 195, 117, -58, -204, 9, 39, 
-29, -9, 19, 19, -24, 4, 195, 117, -58, -204, 9, 39, 
-29, -9, 19, 19, -24, 4, 195, 117, -58, -204, 9, 39, 
-29, -9, 19, 19, -24, 4, 195, 117, -58, -195, 9, 39, 
-29, -9, 19, 19, -24, 4, 195, 117, -58, -185, 9, 39, 
-29, -9, 19, 19, -24, 4, 190, 112, -58, -185, 14, 39, 
-29, -9, 19, 19, -24, 4, 185, 107, -58, -185, 19, 39, 
-29, -9, 19, 19, -24, 4, 185, 107, -58, -185, 19, 39, 
-29, -9, 19, 19, -24, 4, 185, 107, -58, -185, 19, 39, 
-29, -9, 19, 19, -24, 4, 185, 107, -63, -185, 24, 39, 
-29, -9, 19, 19, -24, 4, 185, 107, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 102, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -68, -185, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -73, -180, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -78, -175, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -82, -170, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -87, -165, 29, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -87, -165, 34, 39, 
-29, -9, 19, 19, -24, 4, 185, 97, -87, -165, 39, 39, 
-29, -9, 19, 19, -24, 4, 185, 92, -92, -165, 39, 39, 
-29, -9, 19, 19, -24, 4, 185, 87, -97, -165, 39, 39, 
-34, -9, 24, 21, -29, 7, 185, 87, -97, -165, 43, 39, 
-39, -9, 29, 24, -34, 9, 185, 87, -97, -165, 48, 39, 
-39, -14, 24, 26, -31, 4, 185, 92, -97, -165, 48, 39, 
-39, -19, 19, 29, -29, 0, 185, 97, -97, -165, 48, 39, 
-34, -19, 14, 26, -24, -2, 185, 97, -97, -165, 48, 39, 
-29, -19, 9, 24, -19, -4, 185, 97, -97, -165, 48, 39, 
-29, -19, 9, 24, -19, -4, 185, 92, -102, -165, 48, 34, 
-29, -19, 9, 24, -19, -4, 185, 87, -107, -165, 48, 29, 
-29, -19, 9, 24, -19, -4, 180, 87, -112, -170, 43, 29, 
-29, -19, 9, 24, -19, -4, 175, 87, -117, -175, 39, 29, 
-29, -19, 9, 24, -19, -4, 175, 87, -117, -175, 39, 29, 
-29, -19, 9, 24, -19, -4, 175, 87, -117, -175, 39, 29, 
-29, -19, 9, 24, -19, -4, 180, 87, -112, -175, 43, 34, 
-29, -19, 9, 24, -19, -4, 185, 87, -107, -175, 48, 39, 
-29, -14, 14, 21, -21, 0, 190, 92, -107, -175, 53, 39, 
-29, -9, 19, 19, -24, 4, 195, 97, -107, -175, 58, 39, 
-24, -4, 19, 14, -21, 7, 195, 102, -107, -175, 58, 39, 
-19, 0, 19, 9, -19, 9, 195, 107, -107, -175, 58, 39, 
-19, 4, 24, 7, -21, 14, 195, 107, -107, -165, 58, 39, 
-19, 9, 29, 4, -24, 19, 195, 107, -107, -156, 58, 39, 
-19, 24, 43, -2, -31, 34, 204, 112, -102, -156, 73, 43, 
-19, 39, 58, -9, -39, 48, 214, 117, -97, -156, 87, 48, 
-14, 39, 53, -12, -34, 46, 214, 117, -87, -151, 92, 53, 
-4, 39, 43, -17, -24, 41, 209, 122, -78, -141, 92, 58, 
4, 43, 39, -24, -17, 41, 204, 126, -73, -136, 97, 63, 
19, 43, 24, -31, -2, 34, 195, 126, -68, -126, 102, 68, 
29, 48, 19, -39, 4, 34, 180, 131, -58, -122, 107, 73, 
39, 48, 9, -43, 14, 29, 165, 136, -48, -112, 112, 82, 
43, 48, 4, -46, 19, 26, 151, 131, -53, -112, 112, 78, 
53, 58, 4, -56, 24, 31, 136, 126, -63, -117, 107, 87, 
48, 58, 9, -53, 19, 34, 131, 107, -73, -117, 107, 78, 
43, 53, 9, -48, 17, 31, 122, 92, -87, -131, 97, 73, 
43, 43, 0, -43, 21, 21, 117, 78, -97, -141, 92, 73, 
43, 39, -4, -41, 24, 17, 117, 78, -97, -141, 92, 73, 
39, 29, -9, -34, 24, 9, 117, 78, -97, -141, 97, 73, 
39, 24, -14, -31, 26, 4, 117, 78, -102, -146, 97, 73, 
34, 14, -19, -24, 26, -2, 117, 73, -112, -136, 92, 73, 
34, 4, -29, -19, 31, -12, 112, 68, -117, -136, 82, 68, 
14, 4, -9, -9, 12, -2, 117, 63, -122, -146, 78, 58, 
-9, -9, 0, 9, -4, -4, 122, 63, -122, -146, 73, 43, 
-39, -24, 14, 31, -26, -4, 136, 63, -117, -146, 58, 34, 
-53, -29, 24, 41, -39, -2, 141, 63, -122, -156, 48, 24, 
-58, -39, 19, 48, -39, -9, 141, 63, -126, -165, 43, 19, 
-53, -53, 0, 53, -26, -26, 136, 53, -131, -170, 43, 19, 
