I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
351, 68, -283, -209, 317, -107, -585, -488, -292, -234, 185, 273, 
336, 68, -268, -202, 302, -100, -556, -463, -268, -214, 185, 268, 
322, 68, -253, -195, 287, -92, -527, -439, -244, -195, 185, 263, 
307, 68, -239, -187, 273, -85, -497, -414, -219, -195, 170, 244, 
292, 68, -224, -180, 258, -78, -468, -390, -195, -195, 156, 224, 
273, 63, -209, -168, 241, -73, -448, -370, -190, -195, 136, 200, 
253, 58, -195, -156, 224, -68, -429, -351, -185, -195, 117, 175, 
239, 53, -185, -146, 212, -65, -395, -322, -165, -204, 92, 151, 
224, 48, -175, -136, 200, -63, -361, -292, -146, -214, 68, 126, 
200, 39, -161, -119, 180, -61, -336, -273, -136, -219, 48, 112, 
175, 29, -146, -102, 161, -58, -312, -253, -126, -224, 29, 97, 
161, 9, -151, -85, 156, -70, -287, -234, -122, -229, 19, 82, 
146, -9, -156, -68, 151, -82, -263, -214, -117, -234, 9, 68, 
141, -9, -151, -65, 146, -80, -229, -195, -102, -234, 9, 58, 
136, -9, -146, -63, 141, -78, -195, -175, -87, -234, 9, 48, 
136, -9, -146, -63, 141, -78, -175, -165, -87, -234, -9, 39, 
136, -9, -146, -63, 141, -78, -156, -156, -87, -234, -29, 29, 
117, -14, -131, -51, 124, -73, -146, -156, -87, -248, -34, 29, 
97, -19, -117, -39, 107, -68, -136, -156, -87, -263, -39, 29, 
97, -19, -117, -39, 107, -68, -126, -146, -82, -253, -39, 29, 
97, -19, -117, -39, 107, -68, -117, -136, -78, -244, -39, 29, 
87, -29, -117, -29, 102, -73, -117, -136, -78, -244, -29, 29, 
78, -39, -117, -19, 97, -78, -117, -136, -78, -244, -19, 29, 
92, -39, -131, -26, 112, -85, -126, -136, -78, -253, -34, 14, 
107, -39, -146, -34, 126, -92, -136, -136, -78, -263, -48, 0, 
97, -39, -136, -29, 117, -87, -126, -131, -78, -263, -48, 0, 
87, -39, -126, -24, 107, -82, -117, -126, -78, -263, -48, 0, 
73, -39, -112, -17, 92, -75, -117, -126, -78, -258, -48, 4, 
58, -39, -97, -9, 78, -68, -117, -126, -78, -253, -48, 9, 
78, -43, -122, -17, 100, -82, -117, -131, -78, -253, -48, 9, 
97, -48, -146, -24, 122, -97, -117, -136, -78, -253, -48, 9, 
87, -48, -136, -19, 112, -92, -112, -136, -78, -253, -48, 4, 
78, -48, -126, -14, 102, -87, -107, -136, -78, -253, -48, 0, 
78, -48, -126, -14, 102, -87, -107, -136, -73, -253, -48, 0, 
78, -48, -126, -14, 102, -87, -107, -136, -68, -253, -48, 0, 
78, -48, -126, -14, 102, -87, -107, -136, -68, -253, -48, 4, 
78, -48, -126, -14, 102, -87, -107, -136, -68, -253, -48, 9, 
78, -53, -131, -12, 104, -92, -107, -136, -68, -253, -48, 9, 
78, -58, -136, -9, 107, -97, -107, -136, -68, -253, -48, 9, 
