I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-1127, -522, 605, 824, -866, 41, 1893, 2127, 1371, 268, -1293, -1805, 
-1088, -531, 556, 810, -822, 12, 1849, 2025, 1234, 136, -1293, -1727, 
-1034, -551, 483, 793, -758, -34, 1800, 1917, 1107, 4, -1293, -1649, 
-961, -536, 424, 749, -692, -56, 1722, 1800, 1005, -63, -1263, -1561, 
-927, -512, 414, 719, -671, -48, 1625, 1683, 932, -102, -1190, -1454, 
-873, -512, 361, 692, -617, -75, 1507, 1537, 824, -122, -1093, -1327, 
-771, -483, 287, 627, -529, -97, 1366, 1376, 702, -146, -995, -1200, 
-668, -434, 234, 551, -451, -100, 1234, 1234, 634, -131, -893, -1073, 
-610, -375, 234, 492, -422, -70, 1127, 1141, 605, -73, -766, -956, 
-551, -331, 219, 441, -385, -56, 1024, 1054, 570, -29, -668, -849, 
-478, -302, 175, 390, -326, -63, 907, 927, 502, -39, -619, -761, 
-439, -283, 156, 361, -297, -63, 800, 785, 400, -82, -580, -692, 
-414, -248, 165, 331, -290, -41, 746, 683, 317, -126, -566, -639, 
-390, -239, 151, 314, -270, -43, 722, 634, 253, -170, -546, -595, 
-361, -263, 97, 312, -229, -82, 663, 590, 209, -190, -517, -551, 
-351, -297, 53, 324, -202, -122, 595, 566, 161, -214, -488, -517, 
-307, -297, 9, 302, -158, -143, 580, 580, 131, -224, -463, -507, 
-258, -287, -29, 273, -114, -158, 624, 668, 170, -190, -434, -492, 
-248, -283, -34, 265, -107, -158, 678, 766, 253, -136, -390, -463, 
-273, -268, 4, 270, -139, -131, 717, 814, 317, -87, -346, -405, 
-253, -258, -4, 256, -124, -131, 771, 878, 385, -43, -317, -356, 
-229, -244, -14, 236, -107, -129, 834, 976, 478, 24, -268, -312, 
-234, -234, 0, 234, -117, -117, 868, 1024, 531, 82, -229, -297, 
-224, -214, 9, 219, -117, -102, 849, 971, 488, 73, -209, -278, 
-204, -200, 4, 202, -104, -97, 854, 932, 429, 63, -195, -268, 
-185, -200, -14, 192, -85, -107, 893, 936, 385, 43, -195, -263, 
-195, -200, -4, 197, -95, -102, 917, 868, 317, 4, -195, -263, 
-209, -204, 4, 207, -107, -100, 868, 736, 229, -34, -195, -239, 
-204, -204, 0, 204, -102, -102, 790, 600, 156, -78, -204, -219, 
-195, -229, -34, 212, -80, -131, 746, 483, 73, -107, -204, -214, 
-204, -229, -24, 217, -90, -126, 707, 361, 14, -131, -204, -214, 
-195, -200, -4, 197, -95, -102, 634, 229, -48, -146, -204, -195, 
-170, -180, -9, 175, -80, -95, 546, 117, -97, -156, -200, -190, 
-161, -170, -9, 165, -75, -90, 429, 29, -141, -170, -195, -195, 
-146, -161, -14, 153, -65, -87, 244, -63, -175, -180, -170, -165, 
-112, -131, -19, 122, -46, -75, 87, -136, -200, -165, -141, -131, 
-73, -102, -29, 87, -21, -65, 4, -175, -200, -151, -112, -92, 
-58, -87, -29, 73, -14, -58, -24, -175, -180, -131, -78, -58, 
-39, -87, -48, 63, 4, -68, -14, -131, -141, -102, -39, -34, 
-19, -92, -73, 56, 26, -82, -14, -107, -131, -78, -34, -29, 
-19, -102, -82, 61, 31, -92, -19, -92, -117, -68, -24, -29, 
-24, -102, -78, 63, 26, -90, -29, -78, -112, -63, -24, -29, 
-14, -97, -82, 56, 34, -90, -43, -82, -107, -58, -14, -24, 
0, -97, -97, 48, 48, -97, -43, -92, -107, -58, -19, -24, 
-19, -107, -87, 63, 34, -97, -43, -102, -102, -63, -14, -19, 
-4, -97, -92, 51, 43, -95, -48, -107, -102, -53, -19, -9, 
