I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-478, 126, 605, 175, -541, 366, 917, 1317, 1424, 507, -663, -800, 
-478, 126, 605, 175, -541, 366, 917, 1317, 1424, 507, -663, -800, 
-478, 126, 605, 175, -541, 366, 917, 1317, 1424, 507, -663, -800, 
-478, 126, 605, 175, -541, 366, 917, 1317, 1424, 507, -663, -800, 
-448, 131, 580, 158, -514, 356, 878, 1283, 1390, 522, -629, -775, 
-429, 136, 566, 146, -497, 351, 849, 1249, 1366, 527, -605, -751, 
-409, 141, 551, 134, -480, 346, 819, 1215, 1342, 531, -580, -727, 
-390, 146, 536, 122, -463, 341, 790, 1180, 1317, 536, -556, -702, 
-370, 136, 507, 117, -439, 322, 761, 1141, 1283, 546, -536, -673, 
-351, 136, 488, 107, -419, 312, 732, 1102, 1249, 546, -517, -653, 
-331, 136, 468, 97, -400, 302, 702, 1063, 1215, 546, -497, -634, 
-312, 136, 448, 87, -380, 292, 673, 1024, 1180, 546, -478, -614, 
-287, 122, 409, 82, -348, 265, 639, 990, 1141, 531, -448, -585, 
-273, 117, 390, 78, -331, 253, 614, 956, 1102, 527, -429, -566, 
-258, 112, 370, 73, -314, 241, 590, 922, 1063, 522, -409, -546, 
-244, 107, 351, 68, -297, 229, 566, 888, 1024, 517, -390, -527, 
-224, 97, 322, 63, -273, 209, 541, 849, 980, 507, -375, -502, 
-214, 97, 312, 58, -263, 204, 517, 810, 946, 497, -361, -488, 
-204, 97, 302, 53, -253, 200, 492, 771, 912, 488, -346, -473, 
-195, 97, 292, 48, -244, 195, 468, 732, 878, 478, -331, -458, 
-175, 87, 263, 43, -219, 175, 444, 697, 844, 458, -307, -434, 
-165, 78, 244, 43, -204, 161, 429, 673, 810, 448, -292, -419, 
-156, 68, 224, 43, -190, 146, 414, 649, 775, 439, -278, -405, 
-146, 58, 204, 43, -175, 131, 400, 624, 741, 429, -263, -390, 
-131, 53, 185, 39, -158, 119, 375, 585, 702, 414, -248, -375, 
-126, 48, 175, 39, -151, 112, 361, 556, 673, 400, -244, -361, 
-122, 43, 165, 39, -143, 104, 346, 527, 644, 385, -239, -346, 
-117, 39, 156, 39, -136, 97, 331, 497, 614, 370, -234, -331, 
-112, 34, 146, 39, -129, 90, 312, 473, 585, 356, -224, -312, 
-107, 29, 136, 39, -122, 82, 302, 448, 556, 341, -214, -302, 
-102, 24, 126, 39, -114, 75, 292, 424, 527, 326, -204, -292, 
-97, 19, 117, 39, -107, 68, 283, 400, 497, 312, -195, -283, 
-82, 19, 102, 31, -92, 61, 273, 380, 478, 292, -185, -273, 
-78, 19, 97, 29, -87, 58, 263, 361, 458, 283, -175, -263, 
-73, 19, 92, 26, -82, 56, 253, 341, 439, 273, -165, -253, 
-68, 19, 87, 24, -78, 53, 244, 322, 419, 263, -156, -244, 
-53, 9, 63, 21, -58, 36, 234, 302, 395, 244, -141, -224, 
-48, 9, 58, 19, -53, 34, 224, 283, 370, 234, -136, -214, 
-43, 9, 53, 17, -48, 31, 214, 263, 346, 224, -131, -204, 
-39, 9, 48, 14, -43, 29, 204, 244, 322, 214, -126, -195, 
-29, 0, 29, 14, -29, 14, 190, 229, 312, 204, -117, -180, 
-29, 0, 29, 14, -29, 14, 185, 214, 302, 195, -117, -175, 
-29, 0, 29, 14, -29, 14, 180, 200, 292, 185, -117, -170, 
-29, 0, 29, 14, -29, 14, 175, 185, 283, 175, -117, -165, 
-24, 0, 24, 12, -24, 12, 161, 175, 258, 161, -112, -161, 
-19, 0, 19, 9, -19, 9, 156, 165, 244, 156, -107, -156, 
-14, 0, 14, 7, -14, 7, 151, 156, 229, 151, -102, -151, 
-9, 0, 9, 4, -9, 4, 146, 146, 214, 146, -97, -146, 
0, -9, -9, 4, 4, -9, 136, 131, 209, 141, -87, -141, 
0, -9, -9, 4, 4, -9, 136, 126, 204, 136, -87, -136, 
0, -9, -9, 4, 4, -9, 136, 117, 195, 126, -87, -126, 
0, -9, -9, 4, 4, -9, 136, 107, 190, 112, -87, -117, 
4, -9, -14, 2, 9, -12, 126, 92, 175, 102, -87, -107, 
4, -14, -19, 4, 12, -17, 131, 82, 170, 92, -82, -107, 
4, -14, -19, 4, 12, -17, 131, 78, 161, 82, -82, -107, 
4, -19, -24, 7, 14, -21, 131, 78, 151, 78, -82, -107, 
4, -9, -14, 2, 9, -12, 126, 68, 156, 68, -73, -92, 
0, -9, -9, 4, 4, -9, 126, 68, 151, 68, -73, -92, 
0, -4, -4, 2, 2, -4, 126, 58, 146, 68, -68, -87, 
4, -4, -9, 0, 7, -7, 126, 58, 146, 58, -68, -82, 
14, -19, -34, 2, 24, -26, 117, 58, 156, 53, -68, -82, 
14, -19, -34, 2, 24, -26, 122, 63, 151, 53, -68, -82, 
14, -19, -34, 2, 24, -26, 126, 63, 151, 53, -68, -82, 
14, -19, -34, 2, 24, -26, 126, 58, 146, 48, -68, -82, 
4, -19, -24, 7, 14, -21, 126, 58, 146, 48, -78, -82, 
4, -19, -24, 7, 14, -21, 126, 58, 146, 48, -78, -82, 
4, -19, -24, 7, 14, -21, 131, 63, 146, 48, -78, -78, 
4, -19, -24, 7, 14, -21, 131, 63, 151, 48, -78, -78, 
4, -19, -24, 7, 14, -21, 136, 63, 161, 34, -68, -78, 
4, -14, -19, 4, 12, -17, 136, 63, 156, 34, -68, -78, 
4, -14, -19, 4, 12, -17, 136, 63, 156, 34, -63, -78, 
4, -14, -19, 4, 12, -17, 136, 58, 151, 34, -63, -78, 
-4, -14, -9, 9, 2, -12, 151, 53, 151, 34, -63, -78, 
0, -14, -14, 7, 7, -14, 151, 53, 156, 34, -63, -78, 
0, -9, -9, 4, 4, -9, 151, 53, 161, 34, -63, -78, 
4, -9, -14, 2, 9, -12, 151, 53, 161, 34, -58, -73, 
4, -4, -9, 0, 7, -7, 146, 53, 175, 34, -68, -73, 
4, -4, -9, 0, 7, -7, 146, 53, 175, 34, -68, -73, 
4, -4, -9, 0, 7, -7, 141, 53, 175, 39, -68, -73, 
4, -4, -9, 0, 7, -7, 141, 53, 175, 43, -63, -73, 
4, -4, -9, 0, 7, -7, 141, 53, 185, 43, -58, -73, 
4, 0, -4, -2, 4, -2, 141, 53, 185, 48, -58, -68, 
9, 0, -9, -4, 9, -4, 141, 58, 185, 48, -53, -68, 
9, 0, -9, -4, 9, -4, 136, 58, 190, 48, -53, -63, 
19, 9, -9, -14, 14, 0, 146, 58, 200, 58, -53, -73, 
24, 9, -14, -17, 19, -2, 146, 58, 195, 73, -48, -63, 
14, 0, -14, -7, 14, -7, 151, 73, 204, 63, -48, -78, 
14, 0, -14, -7, 14, -7, 170, 92, 209, 53, -48, -78, 
24, 0, -24, -12, 24, -12, 195, 122, 214, 53, -48, -68, 
19, 9, -9, -14, 14, 0, 234, 156, 234, 58, -53, -68, 
4, 0, -4, -2, 4, -2, 283, 200, 253, 58, -53, -78, 
-4, -14, -9, 9, 2, -12, 341, 268, 287, 58, -53, -82, 
4, -4, -9, 0, 7, -7, 395, 336, 317, 73, -53, -73, 
14, -9, -24, -2, 19, -17, 405, 380, 341, 87, -53, -73, 
14, -9, -24, -2, 19, -17, 380, 395, 366, 87, -48, -73, 
19, -9, -29, -4, 24, -19, 356, 409, 375, 92, -39, -73, 
29, -9, -39, -9, 34, -24, 322, 419, 366, 82, -39, -73, 
24, -4, -29, -9, 26, -17, 287, 405, 366, 87, -39, -73, 
29, 0, -29, -14, 29, -14, 263, 390, 375, 92, -34, -58, 
34, 19, -14, -26, 24, 2, 239, 351, 370, 102, -39, -53, 
48, 24, -24, -36, 36, 0, 204, 322, 361, 92, -29, -53, 
58, 29, -29, -43, 43, 0, 185, 292, 346, 87, -29, -63, 
58, 24, -34, -41, 46, -4, 161, 258, 341, 82, -29, -63, 
58, 29, -29, -43, 43, 0, 126, 229, 326, 68, -29, -63, 
68, 48, -19, -58, 43, 14, 102, 209, 312, 73, -29, -53, 
58, 68, 9, -63, 24, 39, 63, 175, 297, 68, -29, -53, 
58, 78, 19, -68, 19, 48, -4, 97, 248, 58, -29, -43, 
82, 87, 4, -85, 39, 46, -117, 9, 195, 58, -19, -39, 
107, 92, -14, -100, 61, 39, -268, -78, 146, 53, -14, -29, 
136, 87, -48, -112, 92, 19, -419, -156, 122, 53, 4, -4, 
161, 92, -68, -126, 114, 12, -517, -224, 112, 58, 24, 19, 
190, 112, -78, -151, 134, 17, -590, -278, 102, 73, 48, 39, 
229, 117, -112, -173, 170, 2, -663, -326, 82, 87, 68, 48, 
253, 112, -141, -183, 197, -14, -692, -366, 73, 102, 82, 68, 
268, 117, -151, -192, 209, -17, -717, -395, 92, 131, 107, 87, 
297, 141, -156, -219, 226, -7, -727, -405, 131, 156, 131, 107, 
317, 151, -165, -234, 241, -7, -741, -414, 161, 185, 151, 122, 
322, 146, -175, -234, 248, -14, -756, -453, 170, 219, 170, 156, 
331, 141, -190, -236, 261, -24, -780, -512, 161, 244, 200, 170, 
346, 151, -195, -248, 270, -21, -795, -561, 151, 239, 214, 190, 
370, 165, -204, -268, 287, -19, -805, -610, 131, 253, 234, 204, 
395, 175, -219, -285, 307, -21, -814, -639, 126, 273, 263, 234, 
424, 170, -253, -297, 339, -41, -824, -649, 126, 302, 292, 253, 
444, 180, -263, -312, 353, -41, -834, -673, 126, 322, 322, 263, 
444, 204, -239, -324, 341, -17, -849, -702, 131, 351, 336, 292, 
444, 224, -219, -334, 331, 2, -858, -761, 126, 380, 361, 322, 
458, 234, -224, -346, 341, 4, -858, -819, 117, 395, 385, 346, 
458, 248, -209, -353, 334, 19, -873, -883, 97, 405, 409, 370, 
468, 278, -190, -373, 329, 43, -888, -917, 102, 419, 429, 380, 
483, 292, -190, -387, 336, 51, -902, -941, 112, 453, 468, 409, 
502, 312, -190, -407, 346, 61, -927, -976, 102, 483, 502, 448, 
527, 341, -185, -434, 356, 78, -951, -1005, 87, 522, 541, 473, 
541, 366, -175, -453, 358, 95, -985, -1078, 48, 541, 580, 517, 
566, 380, -185, -473, 375, 97, -1044, -1176, -34, 541, 605, 541, 
585, 405, -180, -495, 383, 112, -1098, -1298, -107, 541, 634, 585, 
610, 444, -165, -527, 387, 139, -1161, -1415, -141, 566, 688, 629, 
634, 488, -146, -561, 390, 170, -1234, -1556, -200, 575, 746, 697, 
668, 512, -156, -590, 412, 178, -1312, -1722, -307, 561, 795, 746, 
688, 536, -151, -612, 419, 192, -1410, -1927, -463, 517, 824, 780, 
722, 551, -170, -636, 446, 190, -1522, -2152, -658, 463, 829, 819, 
751, 551, -200, -651, 475, 175, -1620, -2371, -834, 434, 858, 854, 
775, 556, -219, -666, 497, 168, -1732, -2581, -1000, 380, 873, 888, 
814, 566, -248, -690, 531, 158, -1834, -2786, -1176, 317, 897, 932, 
858, 590, -268, -724, 563, 161, -1937, -2971, -1312, 273, 922, 971, 
893, 590, -302, -741, 597, 143, -2015, -3113, -1420, 234, 951, 1000, 
917, 570, -346, -744, 631, 112, -2093, -3245, -1537, 190, 966, 1034, 
956, 561, -395, -758, 675, 82, -2176, -3372, -1664, 141, 990, 1068, 
990, 566, -424, -778, 707, 70, -2259, -3508, -1825, 102, 1024, 1117, 
1024, 551, -473, -788, 749, 39, -2332, -3620, -1995, 48, 1044, 1151, 
1063, 541, -522, -802, 793, 9, -2396, -3728, -2161, -14, 1049, 1185, 
1098, 522, -575, -810, 836, -26, -2459, -3796, -2283, -82, 1063, 1210, 
1137, 502, -634, -819, 885, -65, -2493, -3850, -2381, -136, 1073, 1234, 
1166, 507, -658, -836, 912, -75, -2522, -3889, -2459, -200, 1088, 1268, 
1205, 502, -702, -854, 954, -100, -2537, -3904, -2532, -263, 1102, 1302, 
1229, 492, -736, -861, 983, -122, -2537, -3894, -2576, -326, 1102, 1302, 
1234, 473, -761, -854, 997, -143, -2513, -3845, -2610, -375, 1078, 1293, 
1234, 429, -805, -832, 1019, -187, -2459, -3772, -2635, -434, 1044, 1273, 
1229, 395, -834, -812, 1032, -219, -2405, -3694, -2669, -502, 1019, 1254, 
1220, 356, -863, -788, 1041, -253, -2327, -3577, -2649, -522, 1000, 1249, 
1205, 341, -863, -773, 1034, -261, -2215, -3425, -2576, -541, 980, 1234, 
1176, 317, -858, -746, 1017, -270, -2088, -3250, -2513, -561, 966, 1220, 
1171, 287, -883, -729, 1027, -297, -1986, -3093, -2435, -585, 956, 1215, 
1166, 253, -912, -710, 1039, -329, -1903, -2967, -2361, -585, 966, 1224, 
1166, 224, -941, -695, 1054, -358, -1830, -2864, -2303, -595, 966, 1234, 
1166, 204, -961, -685, 1063, -378, -1761, -2762, -2259, -614, 961, 1220, 
1151, 161, -990, -656, 1071, -414, -1683, -2640, -2220, -639, 932, 1190, 
1132, 122, -1010, -627, 1071, -444, -1595, -2513, -2186, -683, 883, 1161, 
1107, 73, -1034, -590, 1071, -480, -1498, -2400, -2156, -727, 834, 1122, 
1058, 14, -1044, -536, 1051, -514, -1395, -2298, -2127, -780, 795, 1098, 
1010, -34, -1044, -488, 1027, -539, -1307, -2205, -2103, -858, 746, 1063, 
976, -78, -1054, -448, 1015, -566, -1244, -2142, -2074, -922, 697, 1034, 
956, -97, -1054, -429, 1005, -575, -1190, -2083, -2059, -976, 663, 1010, 
936, -122, -1058, -407, 997, -590, -1137, -2015, -2039, -1015, 644, 1000, 
917, -146, -1063, -385, 990, -605, -1088, -1927, -2020, -1029, 614, 976, 
893, -165, -1058, -363, 976, -612, -1019, -1839, -1986, -1058, 580, 941, 
854, -175, -1029, -339, 941, -602, -936, -1742, -1932, -1058, 546, 917, 
805, -185, -990, -309, 897, -588, -858, -1639, -1830, -1039, 522, 883, 
746, -175, -922, -285, 834, -549, -775, -1532, -1708, -1010, 512, 873, 
692, -165, -858, -263, 775, -512, -702, -1444, -1586, -971, 512, 863, 
653, -146, -800, -253, 727, -473, -649, -1371, -1464, -917, 527, 863, 
619, -122, -741, -248, 680, -431, -605, -1283, -1346, -839, 551, 873, 
600, -82, -683, -258, 641, -383, -541, -1190, -1220, -741, 570, 878, 
585, -48, -634, -268, 610, -341, -497, -1093, -1117, -658, 585, 878, 
556, -29, -585, -263, 570, -307, -439, -995, -1015, -605, 585, 868, 
522, -14, -536, -253, 529, -275, -375, -893, -917, -566, 575, 849, 
492, -4, -497, -244, 495, -251, -302, -805, -819, -551, 551, 829, 
448, 4, -444, -226, 446, -219, -239, -717, -712, -512, 551, 819, 
409, 19, -390, -214, 400, -185, -185, -634, -595, -463, 551, 819, 
400, 39, -361, -219, 380, -161, -136, -546, -502, -409, 541, 800, 
390, 43, -346, -217, 368, -151, -97, -473, -419, -361, 527, 756, 
361, 48, -312, -204, 336, -131, -48, -395, -356, -322, 497, 717, 
331, 68, -263, -200, 297, -97, -4, -307, -302, -283, 458, 663, 
312, 68, -244, -190, 278, -87, 48, -229, -234, -258, 429, 629, 
278, 58, -219, -168, 248, -80, 107, -151, -161, -248, 380, 575, 
229, 48, -180, -139, 204, -65, 180, -58, -87, -248, 312, 502, 
185, 19, -165, -102, 175, -73, 253, 34, -9, -268, 224, 414, 
131, 4, -126, -68, 129, -61, 312, 117, 58, -278, 136, 317, 
73, -24, -97, -24, 85, -61, 361, 190, 107, -268, 39, 224, 
19, -58, -78, 19, 48, -68, 414, 268, 151, -268, -58, 112, 
-39, -73, -34, 56, -2, -53, 478, 341, 185, -273, -170, -4, 
-92, -82, 9, 87, -51, -36, 546, 429, 229, -278, -263, -107, 
-136, -92, 43, 114, -90, -24, 629, 517, 283, -292, -326, -185, 
-190, -107, 82, 148, -136, -12, 683, 590, 351, -292, -380, -248, 
-248, -122, 126, 185, -187, 2, 741, 649, 414, -297, -434, -307, 
-302, -141, 161, 222, -231, 9, 795, 707, 483, -287, -483, -366, 
-351, -151, 200, 251, -275, 24, 839, 766, 527, -283, -536, -434, 
-385, -161, 224, 273, -305, 31, 868, 819, 551, -273, -580, -497, 
-414, -165, 248, 290, -331, 41, 902, 844, 570, -268, -614, -546, 
-439, -170, 268, 305, -353, 48, 941, 878, 585, -268, -639, -580, 
-453, -165, 287, 309, -370, 61, 976, 936, 610, -263, -639, -590, 
-473, -170, 302, 322, -387, 65, 1019, 980, 634, -263, -649, -595, 
-478, -170, 307, 324, -392, 68, 1044, 1024, 688, -253, -649, -595, 
-483, -170, 312, 326, -397, 70, 1068, 1058, 732, -253, -649, -600, 
-492, -156, 336, 324, -414, 90, 1078, 1083, 756, -234, -649, -610, 
-497, -151, 346, 324, -422, 97, 1088, 1107, 775, -214, -653, -610, 
-507, -146, 361, 326, -434, 107, 1098, 1146, 795, -200, -653, -614, 
-507, -146, 361, 326, -434, 107, 1122, 1190, 819, -185, -653, -614, 
-512, -146, 366, 329, -439, 109, 1151, 1234, 844, -170, -649, -614, 
-522, -141, 380, 331, -451, 119, 1185, 1283, 893, -165, -649, -619, 
-527, -141, 385, 334, -456, 122, 1220, 1332, 936, -161, -639, -619, 
-536, -141, 395, 339, -466, 126, 1249, 1366, 966, -161, -649, -634, 
-556, -141, 414, 348, -485, 136, 1273, 1385, 985, -165, -673, -649, 
-570, -146, 424, 358, -497, 139, 1283, 1405, 1000, -165, -692, -668, 
-590, -146, 444, 368, -517, 148, 1307, 1434, 1019, -165, -712, -688, 
-605, -146, 458, 375, -531, 156, 1317, 1459, 1029, -165, -732, -707, 
-619, -156, 463, 387, -541, 153, 1346, 1493, 1049, -170, -751, -727, 
-629, -156, 473, 392, -551, 158, 1376, 1537, 1073, -175, -761, -746, 
-644, -156, 488, 400, -566, 165, 1415, 1581, 1098, -180, -780, -766, 
-658, -156, 502, 407, -580, 173, 1444, 1610, 1132, -190, -795, -775, 
-683, -156, 527, 419, -605, 185, 1459, 1634, 1171, -190, -810, -790, 
-697, -156, 541, 427, -619, 192, 1473, 1654, 1195, -190, -829, -805, 
-717, -156, 561, 436, -639, 202, 1483, 1668, 1210, -195, -849, -819, 
-732, -161, 570, 446, -651, 204, 1498, 1693, 1229, -195, -873, -839, 
-736, -161, 575, 448, -656, 207, 1517, 1732, 1254, -195, -893, -858, 
-741, -156, 585, 448, -663, 214, 1537, 1776, 1283, -195, -897, -868, 
-751, -146, 605, 448, -678, 229, 1571, 1810, 1312, -190, -907, -883, 
-771, -141, 629, 456, -700, 244, 1600, 1849, 1346, -185, -917, -893, 
-785, -131, 653, 458, -719, 261, 1625, 1873, 1381, -180, -936, -907, 
-785, -126, 658, 456, -722, 265, 1639, 1883, 1415, -165, -941, -927, 
-805, -112, 692, 458, -749, 290, 1639, 1893, 1439, -146, -951, -927, 
-814, -112, 702, 463, -758, 295, 1649, 1912, 1459, -131, -961, -941, 
-819, -112, 707, 466, -763, 297, 1659, 1937, 1483, -112, -971, -956, 
-824, -97, 727, 461, -775, 314, 1664, 1966, 1517, -97, -976, -961, 
-839, -87, 751, 463, -795, 331, 1673, 1986, 1546, -82, -980, -966, 
-839, -78, 761, 458, -800, 341, 1673, 2005, 1586, -68, -980, -971, 
-839, -63, 775, 451, -807, 356, 1678, 2025, 1620, -43, -980, -980, 
