I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-43, -82, -39, 63, -2, -61, 19, 53, 14, -63, -68, -29, 
-39, -78, -39, 58, 0, -58, 19, 58, 19, -58, -68, -29, 
-58, -87, -29, 73, -14, -58, -9, 58, 19, -58, -78, -39, 
-68, -107, -39, 87, -14, -73, -29, 58, 19, -58, -68, -39, 
-58, -87, -29, 73, -14, -58, -19, 78, 48, -29, -48, -19, 
-19, -48, -29, 34, 4, -39, 29, 117, 78, -9, -29, 0, 
0, -58, -58, 29, 29, -58, 97, 175, 117, 0, -29, 0, 
-19, -78, -58, 48, 19, -68, 165, 253, 165, 29, -29, 0, 
-19, -68, -48, 43, 14, -58, 224, 361, 263, 78, 9, 9, 
39, -39, -78, 0, 58, -58, 283, 507, 409, 195, 87, 48, 
68, -19, -87, -24, 78, -53, 370, 702, 614, 351, 204, 107, 
78, 0, -78, -39, 78, -39, 448, 858, 800, 517, 312, 165, 
117, 48, -68, -82, 92, -9, 507, 956, 956, 673, 419, 234, 
136, 136, 0, -136, 68, 68, 614, 1073, 1151, 878, 595, 341, 
165, 263, 97, -214, 34, 180, 722, 1249, 1405, 1171, 829, 497, 
244, 439, 195, -341, 24, 317, 673, 1346, 1629, 1434, 1073, 673, 
361, 634, 273, -497, 43, 453, 419, 1337, 1737, 1629, 1278, 849, 
458, 761, 302, -610, 78, 531, 68, 1229, 1717, 1727, 1395, 956, 
478, 790, 312, -634, 82, 551, -263, 1015, 1551, 1659, 1395, 985, 
429, 780, 351, -605, 39, 566, -585, 614, 1171, 1415, 1249, 946, 
400, 741, 341, -570, 29, 541, -907, 48, 595, 985, 995, 829, 
370, 566, 195, -468, 87, 380, -1200, -605, -117, 448, 624, 644, 
263, 253, -9, -258, 136, 122, -1444, -1239, -839, -146, 195, 400, 
136, -39, -175, -48, 156, -107, -1649, -1708, -1395, -634, -175, 175, 
107, -175, -283, 34, 195, -229, -1747, -1834, -1581, -849, -361, 39, 
126, -224, -351, 48, 239, -287, -1708, -1708, -1532, -888, -429, -39, 
136, -292, -429, 78, 283, -361, -1590, -1532, -1434, -878, -488, -97, 
136, -302, -439, 82, 287, -370, -1405, -1327, -1278, -819, -478, -126, 
146, -234, -380, 43, 263, -307, -1180, -1073, -1054, -692, -409, -107, 
126, -165, -292, 19, 209, -229, -956, -839, -849, -575, -351, -78, 
126, -126, -253, 0, 190, -190, -761, -653, -683, -468, -292, -48, 
136, -68, -204, -34, 170, -136, -575, -478, -527, -361, -214, -29, 
97, -29, -126, -34, 112, -78, -409, -322, -390, -273, -165, -9, 
29, -48, -78, 9, 53, -63, -292, -224, -312, -234, -146, -9, 
19, -48, -68, 14, 43, -58, -224, -156, -253, -195, -126, -9, 
9, -48, -58, 19, 34, -53, -185, -97, -195, -156, -107, -19, 
-58, -107, -48, 82, -4, -78, -165, -78, -165, -156, -117, -48, 
-78, -126, -48, 102, -14, -87, -136, -58, -136, -146, -117, -68, 
-29, -87, -58, 58, 14, -73, -97, -19, -87, -117, -107, -58, 
-19, -68, -48, 43, 14, -58, -48, 19, -48, -97, -87, -48, 
-34, -78, -43, 56, 4, -61, -43, 9, -53, -107, -92, -58, 
-48, -87, -39, 68, -4, -63, -39, 9, -58, -107, -97, -58, 
-63, -97, -34, 80, -14, -65, -34, 9, -63, -107, -102, -58, 
-78, -107, -29, 92, -24, -68, -29, 9, -68, -107, -107, -58, 
-58, -102, -43, 80, -7, -73, -19, 24, -53, -97, -97, -58, 
-48, -97, -48, 73, 0, -73, -19, 29, -48, -97, -97, -58, 
-39, -92, -53, 65, 7, -73, -19, 34, -43, -97, -97, -58, 
-29, -87, -58, 58, 14, -73, -19, 39, -39, -97, -97, -58, 
-34, -102, -68, 68, 17, -85, -4, 43, -34, -87, -87, -58, 
-39, -107, -68, 73, 14, -87, 0, 48, -29, -87, -87, -58, 
-43, -112, -68, 78, 12, -90, 4, 53, -24, -87, -87, -58, 
-48, -117, -68, 82, 9, -92, 9, 58, -19, -87, -87, -58, 
-68, -126, -58, 97, -4, -92, 9, 58, -9, -78, -78, -58, 
-78, -126, -48, 102, -14, -87, 9, 58, -9, -78, -78, -58, 
-87, -126, -39, 107, -24, -82, 9, 58, -9, -78, -78, -58, 
-97, -126, -29, 112, -34, -78, 9, 58, -9, -78, -78, -58, 
-92, -122, -29, 107, -31, -75, 0, 58, -9, -78, -87, -58, 
-87, -117, -29, 102, -29, -73, 0, 58, -9, -78, -87, -58, 
-82, -112, -29, 97, -26, -70, 0, 58, -9, -78, -87, -58, 
-78, -107, -29, 92, -24, -68, 0, 58, -9, -78, -87, -58, 
-68, -122, -53, 95, -7, -87, -9, 58, -9, -78, -87, -68, 
-68, -126, -58, 97, -4, -92, -9, 58, -9, -78, -87, -68, 
-68, -131, -63, 100, -2, -97, -9, 58, -9, -78, -87, -68, 
-68, -136, -68, 102, 0, -102, -9, 58, -9, -78, -87, -68, 
-78, -126, -48, 102, -14, -87, 0, 68, 0, -78, -78, -58, 
-78, -126, -48, 102, -14, -87, 0, 68, 0, -78, -78, -58, 
-78, -126, -48, 102, -14, -87, 0, 68, 0, -78, -78, -58, 
-78, -126, -48, 102, -14, -87, 0, 68, 0, -78, -78, -58, 
-78, -122, -43, 100, -17, -82, 4, 68, 0, -78, -68, -58, 
-78, -117, -39, 97, -19, -78, 9, 68, 0, -78, -68, -58, 
-78, -112, -34, 95, -21, -73, 14, 68, 0, -78, -68, -58, 
-78, -107, -29, 92, -24, -68, 19, 68, 0, -78, -68, -58, 
-87, -117, -29, 102, -29, -73, 29, 78, 4, -68, -78, -58, 
-87, -117, -29, 102, -29, -73, 29, 78, 9, -68, -78, -58, 
-87, -117, -29, 102, -29, -73, 29, 78, 14, -68, -78, -58, 
-87, -117, -29, 102, -29, -73, 29, 78, 19, -68, -78, -58, 
-73, -117, -43, 95, -14, -80, 39, 82, 29, -58, -68, -58, 
-68, -117, -48, 92, -9, -82, 39, 87, 29, -58, -68, -58, 
-63, -117, -53, 90, -4, -85, 39, 92, 29, -58, -68, -58, 
-58, -117, -58, 87, 0, -87, 39, 97, 29, -58, -68, -58, 
-63, -112, -48, 87, -7, -80, 43, 107, 34, -48, -68, -58, 
-68, -107, -39, 87, -14, -73, 48, 107, 39, -48, -68, -58, 
-73, -102, -29, 87, -21, -65, 53, 107, 43, -48, -68, -58, 
-78, -97, -19, 87, -29, -58, 58, 107, 48, -48, -68, -58, 
-78, -107, -29, 92, -24, -68, 73, 112, 58, -48, -78, -58, 
-78, -107, -29, 92, -24, -68, 78, 117, 58, -48, -78, -58, 
-78, -107, -29, 92, -24, -68, 82, 122, 58, -48, -78, -58, 
-78, -107, -29, 92, -24, -68, 87, 126, 58, -48, -78, -58, 
-78, -92, -14, 85, -31, -53, 92, 141, 68, -34, -68, -53, 
-78, -87, -9, 82, -34, -48, 97, 146, 78, -29, -58, -48, 
-78, -82, -4, 80, -36, -43, 102, 151, 87, -24, -48, -43, 
-78, -78, 0, 78, -39, -39, 107, 156, 97, -19, -39, -39, 
-63, -68, -4, 65, -29, -36, 122, 170, 117, 0, -24, -29, 
-58, -58, 0, 58, -29, -29, 126, 185, 126, 9, -9, -19, 
-53, -48, 4, 51, -29, -21, 131, 200, 136, 19, 4, -9, 
-48, -39, 9, 43, -29, -14, 136, 214, 146, 29, 19, 0, 
-43, -48, -4, 46, -19, -26, 136, 229, 161, 34, 9, -9, 
-39, -58, -19, 48, -9, -39, 136, 234, 165, 39, 9, -9, 
-34, -68, -34, 51, 0, -51, 136, 239, 170, 43, 9, -9, 
-29, -78, -48, 53, 9, -63, 136, 244, 175, 48, 9, -9, 
-39, -58, -19, 48, -9, -39, 136, 273, 195, 58, 19, 9, 
-39, -48, -9, 43, -14, -29, 146, 283, 214, 78, 39, 29, 
-58, -68, -9, 63, -24, -39, 146, 283, 204, 68, 39, 9, 
-58, -78, -19, 68, -19, -48, 136, 292, 214, 68, 29, 0, 
-58, -78, -19, 68, -19, -48, 136, 292, 214, 68, 29, 0, 
-58, -78, -19, 68, -19, -48, 136, 292, 214, 68, 29, 0, 
-58, -78, -19, 68, -19, -48, 136, 292, 214, 68, 29, 0, 
-48, -73, -24, 61, -12, -48, 126, 307, 219, 73, 39, 9, 
-48, -68, -19, 58, -14, -43, 126, 312, 224, 78, 39, 9, 
-48, -63, -14, 56, -17, -39, 126, 317, 229, 82, 39, 9, 
-48, -58, -9, 53, -19, -34, 126, 322, 234, 87, 39, 9, 
-29, -39, -9, 34, -9, -24, 136, 336, 244, 102, 43, 14, 
-19, -29, -9, 24, -4, -19, 136, 341, 253, 107, 48, 19, 
-9, -19, -9, 14, 0, -14, 136, 346, 263, 112, 53, 24, 
0, -9, -9, 4, 4, -9, 136, 351, 273, 117, 58, 29, 
-19, -19, 0, 19, -9, -9, 146, 356, 278, 126, 63, 39, 
-29, -19, 9, 24, -19, -4, 146, 361, 283, 126, 68, 39, 
-39, -19, 19, 29, -29, 0, 146, 366, 287, 126, 73, 39, 
-48, -19, 29, 34, -39, 4, 146, 370, 292, 126, 78, 39, 
-34, -14, 19, 24, -26, 2, 146, 380, 292, 136, 87, 48, 
-19, -9, 9, 14, -14, 0, 146, 380, 292, 136, 87, 48, 
-4, -4, 0, 4, -2, -2, 146, 380, 292, 136, 87, 48, 
9, 0, -9, -4, 9, -4, 146, 380, 292, 136, 87, 48, 
4, 9, 4, -7, 0, 7, 136, 370, 283, 126, 87, 48, 
0, 9, 9, -4, -4, 9, 136, 370, 283, 126, 87, 48, 
-4, 9, 14, -2, -9, 12, 136, 370, 283, 126, 87, 48, 
-9, 9, 19, 0, -14, 14, 136, 370, 283, 126, 87, 48, 
0, 9, 9, -4, -4, 9, 126, 356, 278, 122, 82, 39, 
0, 9, 9, -4, -4, 9, 117, 351, 273, 117, 78, 39, 
0, 9, 9, -4, -4, 9, 107, 346, 268, 112, 73, 39, 
0, 9, 9, -4, -4, 9, 97, 341, 263, 107, 68, 39, 
-14, 0, 14, 7, -14, 7, 92, 322, 248, 102, 53, 39, 
-19, 0, 19, 9, -19, 9, 87, 312, 244, 97, 48, 39, 
-24, 0, 24, 12, -24, 12, 82, 302, 239, 92, 43, 39, 
-29, 0, 29, 14, -29, 14, 78, 292, 234, 87, 39, 39, 
-29, 9, 39, 9, -34, 24, 68, 283, 224, 78, 48, 39, 
-29, 9, 39, 9, -34, 24, 68, 273, 214, 78, 48, 39, 
-29, 9, 39, 9, -34, 24, 68, 263, 204, 78, 48, 39, 
-29, 9, 39, 9, -34, 24, 68, 253, 195, 78, 48, 39, 
-29, -9, 19, 19, -24, 4, 53, 239, 185, 68, 34, 24, 
-29, -19, 9, 24, -19, -4, 48, 224, 175, 58, 29, 19, 
-29, -29, 0, 29, -14, -14, 43, 209, 165, 48, 24, 14, 
-29, -39, -9, 34, -9, -24, 39, 195, 156, 39, 19, 9, 
-34, -48, -14, 41, -9, -31, 29, 185, 146, 34, 9, 9, 
-39, -48, -9, 43, -14, -29, 29, 175, 136, 29, 9, 9, 
-43, -48, -4, 46, -19, -26, 29, 165, 126, 24, 9, 9, 
-48, -48, 0, 48, -24, -24, 29, 156, 117, 19, 9, 9, 
-58, -58, 0, 58, -29, -29, 24, 141, 97, 4, 0, -4, 
-68, -68, 0, 68, -34, -34, 19, 126, 87, 0, -9, -9, 
-78, -78, 0, 78, -39, -39, 14, 112, 78, -4, -19, -14, 
-87, -87, 0, 87, -43, -43, 9, 97, 68, -9, -29, -19, 
-82, -78, 4, 80, -43, -36, 9, 82, 53, -14, -39, -29, 
-78, -78, 0, 78, -39, -39, 9, 78, 48, -19, -39, -29, 
-73, -78, -4, 75, -34, -41, 9, 73, 43, -24, -39, -29, 
-68, -78, -9, 73, -29, -43, 9, 68, 39, -29, -39, -29, 
-68, -82, -14, 75, -26, -48, 4, 53, 24, -43, -53, -34, 
-68, -87, -19, 78, -24, -53, 0, 48, 19, -48, -58, -39, 
-68, -92, -24, 80, -21, -58, -4, 43, 14, -53, -63, -43, 
-68, -97, -29, 82, -19, -63, -9, 39, 9, -58, -68, -48, 
-53, -87, -34, 70, -9, -61, -9, 34, 0, -68, -68, -48, 
-48, -87, -39, 68, -4, -63, -9, 29, 0, -68, -68, -48, 
-43, -87, -43, 65, 0, -65, -9, 24, 0, -68, -68, -48, 
-39, -87, -48, 63, 4, -68, -9, 19, 0, -68, -68, -48, 
-53, -97, -43, 75, -4, -70, -19, 14, -14, -73, -78, -48, 
-58, -107, -48, 82, -4, -78, -19, 9, -19, -78, -78, -48, 
-63, -117, -53, 90, -4, -85, -19, 4, -24, -82, -78, -48, 
-68, -126, -58, 97, -4, -92, -19, 0, -29, -87, -78, -48, 
-78, -117, -39, 97, -19, -78, -19, -14, -34, -92, -82, -53, 
-78, -117, -39, 97, -19, -78, -19, -19, -39, -97, -87, -58, 
-78, -117, -39, 97, -19, -78, -19, -24, -43, -102, -92, -63, 
-78, -117, -39, 97, -19, -78, -19, -29, -48, -107, -97, -68, 
-63, -107, -43, 85, -9, -75, -14, -14, -34, -97, -87, -63, 
-58, -97, -39, 78, -9, -68, -9, -9, -29, -97, -87, -58, 
-53, -87, -34, 70, -9, -61, -4, -4, -24, -97, -87, -53, 
-48, -78, -29, 63, -9, -53, 0, 0, -19, -97, -87, -48, 
-58, -92, -34, 75, -12, -63, -14, -9, -24, -97, -87, -58, 
-58, -97, -39, 78, -9, -68, -19, -9, -29, -97, -87, -58, 
-58, -102, -43, 80, -7, -73, -24, -9, -34, -97, -87, -58, 
-58, -107, -48, 82, -4, -78, -29, -9, -39, -97, -87, -58, 
-117, -126, -9, 122, -53, -68, -9, 0, -9, -87, -87, -48, 
-87, -117, -29, 102, -29, -73, -9, 9, -9, -78, -87, -48, 
-48, -87, -39, 68, -4, -63, 0, 19, 9, -68, -87, -39, 
-48, -78, -29, 63, -9, -53, 29, 29, 19, -58, -78, -29, 
-58, -87, -29, 73, -14, -58, 39, 29, 19, -58, -68, -29, 
-58, -97, -39, 78, -9, -68, 29, 29, 19, -58, -68, -48, 
-39, -97, -58, 68, 9, -78, 39, 68, 48, -29, -48, -39, 
-29, -87, -58, 58, 14, -73, 97, 165, 136, 29, -9, -9, 
-39, -58, -19, 48, -9, -39, 195, 331, 273, 117, 39, 29, 
-19, 0, 19, 9, -19, 9, 302, 527, 468, 244, 126, 78, 
0, 39, 39, -19, -19, 39, 370, 732, 702, 419, 244, 136, 
9, 48, 39, -29, -14, 43, 400, 858, 897, 595, 361, 204, 
68, 117, 48, -92, 9, 82, 419, 888, 1005, 732, 478, 273, 
165, 214, 48, -190, 58, 131, 488, 936, 1122, 878, 605, 361, 
234, 341, 107, -287, 63, 224, 585, 1034, 1298, 1093, 790, 488, 
302, 507, 204, -405, 48, 356, 517, 1093, 1464, 1346, 1024, 663, 
400, 663, 263, -531, 68, 463, 204, 1005, 1532, 1542, 1229, 829, 
507, 790, 283, -649, 112, 536, -224, 819, 1483, 1629, 1356, 946, 
566, 839, 273, -702, 146, 556, -653, 546, 1288, 1610, 1395, 1015, 
595, 839, 244, -717, 175, 541, -1112, 117, 907, 1434, 1337, 1015, 
585, 829, 244, -707, 170, 536, -1561, -458, 341, 1093, 1171, 976, 
546, 771, 224, -658, 161, 497, -1912, -1093, -312, 673, 946, 907, 
458, 605, 146, -531, 156, 375, -2147, -1737, -1015, 146, 605, 732, 
351, 341, -9, -346, 180, 165, -2225, -2225, -1668, -439, 165, 478, 
302, 126, -175, -214, 239, -24, -2127, -2264, -1903, -780, -156, 273, 
302, 48, -253, -175, 278, -102, -1893, -1912, -1678, -780, -224, 195, 
302, 68, -234, -185, 268, -82, -1590, -1532, -1385, -663, -214, 165, 
283, 39, -244, -161, 263, -102, -1346, -1259, -1171, -595, -214, 117, 
234, 9, -224, -122, 229, -107, -1132, -1005, -966, -507, -204, 97, 
224, 58, -165, -141, 195, -53, -868, -722, -732, -370, -136, 126, 
195, 117, -78, -156, 136, 19, -614, -497, -527, -244, -68, 146, 
146, 87, -58, -117, 102, 14, -478, -361, -400, -185, -39, 126, 
117, 48, -68, -82, 92, -9, -380, -253, -302, -146, -48, 97, 
97, 29, -68, -63, 82, -19, -273, -156, -214, -117, -48, 58, 
39, -9, -48, -14, 43, -29, -175, -87, -156, -97, -48, 39, 
9, -39, -48, 14, 29, -43, -117, -39, -107, -78, -48, 29, 
19, -48, -68, 14, 43, -58, -58, 0, -68, -58, -48, 19, 
0, -68, -68, 34, 34, -68, -29, 19, -48, -68, -68, 0, 
-19, -87, -68, 53, 24, -78, -19, 9, -48, -78, -78, -19, 
-9, -87, -78, 48, 34, -82, -19, 19, -48, -68, -68, -19, 
0, -78, -78, 39, 39, -78, -29, 19, -39, -78, -68, -19, 
-9, -68, -58, 39, 24, -63, -24, 24, -34, -68, -68, -19, 
-9, -68, -58, 39, 24, -63, -19, 29, -29, -68, -68, -19, 
-9, -68, -58, 39, 24, -63, -14, 34, -24, -68, -68, -19, 
-9, -68, -58, 39, 24, -63, -9, 39, -19, -68, -68, -19, 
-24, -87, -63, 56, 19, -75, -9, 39, -19, -73, -82, -29, 
-29, -97, -68, 63, 19, -82, -9, 39, -19, -78, -87, -39, 
-34, -107, -73, 70, 19, -90, -9, 39, -19, -82, -92, -48, 
-39, -117, -78, 78, 19, -97, -9, 39, -19, -87, -97, -58, 
-43, -117, -73, 80, 14, -95, -4, 48, -9, -78, -87, -48, 
-48, -117, -68, 82, 9, -92, 0, 48, -9, -78, -87, -48, 
-53, -117, -63, 85, 4, -90, 4, 48, -9, -78, -87, -48, 
-58, -117, -58, 87, 0, -87, 9, 48, -9, -78, -87, -48, 
-58, -107, -48, 82, -4, -78, 14, 48, 0, -73, -87, -48, 
-58, -107, -48, 82, -4, -78, 19, 48, 0, -68, -87, -48, 
-58, -107, -48, 82, -4, -78, 24, 48, 0, -63, -87, -48, 
-58, -107, -48, 82, -4, -78, 29, 48, 0, -58, -87, -48, 
-63, -122, -58, 92, -2, -90, 19, 53, 4, -58, -78, -58, 
-68, -126, -58, 97, -4, -92, 19, 58, 9, -58, -78, -58, 
-73, -131, -58, 102, -7, -95, 19, 63, 14, -58, -78, -58, 
-78, -136, -58, 107, -9, -97, 19, 68, 19, -58, -78, -58, 
-78, -146, -68, 112, -4, -107, 29, 63, 9, -68, -87, -58, 
-78, -146, -68, 112, -4, -107, 29, 58, 9, -68, -87, -58, 
-78, -146, -68, 112, -4, -107, 29, 53, 9, -68, -87, -58, 
-78, -146, -68, 112, -4, -107, 29, 48, 9, -68, -87, -58, 
-97, -156, -58, 126, -19, -107, 29, 48, 0, -78, -97, -63, 
-107, -165, -58, 136, -24, -112, 29, 48, 0, -78, -97, -68, 
-117, -175, -58, 146, -29, -117, 29, 48, 0, -78, -97, -73, 
-126, -185, -58, 156, -34, -122, 29, 48, 0, -78, -97, -78, 
-122, -175, -53, 148, -34, -114, 39, 58, 9, -78, -97, -78, 
-117, -165, -48, 141, -34, -107, 39, 58, 9, -78, -97, -78, 
-112, -156, -43, 134, -34, -100, 39, 58, 9, -78, -97, -78, 
-107, -146, -39, 126, -34, -92, 39, 58, 9, -78, -97, -78, 
-97, -141, -43, 119, -26, -92, 53, 63, 14, -73, -92, -68, 
-97, -136, -39, 117, -29, -87, 58, 68, 19, -68, -87, -68, 
-97, -131, -34, 114, -31, -82, 63, 73, 24, -63, -82, -68, 
-97, -126, -29, 112, -34, -78, 68, 78, 29, -58, -78, -68, 
-102, -146, -43, 124, -29, -95, 58, 87, 19, -63, -87, -82, 
-107, -156, -48, 131, -29, -102, 58, 87, 19, -68, -97, -87, 
-112, -165, -53, 139, -29, -109, 58, 87, 19, -73, -107, -92, 
-117, -175, -58, 146, -29, -117, 58, 87, 19, -78, -117, -97, 
-117, -175, -58, 146, -29, -117, 68, 97, 29, -73, -97, -82, 
-117, -175, -58, 146, -29, -117, 78, 107, 39, -68, -87, -78, 
-117, -175, -58, 146, -29, -117, 87, 117, 48, -63, -78, -73, 
-117, -175, -58, 146, -29, -117, 97, 126, 58, -58, -68, -68, 
-126, -180, -53, 153, -36, -117, 92, 117, 53, -68, -73, -73, 
-126, -185, -58, 156, -34, -122, 87, 117, 48, -68, -78, -78, 
-126, -190, -63, 158, -31, -126, 82, 117, 43, -68, -82, -82, 
-126, -195, -68, 161, -29, -131, 78, 117, 39, -68, -87, -87, 
-122, -190, -68, 156, -26, -129, 78, 131, 53, -53, -82, -78, 
-117, -185, -68, 151, -24, -126, 78, 136, 58, -48, -78, -78, 
-112, -180, -68, 146, -21, -124, 78, 141, 63, -43, -73, -78, 
-107, -175, -68, 141, -19, -122, 78, 146, 68, -39, -68, -78, 
-126, -190, -63, 158, -31, -126, 82, 151, 78, -29, -68, -68, 
-136, -195, -58, 165, -39, -126, 87, 156, 78, -29, -68, -68, 
-146, -200, -53, 173, -46, -126, 92, 161, 78, -29, -68, -68, 
-156, -204, -48, 180, -53, -126, 97, 165, 78, -29, -68, -68, 
-117, -185, -68, 151, -24, -126, 117, 185, 107, -9, -48, -58, 
-87, -165, -78, 126, -4, -122, 117, 185, 117, 0, -48, -48, 
-87, -156, -68, 122, -9, -112, 117, 200, 126, 9, -43, -48, 
-87, -156, -68, 122, -9, -112, 117, 204, 126, 9, -39, -48, 
-87, -156, -68, 122, -9, -112, 117, 209, 126, 9, -34, -48, 
-87, -156, -68, 122, -9, -112, 117, 214, 126, 9, -29, -48, 
-92, -161, -68, 126, -12, -114, 112, 214, 117, 0, -43, -58, 
-97, -165, -68, 131, -14, -117, 107, 214, 117, 0, -48, -58, 
-102, -170, -68, 136, -17, -119, 102, 214, 117, 0, -53, -58, 
-107, -175, -68, 141, -19, -122, 97, 214, 117, 0, -58, -58, 
-107, -175, -68, 141, -19, -122, 97, 214, 126, 9, -48, -68, 
-107, -175, -68, 141, -19, -122, 97, 214, 126, 9, -48, -68, 
-107, -175, -68, 141, -19, -122, 97, 214, 126, 9, -48, -68, 
-107, -175, -68, 141, -19, -122, 97, 214, 126, 9, -48, -68, 
-117, -165, -48, 141, -34, -107, 97, 219, 126, 19, -43, -63, 
-117, -165, -48, 141, -34, -107, 97, 224, 126, 19, -39, -58, 
-117, -165, -48, 141, -34, -107, 97, 229, 126, 19, -34, -53, 
-117, -165, -48, 141, -34, -107, 97, 234, 126, 19, -29, -48, 
-102, -165, -63, 134, -19, -114, 87, 229, 126, 14, -39, -48, 
-97, -165, -68, 131, -14, -117, 87, 224, 126, 9, -39, -48, 
-92, -165, -73, 129, -9, -119, 87, 219, 126, 4, -39, -48, 
-87, -165, -78, 126, -4, -122, 87, 214, 126, 0, -39, -48, 
-78, -156, -78, 117, 0, -117, 87, 204, 117, 9, -29, -39, 
-78, -146, -68, 112, -4, -107, 87, 204, 117, 9, -29, -39, 
-78, -136, -58, 107, -9, -97, 87, 204, 117, 9, -29, -39, 
-82, -156, -73, 119, -4, -114, 87, 209, 117, 9, -39, -48, 
-78, -161, -82, 119, 2, -122, 78, 204, 112, 4, -39, -48, 
-82, -151, -68, 117, -7, -109, 87, 200, 112, 0, -39, -53, 
-78, -141, -63, 109, -7, -102, 92, 204, 102, 0, -43, -58, 
-68, -122, -53, 95, -7, -87, 97, 204, 97, 0, -53, -53, 
-78, -82, -4, 80, -36, -43, 92, 200, 97, 14, -14, -43, 
-82, -82, 0, 82, -41, -41, 87, 204, 97, 14, -9, -34, 
-97, -122, -24, 109, -36, -73, 78, 204, 97, 9, -24, -29, 
-92, -131, -39, 112, -26, -85, 73, 185, 97, 0, -24, -24, 
-107, -141, -34, 124, -36, -87, 58, 175, 92, 9, -19, -24, 
-112, -136, -24, 124, -43, -80, 58, 170, 87, 9, -14, -19, 
-117, -126, -9, 122, -53, -68, 58, 165, 78, 9, -9, -19, 
-122, -122, 0, 122, -61, -61, 58, 161, 78, 9, -9, -24, 
-122, -136, -14, 129, -53, -75, 53, 146, 68, 0, -19, -39, 
-112, -122, -9, 117, -51, -65, 43, 136, 73, -9, -29, -39, 
-87, -92, -4, 90, -41, -48, 48, 131, 78, 4, -9, -39, 
-73, -73, 0, 73, -36, -36, 48, 131, 78, 14, 0, -19, 
-63, -78, -14, 70, -24, -46, 48, 126, 73, 19, 4, -19, 
-73, -78, -4, 75, -34, -41, 39, 117, 68, 14, 0, -19, 
-63, -73, -9, 68, -26, -41, 39, 107, 53, 9, -4, -19, 
-63, -63, 0, 63, -31, -31, 39, 92, 48, 4, -9, -19, 
-97, -92, 4, 95, -51, -43, 4, 82, 43, 9, -9, -24, 
-107, -102, 4, 104, -56, -48, 4, 73, 34, -4, -9, -39, 
-107, -126, -19, 117, -43, -73, 4, 43, 14, -19, -29, -43, 
-102, -131, -29, 117, -36, -80, 4, 43, 14, -19, -34, -53, 
-82, -112, -29, 97, -26, -70, 9, 34, 9, -19, -43, -58, 
-102, -126, -24, 114, -39, -75, -4, 24, -9, -43, -63, -73, 
-131, -131, 0, 131, -65, -65, -4, 9, -19, -58, -78, -82, 
-122, -117, 4, 119, -63, -56, 19, 34, 0, -39, -63, -73, 
-87, -87, 0, 87, -43, -43, 53, 48, 19, -24, -53, -53, 
-131, -117, 14, 124, -73, -51, 43, 34, 0, -39, -63, -73, 
-170, -175, -4, 173, -82, -90, 19, 24, -19, -53, -78, -92, 
-131, -141, -9, 136, -61, -75, 34, 39, 4, -29, -58, -78, 
-102, -102, 0, 102, -51, -51, 53, 43, 19, -24, -39, -68, 
-122, -117, 4, 119, -63, -56, 43, 24, -4, -34, -48, -78, 
-112, -136, -24, 124, -43, -80, 29, 14, -9, -34, -58, -78, 
-112, -141, -29, 126, -41, -85, 29, 14, -9, -39, -63, -82, 
-122, -161, -39, 141, -41, -100, 39, 24, -19, -48, -68, -87, 
